ensemblID,OGS,chromosome,TSSLocation,strand,sumMethylationFractionBySite,meanMethylationFractionBySite,meanMethylationFractionByRegion,sumOfScaledMethylatedReadsByRegion
ENSG00000177606,JUN,chr1,59249785,-,150,1.578947368,0.01242399,35.04890941
ENSG00000172456,FGGY,chr1,59762624,+,20,0.540540541,0.009669278,11.5207217
ENSG00000134709,HOOK1,chr1,60280462,+,376,6.714285714,0.034327217,24.26633634
ENSG00000134716,CYP2J2,chr1,60392423,-,0,NA,NA,0
ENSG00000162598,C1orf87,chr1,60539442,-,364,33.09090909,0.360695652,254.8878503
ENSG00000162599,NFIA,chr1,61542945,+,119,6.611111111,0.029321429,8.829878543
ENSG00000162604,TM2D1,chr1,62191095,-,10,1.666666667,0.019791667,2.034304784
ENSG00000132849,INADL,chr1,62208148,+,141,2.35,0.015138526,30.22243342
ENSG00000240563,L1TD1,chr1,62660473,+,1476,44.72727273,0.353511628,653.0135317
ENSG00000132854,KANK4,chr1,62785083,-,75,3.571428571,0.023274059,23.42628184
ENSG00000162607,USP1,chr1,62901974,+,50,0.5,0.007023845,26.8659866
ENSG00000132855,ANGPTL3,chr1,63063157,+,0,NA,NA,0
ENSG00000116641,DOCK7,chr1,63154039,-,64,1.20754717,0.012133785,14.66157036
ENSG00000125703,ATG4C,chr1,63249776,+,40,3.636363636,0.058823529,2.005407788
ENSG00000187140,FOXD3,chr1,63788729,+,2098,15.54074074,0.181472561,756.3948214
ENSG00000088035,ALG6,chr1,63833260,+,87,1.775510204,0.013182884,23.24476171
ENSG00000142856,ITGB3BP,chr1,63988944,-,0,NA,NA,0
ENSG00000203965,EFCAB7,chr1,63989012,+,0,NA,NA,0
ENSG00000079739,PGM1,chr1,64058946,+,59,0.907692308,0.016787975,21.93034824
ENSG00000185483,ROR1,chr1,64239689,+,535,6.948051948,0.153555234,404.252185
ENSG00000177414,UBE2U,chr1,64669489,+,0,NA,NA,0
ENSG00000158966,CACHD1,chr1,64936475,+,227,3.067567568,0.020847953,39.56668963
ENSG00000162437,RAVER2,chr1,65210777,+,81,1.327868852,0.014395866,19.09149972
ENSG00000162434,JAK1,chr1,65432619,-,58,0.674418605,0.008143177,28.75963041
ENSG00000162433,AK4,chr1,65613231,+,114,1.151515152,0.012128877,74.49782144
ENSG00000116675,DNAJC6,chr1,65720147,+,643,14.28888889,0.095169555,169.059525
ENSG00000116678,LEPR,chr1,65886130,+,16,0.592592593,0.009484405,15.86300644
ENSG00000184588,PDE4B,chr1,66258192,+,832,18.90909091,0.117565822,265.535993
ENSG00000118473,SGIP1,chr1,66999824,+,0,NA,NA,0
ENSG00000152760,TCTEX1D1,chr1,67218139,+,119,3.838709677,0.088711289,89.97260232
ENSG00000172410,INSL5,chr1,67266942,-,0,NA,NA,0
ENSG00000152763,WDR78,chr1,67390570,-,107,4.863636364,0.010753012,3.813473502
ENSG00000198160,MIER1,chr1,67390577,+,107,4.863636364,0.010753012,3.811073704
ENSG00000116704,SLC35D1,chr1,67520080,-,163,3.395833333,0.016901042,21.78474894
ENSG00000203963,C1orf141,chr1,67600654,-,75,12.5,0.118019093,51.7260976
ENSG00000162594,IL23R,chr1,67632168,+,0,NA,NA,0
ENSG00000081985,IL12RB2,chr1,67773046,+,161,2.927272727,0.03267155,93.82380155
ENSG00000142864,SERBP1,chr1,67896123,-,18,1.125,0.012437186,5.614145597
ENSG00000116717,GADD45A,chr1,68150859,+,81,1.396551724,0.020489362,34.9697493
ENSG00000172380,GNG12,chr1,68299155,-,37,1.027777778,0.012099291,8.586921992
ENSG00000162595,DIRAS3,chr1,68516481,-,50,50,0.5,1.441090329
ENSG00000116729,WLS,chr1,68698284,-,21,1.615384615,0.02625,3.78764247
ENSG00000116745,RPE65,chr1,68915642,-,0,NA,NA,0
ENSG00000024526,DEPDC1,chr1,68962799,-,0,0,0,0
ENSG00000033122,LRRC7,chr1,70225857,+,0,NA,NA,0
ENSG00000066557,LRRC40,chr1,70671361,-,0,NA,NA,0
ENSG00000116754,SRSF11,chr1,70671364,+,0,NA,NA,0
ENSG00000118454,ANKRD13C,chr1,70820417,-,14,0.424242424,0.012031414,12.72619987
ENSG00000197568,HHLA3,chr1,70820492,+,14,0.424242424,0.012031414,12.91853175
ENSG00000116761,CTH,chr1,70876900,+,0,0,0,0
ENSG00000050628,PTGER3,chr1,71513491,-,179,16.27272727,0.157131783,22.61865697
ENSG00000132485,ZRANB2,chr1,71546972,-,0,0,0,0
ENSG00000172260,NEGR1,chr1,72748405,-,54,2.454545455,0.021192865,40.94382725
ENSG00000162620,LRRIQ3,chr1,74663871,-,23,0.92,0.011847619,18.94703854
ENSG00000116783,TNNI3K,chr1,74701070,+,0,NA,NA,0
ENSG00000178965,C1orf173,chr1,75139422,-,0,NA,NA,0
ENSG00000162623,TYW3,chr1,75198835,+,11,1.1,0.022148148,3.193183959
ENSG00000116791,CRYZ,chr1,75199092,-,11,1.1,0.022148148,3.033201084
ENSG00000162624,LHX8,chr1,75594118,+,0,0,0,0
ENSG00000137968,SLC44A5,chr1,76143610,-,0,NA,NA,0
ENSG00000117054,ACADM,chr1,76190042,+,58,2.230769231,0.012794944,9.909421754
ENSG00000137955,RABGGTB,chr1,76251878,+,11,3.666666667,0.036101695,4.335312599
ENSG00000057468,MSH4,chr1,76262555,+,877,87.7,0.952839506,330.0593674
ENSG00000154007,ASB17,chr1,76398116,-,0,NA,NA,0
ENSG00000184005,ST6GALNAC3,chr1,76540388,+,0,NA,NA,0
ENSG00000117069,ST6GALNAC5,chr1,77333185,+,441,8.320754717,0.077371795,87.36900194
ENSG00000142892,PIGK,chr1,77685132,-,0,0,0,0
ENSG00000154027,AK5,chr1,77747661,+,447,4.806451613,0.054797124,222.2998008
ENSG00000036549,ZZZ3,chr1,78149104,-,304,20.26666667,0.049268293,5.528347036
ENSG00000077254,USP33,chr1,78225564,-,110,4.782608696,0.021532847,6.066760144
ENSG00000180488,FAM73A,chr1,78245308,+,0,0,0,0
ENSG00000162614,NEXN,chr1,78354199,+,238,13.22222222,0.180021413,108.5246969
ENSG00000162613,FUBP1,chr1,78444777,-,7,0.583333333,0.005534759,6.801179572
ENSG00000162616,DNAJB4,chr1,78444933,+,7,0.583333333,0.005534759,6.592258879
ENSG00000137960,GIPC2,chr1,78511588,+,107,4.652173913,0.039854452,49.20702191
ENSG00000122420,PTGFR,chr1,78956727,+,0,NA,NA,0
ENSG00000137959,IFI44L,chr1,79086087,+,0,NA,NA,0
ENSG00000137965,IFI44,chr1,79115476,+,0,0,0,0
ENSG00000162618,ELTD1,chr1,79472495,-,142,28.4,0.153584906,8.316822284
ENSG00000117114,LPHN2,chr1,82165454,+,0,NA,NA,0
ENSG00000137941,TTLL7,chr1,84464833,-,190,4.871794872,0.032329749,28.64729852
ENSG00000142875,PRKACB,chr1,84543744,+,48,0.905660377,0.014301003,23.08089028
ENSG00000203943,SAMD13,chr1,84764048,+,40,0.975609756,0.016166263,41.86453211
ENSG00000137976,DNASE2B,chr1,84864214,+,0,NA,NA,0
ENSG00000117133,RPF1,chr1,84944919,+,11,0.916666667,0.022073171,1.820193322
ENSG00000174021,GNG5,chr1,84972262,-,240,4.615384615,0.014207493,21.96089718
ENSG00000117151,CTBS,chr1,85040163,-,22,0.611111111,0.007542533,8.156145693
ENSG00000180869,C1orf180,chr1,85100703,-,0,NA,NA,0
ENSG00000117155,SSX2IP,chr1,85156240,-,147,1.771084337,0.008915154,22.32829137
ENSG00000171517,LPAR3,chr1,85358896,-,72,1.636363636,0.019689394,27.09488701
ENSG00000153898,MCOLN2,chr1,85462796,-,44,1.419354839,0.025682226,34.28947167
ENSG00000055732,MCOLN3,chr1,85514223,-,339,4.134146341,0.021253767,81.9352585
ENSG00000162643,WDR63,chr1,85527992,+,0,0,0,0
ENSG00000097096,SYDE2,chr1,85666728,-,111,1.067307692,0.009436163,47.19767883
ENSG00000142867,BCL10,chr1,85742587,-,51,1.7,0.011713255,13.80456234
ENSG00000153904,DDAH1,chr1,85930889,-,179,2.452054795,0.022153777,50.63644803
ENSG00000142871,CYR61,chr1,86046443,+,176,3.911111111,0.028795494,34.14195228
ENSG00000117174,ZNHIT6,chr1,86174116,-,0,0,0,0
ENSG00000171502,COL24A1,chr1,86622154,-,487,17.39285714,0.179628483,131.0740376
ENSG00000122417,ODF2L,chr1,86862025,-,175,10.9375,0.036550926,17.08305849
ENSG00000137975,CLCA2,chr1,86889768,+,0,NA,NA,0
ENSG00000016490,CLCA1,chr1,86934394,+,0,NA,NA,0
ENSG00000016602,CLCA4,chr1,87012758,+,0,NA,NA,0
ENSG00000097033,SH3GLB1,chr1,87170252,+,35,0.466666667,0.007696541,10.82917506
ENSG00000183291,Sep-15,chr1,87380107,-,26,1.529411765,0.018512397,10.55175323
ENSG00000153936,HS2ST1,chr1,87380334,+,26,1.529411765,0.018512397,10.08341534
ENSG00000267561,RP5-1052I5.2,chr1,87458689,+,200,100,1,2.450647562
ENSG00000143013,LMO4,chr1,87794150,+,175,2.651515152,0.012567457,15.79543653
ENSG00000065243,PKN2,chr1,89149921,+,256,7.757575758,0.016643357,16.00595753
ENSG00000137947,GTF2B,chr1,89357301,-,10,1.25,0.012820513,6.283984038
ENSG00000137944,CCBL2,chr1,89458643,-,56,1.217391304,0.00950565,21.22775364
ENSG00000117226,GBP3,chr1,89488549,-,0,NA,NA,0
ENSG00000117228,GBP1,chr1,89531043,-,0,NA,NA,0
ENSG00000162645,GBP2,chr1,89591799,-,0,NA,NA,0
ENSG00000213512,GBP7,chr1,89641723,-,0,NA,NA,0
ENSG00000162654,GBP4,chr1,89664633,-,0,0,0,0
ENSG00000154451,GBP5,chr1,89738487,-,0,NA,NA,0
ENSG00000183347,GBP6,chr1,89829435,+,0,NA,NA,0
ENSG00000197147,LRRC8B,chr1,89990396,+,44,0.8,0.01028536,25.6879578
ENSG00000171488,LRRC8C,chr1,90098643,+,109,1.946428571,0.018220025,29.84469532
ENSG00000171492,LRRC8D,chr1,90286572,+,58,0.585858586,0.008773408,29.94094081
ENSG00000162664,ZNF326,chr1,90460677,+,142,2.84,0.011611111,19.47718502
ENSG00000143032,BARHL2,chr1,91182794,-,576,13.39534884,0.186122792,292.1007444
ENSG00000122482,ZNF644,chr1,91487812,-,31,1.107142857,0.017129751,13.28396104
ENSG00000162669,HFM1,chr1,91870426,-,42,1.4,0.019551228,23.76480919
ENSG00000097046,CDC7,chr1,91966403,+,30,1.428571429,0.015060096,13.9520086
ENSG00000069702,TGFBR3,chr1,92371559,-,828,82.8,0.821777778,78.01949243
ENSG00000137948,BRDT,chr1,92414927,+,707,58.91666667,0.919815385,306.9748395
ENSG00000172031,EPHX4,chr1,92495532,+,93,4.65,0.025156483,17.0024646
ENSG00000189195,BTBD8,chr1,92545861,+,17,1.7,0.017217391,1.991731101
ENSG00000069712,KIAA1107,chr1,92632608,+,0,NA,NA,0
ENSG00000203910,C1orf146,chr1,92683572,+,100,100,1,1.148205168
ENSG00000122484,RPAP2,chr1,92764521,+,46,1.352941176,0.0117466,17.03189674
ENSG00000174842,GLMN,chr1,92764566,-,46,1.352941176,0.0117466,16.97072516
ENSG00000162676,GFI1,chr1,92952433,-,34,0.523076923,0.008051028,14.55054538
ENSG00000067208,EVI5,chr1,93257961,-,0,NA,NA,0
ENSG00000122406,RPL5,chr1,93297593,+,4,0.222222222,0.00622549,2.642559105
ENSG00000154511,FAM69A,chr1,93427079,-,148,1.78313253,0.012723247,36.06699808
ENSG00000143033,MTF2,chr1,93544791,+,14,1.166666667,0.013345196,7.630045156
ENSG00000117500,TMED5,chr1,93646246,-,62,0.784810127,0.00819177,41.91261294
ENSG00000122483,CCDC18,chr1,93646280,+,62,0.784810127,0.00819177,41.92320821
ENSG00000117505,DR1,chr1,93811477,+,10,0.555555556,0.023760684,6.323829076
ENSG00000137942,FNBP1L,chr1,93913687,+,381,3.495412844,0.024993072,57.46932895
ENSG00000137936,BCAR3,chr1,94312706,-,127,5.772727273,0.033237705,8.173479332
ENSG00000067334,DNTTIP2,chr1,94344762,-,19,1.461538462,0.018163265,19.02224464
ENSG00000023909,GCLM,chr1,94375012,-,132,2.129032258,0.009443709,7.496713255
ENSG00000198691,ABCA4,chr1,94586705,-,0,NA,NA,0
ENSG00000137962,ARHGAP29,chr1,94703307,-,103,1.943396226,0.021664336,49.83433533
ENSG00000117528,ABCD3,chr1,94883932,+,142,1.893333333,0.019715994,27.4003824
ENSG00000117525,F3,chr1,95007413,-,567,8.1,0.050619257,137.0893141
ENSG00000143036,SLC44A3,chr1,95285897,+,113,2.404255319,0.02852481,64.78368855
ENSG00000117519,CNN3,chr1,95392735,-,461,4.904255319,0.046006611,170.3976079
ENSG00000172339,ALG14,chr1,95538507,-,0,NA,NA,0
ENSG00000152078,TMEM56,chr1,95558072,+,233,77.66666667,0.776666667,8.278683193
ENSG00000271092,RP11-57H12.6,chr1,95583478,+,144,1.87012987,0.020798442,47.07069864
ENSG00000122481,RWDD3,chr1,95699710,+,436,25.64705882,0.126455696,10.2904556
ENSG00000117569,PTBP2,chr1,97187174,+,70,3.333333333,0.013152542,4.257302664
ENSG00000188641,DPYD,chr1,98386615,-,29,0.783783784,0.007713829,9.778237867
ENSG00000162627,SNX7,chr1,99127235,+,269,4.203125,0.026658379,56.37228504
ENSG00000117598,LPPR5,chr1,99470449,-,573,8.953125,0.081678487,106.50872
ENSG00000117600,LPPR4,chr1,99729847,+,176,11.73333333,0.031625514,16.49113982
ENSG00000099260,PALMD,chr1,100111430,+,100,100,1,1.113602215
ENSG00000156869,FRRS1,chr1,100231349,-,0,NA,NA,0
ENSG00000162688,AGL,chr1,100315639,+,59,1.282608696,0.010478345,16.58963582
ENSG00000117620,SLC35A3,chr1,100435344,+,139,3.657894737,0.009992051,13.4358593
ENSG00000156875,HIAT1,chr1,100503788,+,41,0.911111111,0.007324468,14.15495073
ENSG00000156876,SASS6,chr1,100598511,-,121,7.5625,0.02556,6.861701353
ENSG00000122435,TRMT13,chr1,100598705,+,121,7.5625,0.02556,7.005417024
ENSG00000122477,LRRC39,chr1,100643829,-,0,NA,NA,0
ENSG00000137992,DBT,chr1,100715409,-,3,0.75,0.011333333,1.025112771
ENSG00000137996,RTCA,chr1,100731713,+,0,0,0,0
ENSG00000079335,CDC14A,chr1,100818022,+,15,0.555555556,0.008028169,6.177825961
ENSG00000181656,GPR88,chr1,101003727,+,110,5.789473684,0.019247649,7.496338526
ENSG00000162692,VCAM1,chr1,101185195,+,50,50,0.5,1.485572173
ENSG00000162694,EXTL2,chr1,101360735,-,17,0.653846154,0.008607467,10.35885509
ENSG00000162695,SLC30A7,chr1,101361631,+,17,0.653846154,0.008607467,8.659367801
ENSG00000170989,S1PR1,chr1,101702304,+,72,2,0.011564444,14.04231132
ENSG00000118733,OLFM3,chr1,102462790,-,13,2.6,0.017333333,1.207824386
ENSG00000060718,COL11A1,chr1,103574052,-,0,NA,NA,0
ENSG00000185946,RNPC3,chr1,104068577,+,0,0,0,0
ENSG00000240038,AMY2B,chr1,104078747,+,0,NA,NA,0
ENSG00000243480,AMY2A,chr1,104159998,+,0,NA,NA,0
ENSG00000237763,AMY1A,chr1,104198140,+,0,NA,NA,0
ENSG00000174876,AMY1B,chr1,104239073,-,0,NA,NA,0
ENSG00000187733,AMY1C,chr1,104292278,+,0,NA,NA,0
ENSG00000162631,NTNG1,chr1,107682628,+,222,3.264705882,0.019952061,24.27855371
ENSG00000134215,VAV3,chr1,108507545,-,112,0.973913043,0.010977113,26.08129321
ENSG00000085491,SLC25A24,chr1,108742980,-,6,0.545454545,0.013054393,3.158297138
ENSG00000196427,NBPF4,chr1,108786703,-,0,NA,NA,0
ENSG00000186086,NBPF6,chr1,108992903,+,0,NA,NA,0
ENSG00000162636,FAM102B,chr1,109102970,+,12,0.444444444,0.004648188,4.457671835
ENSG00000162639,HENMT1,chr1,109204148,-,308,12.32,0.106519231,63.29588705
ENSG00000134186,PRPF38B,chr1,109234931,+,32,1.454545455,0.02145394,19.5836957
ENSG00000143107,FNDC7,chr1,109255555,+,0,NA,NA,0
ENSG00000116266,STXBP3,chr1,109289284,+,12,0.461538462,0.030660793,7.116595978
ENSG00000121957,GPSM2,chr1,109419602,+,57,1.075471698,0.023284672,29.09899832
ENSG00000121940,CLCC1,chr1,109493070,-,0,NA,NA,0
ENSG00000274068,AKNAD1,chr1,109506121,-,25,0.625,0.008037677,10.91124047
ENSG00000085433,WDR47,chr1,109584850,-,403,9.595238095,0.019237288,20.51190662
ENSG00000197780,TAF13,chr1,109618624,-,109,6.411764706,0.011442953,7.019149386
ENSG00000215717,TMEM167B,chr1,109633402,+,7,0.466666667,0.009755601,4.81009739
ENSG00000179902,C1orf194,chr1,109656479,-,3,0.2,0.007177914,1.281977425
ENSG00000031698,SARS,chr1,109756514,+,32,0.96969697,0.014267745,16.2602104
ENSG00000143126,CELSR2,chr1,109792640,+,511,6.308641975,0.165637994,461.3653243
ENSG00000134222,PSRC1,chr1,109825808,-,375,75,0.818181818,12.28818806
ENSG00000221986,MYBPHL,chr1,109849663,-,100,33.33333333,0.333333333,1.014301299
ENSG00000134243,SORT1,chr1,109940563,-,286,2.423728814,0.023030602,75.51252756
ENSG00000143106,PSMA5,chr1,109969108,-,58,1.870967742,0.018604027,29.29371202
ENSG00000143028,SYPL2,chr1,110009099,+,879,13.31818182,0.03945974,82.53601129
ENSG00000162650,ATXN7L2,chr1,110026560,+,20,0.952380952,0.009676425,6.604872791
ENSG00000174151,CYB561D1,chr1,110036657,+,20,1.052631579,0.007393365,4.818982938
ENSG00000181754,AMIGO1,chr1,110052336,-,422,5.146341463,0.018490745,40.13657506
ENSG00000065135,GNAI3,chr1,110091185,+,0,0,0,0
ENSG00000134183,GNAT2,chr1,110155705,-,0,NA,NA,0
ENSG00000116337,AMPD2,chr1,110162434,+,12,1.714285714,0.034139194,10.95827438
ENSG00000213366,GSTM2,chr1,110198697,+,27,1.285714286,0.00995,4.276575887
ENSG00000134184,GSTM1,chr1,110230417,+,86,6.142857143,0.044314381,15.67116504
ENSG00000134201,GSTM5,chr1,110254863,+,333,83.25,0.8325,10.22025672
ENSG00000134202,GSTM3,chr1,110283660,-,113,11.3,0.016457883,8.472787406
ENSG00000198758,EPS8L3,chr1,110306644,-,52,26,0.2372,6.104037685
ENSG00000184371,CSF1,chr1,110453232,+,83,1.106666667,0.01187104,35.10010697
ENSG00000168710,AHCYL1,chr1,110527386,+,128,3.2,0.015237134,16.33750746
ENSG00000143093,STRIP1,chr1,110574198,+,0,NA,NA,0
ENSG00000156150,ALX3,chr1,110613322,-,786,8.273684211,0.064248415,188.685574
ENSG00000186150,UBL4B,chr1,110655061,+,0,NA,NA,0
ENSG00000197106,SLC6A17,chr1,110693131,+,531,9.833333333,0.082387964,289.5892132
ENSG00000116396,KCNC4,chr1,110753335,+,734,3.651741294,0.023119529,198.133103
ENSG00000162775,RBM15,chr1,110881944,+,310,4.189189189,0.015098862,30.55611575
ENSG00000168679,SLC16A4,chr1,110933704,-,0,NA,NA,0
ENSG00000134248,LAMTOR5,chr1,110950546,-,111,12.33333333,0.023206239,14.6049159
ENSG00000143125,PROK1,chr1,110993787,+,0,NA,NA,0
ENSG00000143105,KCNA10,chr1,111061797,-,161,40.25,0.472352941,18.01409555
ENSG00000177301,KCNA2,chr1,111174096,-,0,NA,NA,0
ENSG00000177272,KCNA3,chr1,111217655,-,1198,15.16455696,0.29175357,1062.117581
ENSG00000143119,CD53,chr1,111413820,+,0,NA,NA,0
ENSG00000121931,LRIF1,chr1,111506566,-,62,2.818181818,0.011268012,4.148339179
ENSG00000134255,CEPT1,chr1,111682248,+,8,0.615384615,0.016226415,5.39330186
ENSG00000156171,DRAM2,chr1,111682838,-,8,0.615384615,0.016226415,5.555261039
ENSG00000162777,DENND2D,chr1,111747160,-,39,0.886363636,0.01337653,19.74219161
ENSG00000064886,CHI3L2,chr1,111770280,+,0,NA,NA,0
ENSG00000134216,CHIA,chr1,111833473,+,0,NA,NA,0
ENSG00000173947,PIFO,chr1,111889194,+,8,1,0.01382199,5.801669565
ENSG00000085465,OVGP1,chr1,111970399,-,0,NA,NA,0
ENSG00000116459,ATP5F1,chr1,111991461,+,26,0.962962963,0.01794702,8.420895383
ENSG00000116455,WDR77,chr1,111991830,-,26,0.962962963,0.01794702,8.768738155
ENSG00000143110,C1orf162,chr1,112016603,+,0,NA,NA,0
ENSG00000121933,ADORA3,chr1,112106597,-,0,NA,NA,0
ENSG00000116473,RAP1A,chr1,112162404,+,36,0.765957447,0.008932758,15.26868058
ENSG00000064703,DDX20,chr1,112298189,+,26,1.130434783,0.012901907,10.52326858
ENSG00000197852,FAM212B,chr1,112298419,-,26,1.130434783,0.012901907,10.05016307
ENSG00000171385,KCND3,chr1,112531777,-,691,7.593406593,0.071453608,172.0070375
ENSG00000143079,CTTNBP2NL,chr1,112938799,+,55,1.774193548,0.018864542,28.98027857
ENSG00000134245,WNT2B,chr1,113010039,+,0,NA,NA,0
ENSG00000007341,ST7L,chr1,113162040,-,95,3.653846154,0.02641159,37.71027711
ENSG00000116489,CAPZA1,chr1,113162074,+,95,3.653846154,0.02641159,37.75933573
ENSG00000155363,MOV10,chr1,113217047,+,54,1.285714286,0.012922766,29.86232488
ENSG00000155366,RHOC,chr1,113250025,-,74,1.193548387,0.025121718,58.08335848
ENSG00000155367,PPM1J,chr1,113257950,-,41,1,0.016233766,5.536273664
ENSG00000184599,FAM19A3,chr1,113263188,+,614,34.11111111,0.15206823,191.2329153
ENSG00000155380,SLC16A1,chr1,113498975,-,108,1.6875,0.005958647,3.314282603
ENSG00000198799,LRIG2,chr1,113615830,+,0,0,0,0
ENSG00000081026,MAGI3,chr1,113933474,+,726,6.368421053,0.021535226,90.91081707
ENSG00000116793,PHTF1,chr1,114302098,-,35,0.625,0.007783427,15.84210084
ENSG00000081019,RSBN1,chr1,114355070,-,113,4.185185185,0.014890511,2.169378805
ENSG00000134242,PTPN22,chr1,114414375,-,0,NA,NA,0
ENSG00000134262,AP4B1,chr1,114447741,-,430,13.03030303,0.02185567,21.21934059
ENSG00000118655,DCLRE1B,chr1,114447914,+,430,13.03030303,0.02185567,20.84720947
ENSG00000163349,HIPK1,chr1,114472438,+,44,1,0.015129434,16.4819705
ENSG00000116774,OLFML3,chr1,114522029,+,0,NA,NA,0
ENSG00000134207,SYT6,chr1,114696472,-,942,11.92405063,0.149934287,464.1671198
ENSG00000197323,TRIM33,chr1,115053781,-,269,3.493506494,0.015464453,32.4393847
ENSG00000116752,BCAS2,chr1,115124265,-,0,0,0,0
ENSG00000175984,DENND2C,chr1,115213044,-,116,7.25,0.016037946,15.43752913
ENSG00000116748,AMPD1,chr1,115238239,-,0,NA,NA,0
ENSG00000213281,NRAS,chr1,115259515,-,14,1,0.012387707,5.3467945
ENSG00000009307,CSDE1,chr1,115300671,-,0,0,0,0
ENSG00000052723,SIKE1,chr1,115323308,-,4,0.210526316,0.006019417,2.497188082
ENSG00000198765,SYCP1,chr1,115397454,+,700,100,1,9.071445265
ENSG00000134200,TSHB,chr1,115572444,+,0,NA,NA,0
ENSG00000134198,TSPAN2,chr1,115632121,-,14,0.451612903,0.010196078,6.269019988
ENSG00000134259,NGF,chr1,115880857,-,63,7.875,0.1315,8.966167782
ENSG00000173218,VANGL1,chr1,116184573,+,311,2.961904762,0.019506217,56.51138281
ENSG00000118729,CASQ2,chr1,116311426,-,0,NA,NA,0
ENSG00000177551,NHLH2,chr1,116383747,-,229,6.939393939,0.057348746,165.5790232
ENSG00000163393,SLC22A15,chr1,116519118,+,318,8.153846154,0.010540166,8.124262898
ENSG00000173212,MAB21L3,chr1,116654375,+,0,NA,NA,0
ENSG00000163399,ATP1A1,chr1,116915003,+,65,1.120689655,0.010775701,13.52105317
ENSG00000116815,CD58,chr1,117113715,-,205,3.203125,0.017728395,44.23789012
ENSG00000143061,IGSF3,chr1,117210377,-,170,2.786885246,0.028690277,89.96321187
ENSG00000116824,CD2,chr1,117297085,+,0,NA,NA,0
ENSG00000134247,PTGFRN,chr1,117452688,+,723,11.47619048,0.150477118,162.1094171
ENSG00000134256,CD101,chr1,117544371,+,0,NA,NA,0
ENSG00000116830,TTF2,chr1,117602948,+,4,0.307692308,0.006507937,2.579588718
ENSG00000134253,TRIM45,chr1,117664411,-,730,15.53191489,0.075931609,196.0416953
ENSG00000134258,VTCN1,chr1,117753582,-,169,42.25,0.436129032,27.15182075
ENSG00000198162,MAN1A2,chr1,117910084,+,127,1.5875,0.015373208,33.09885613
ENSG00000183508,FAM46C,chr1,118148603,+,131,6.55,0.015577558,20.57528589
ENSG00000196505,GDAP2,chr1,118472302,-,94,2.9375,0.012518286,12.40752619
ENSG00000065183,WDR3,chr1,118472371,+,94,2.9375,0.012518286,12.56574229
ENSG00000155761,SPAG17,chr1,118727848,-,0,NA,NA,0
ENSG00000092607,TBX15,chr1,119532179,-,691,12.7962963,0.105934066,214.1191738
ENSG00000116874,WARS2,chr1,119683295,-,0,NA,NA,0
ENSG00000116882,HAO2,chr1,119911401,+,100,100,1,1.060138966
ENSG00000203859,HSD3B2,chr1,119957269,+,0,NA,NA,0
ENSG00000143067,ZNF697,chr1,120190390,-,162,2.892857143,0.028523323,115.609019
ENSG00000092621,PHGDH,chr1,120254418,+,0,NA,NA,0
ENSG00000134240,HMGCS2,chr1,120311555,-,0,NA,NA,0
ENSG00000134193,REG4,chr1,120354203,-,0,NA,NA,0
ENSG00000134249,ADAM30,chr1,120439147,-,353,44.125,0.428837209,55.51822239
ENSG00000134250,NOTCH2,chr1,120612317,-,0,NA,NA,0
ENSG00000188610,FAM72B,chr1,120839004,+,0,NA,NA,0
ENSG00000198019,FCGR1B,chr1,120935944,-,0,NA,NA,0
ENSG00000236334,PPIAL4G,chr1,143767881,-,0,NA,NA,0
ENSG00000215784,FAM72D,chr1,143913143,-,0,NA,NA,0
ENSG00000178104,PDE4DIP,chr1,144997111,-,0,NA,NA,0
ENSG00000168509,HFE2,chr1,145413190,+,0,NA,NA,0
ENSG00000121851,POLR3GL,chr1,145470387,-,118,11.8,0.058298172,42.5989628
ENSG00000131779,PEX11B,chr1,145516164,+,110,7.857142857,0.072666667,62.45936952
ENSG00000143127,ITGA10,chr1,145524989,+,0,NA,NA,0
ENSG00000198483,ANKRD35,chr1,145549208,+,92,5.111111111,0.045813953,4.066235046
ENSG00000131788,PIAS3,chr1,145575987,+,2,0.086956522,0.002480211,0.962832899
ENSG00000186364,NUDT17,chr1,145589435,-,188,10.44444444,0.47,22.30035533
ENSG00000186141,POLR3C,chr1,145610884,-,23,1.4375,0.015569307,6.687697553
ENSG00000117281,CD160,chr1,145715565,-,342,34.2,0.381768953,230.1248563
ENSG00000174827,PDZK1,chr1,145727665,+,275,68.75,0.584566929,161.2240881
ENSG00000117262,GPR89A,chr1,145826450,-,0,NA,NA,0
ENSG00000131791,PRKAB2,chr1,146644129,-,44,0.676923077,0.009840242,24.19757496
ENSG00000131781,FMO5,chr1,146697230,-,0,NA,NA,0
ENSG00000131778,CHD1L,chr1,146714290,+,38,1.266666667,0.013769878,15.55907869
ENSG00000116128,BCL9,chr1,147013181,+,0,NA,NA,0
ENSG00000256374,PPIAL4D,chr1,148202536,-,0,NA,NA,0
ENSG00000275974,PPIAL4C,chr1,149553002,+,0,NA,NA,0
ENSG00000150337,FCGR1A,chr1,149754249,+,0,NA,NA,0
ENSG00000203814,HIST2H2BF,chr1,149783928,-,0,NA,NA,0
ENSG00000183598,HIST2H3D,chr1,149785236,-,0,NA,NA,0
ENSG00000203811,HIST2H3C,chr1,149812765,-,0,NA,NA,0
ENSG00000203812,HIST2H2AA4,chr1,149822627,+,0,NA,NA,0
ENSG00000203852,HIST2H3A,chr1,149824180,+,0,NA,NA,0
