ensemblID,OGS,chromosome,TSSLocation,strand,sumMethylationFractionBySite,meanMethylationFractionBySite,meanMethylationFractionByRegion,sumOfScaledMethylatedReadsByRegion
ENSG00000180176,TH,chr11,2193035,-,100,25,0.25,1.108491409
ENSG00000183734,ASCL2,chr11,2292182,-,2847,28.47,0.285492063,1085.968866
ENSG00000110665,C11orf21,chr11,2323143,-,227,18.91666667,0.060849057,16.95096749
ENSG00000064201,TSPAN32,chr11,2323937,+,283,25.72727273,0.14302439,41.84293548
ENSG00000110651,CD81,chr11,2398546,+,570,7.215189873,0.053722011,139.9017614
ENSG00000184281,TSSC4,chr11,2421717,+,341,4.871428571,0.0555,83.86545468
ENSG00000070985,TRPM5,chr11,2444275,-,318,31.8,0.42356383,200.8935009
ENSG00000053918,KCNQ1,chr11,2466220,+,1411,12.26956522,0.149713647,893.2690541
ENSG00000129757,CDKN1C,chr11,2906995,-,578,4.661290323,0.037935235,314.584695
ENSG00000110628,SLC22A18,chr11,2920950,+,59,29.5,0.295882353,6.921248872
ENSG00000254827,SLC22A18AS,chr11,2925175,-,1116,25.36363636,0.072191901,97.99692675
ENSG00000181649,PHLDA2,chr11,2950650,-,965,9.65,0.063595684,482.0899338
ENSG00000205531,NAP1L4,chr11,3013607,-,214,11.88888889,0.014928493,15.04905801
ENSG00000110619,CARS,chr11,3078681,-,25,0.862068966,0.008725901,10.88937814
ENSG00000021762,OSBPL5,chr11,3186582,-,520,6.341463415,0.074858378,419.7629193
ENSG00000182170,MRGPRG,chr11,3240043,-,1235,34.30555556,0.169315673,103.1302109
ENSG00000005801,ZNF195,chr11,3400452,-,29,1.208333333,0.022807757,28.99367467
ENSG00000167311,ART5,chr11,3663546,-,155,5.166666667,0.042238806,26.93587647
ENSG00000129744,ART1,chr11,3666360,+,0,NA,NA,0
ENSG00000129749,CHRNA10,chr11,3692614,-,0,NA,NA,0
ENSG00000110713,NUP98,chr11,3819022,-,0,0,0,0
ENSG00000148985,PGAP2,chr11,3819048,+,0,0,0,0
ENSG00000177105,RHOG,chr11,3862213,-,19,0.678571429,0.009035897,9.07272582
ENSG00000167323,STIM1,chr11,3876932,+,27,0.675,0.013665087,8.859875116
ENSG00000167325,RRM1,chr11,4137307,+,0,NA,NA,0
ENSG00000221996,OR52B4,chr11,4389616,-,0,NA,NA,0
ENSG00000132109,TRIM21,chr11,4414926,-,128,11.63636364,0.02019774,7.53247988
ENSG00000181963,OR52K2,chr11,4470524,+,0,NA,NA,0
ENSG00000196778,OR52K1,chr11,4510108,+,0,NA,NA,0
ENSG00000197790,OR52M1,chr11,4566420,+,0,NA,NA,0
ENSG00000171987,C11orf40,chr11,4599050,-,0,0,0,0
ENSG00000226288,OR52I2,chr11,4608020,+,0,NA,NA,0
ENSG00000232268,OR52I1,chr11,4615268,+,0,NA,NA,0
ENSG00000167333,TRIM68,chr11,4629489,-,30,1.034482759,0.01663752,21.32016669
ENSG00000197428,OR51D1,chr11,4660944,+,0,NA,NA,0
ENSG00000180785,OR51E1,chr11,4665155,+,0,NA,NA,0
ENSG00000167332,OR51E2,chr11,4719076,-,0,NA,NA,0
ENSG00000188069,OR51F1,chr11,4791147,-,0,NA,NA,0
ENSG00000176937,OR52R1,chr11,4825610,-,0,NA,NA,0
ENSG00000176925,OR51F2,chr11,4842615,+,0,NA,NA,0
ENSG00000176922,OR51S1,chr11,4870438,-,0,NA,NA,0
ENSG00000176900,OR51T1,chr11,4903048,+,0,NA,NA,0
ENSG00000176895,OR51A7,chr11,4928599,+,0,NA,NA,0
ENSG00000176893,OR51G2,chr11,4936893,-,0,NA,NA,0
ENSG00000176879,OR51G1,chr11,4945569,-,0,NA,NA,0
ENSG00000205497,OR51A4,chr11,4968330,-,0,NA,NA,0
ENSG00000205496,OR51A2,chr11,4976943,-,0,NA,NA,0
ENSG00000167346,MMP26,chr11,5009423,+,0,NA,NA,0
ENSG00000176798,OR51L1,chr11,5020212,+,0,NA,NA,0
ENSG00000205495,OR52J3,chr11,5067755,+,137,68.5,0.70323741,100.6428917
ENSG00000176787,OR52E2,chr11,5080857,-,0,NA,NA,0
ENSG00000171944,OR52A5,chr11,5153872,-,0,NA,NA,0
ENSG00000182070,OR52A1,chr11,5173599,-,0,NA,NA,0
ENSG00000176742,OR51V1,chr11,5221930,-,0,NA,NA,0
ENSG00000244734,HBB,chr11,5248301,-,0,NA,NA,0
ENSG00000223609,HBD,chr11,5255858,-,0,NA,NA,0
ENSG00000213934,HBG1,chr11,5271087,-,0,NA,NA,0
ENSG00000196565,HBG2,chr11,5276395,-,0,NA,NA,0
ENSG00000183251,OR51B4,chr11,5323176,-,0,NA,NA,0
ENSG00000184881,OR51B2,chr11,5345582,-,0,NA,NA,0
ENSG00000176239,OR51B6,chr11,5372737,+,0,NA,NA,0
ENSG00000184698,OR51M1,chr11,5410606,+,0,NA,NA,0
ENSG00000167360,OR51Q1,chr11,5443340,+,0,NA,NA,0
ENSG00000167359,OR51I1,chr11,5462783,-,0,NA,NA,0
ENSG00000187918,OR51I2,chr11,5474637,+,0,NA,NA,0
ENSG00000181609,OR52D1,chr11,5509914,+,0,NA,NA,0
ENSG00000213931,HBE1,chr11,5526882,-,0,NA,NA,0
ENSG00000175520,UBQLN3,chr11,5531153,-,223,74.33333333,0.743333333,128.6262611
ENSG00000175518,UBQLNL,chr11,5537956,-,0,NA,NA,0
ENSG00000181616,OR52H1,chr11,5566753,-,0,NA,NA,0
ENSG00000187747,OR52B6,chr11,5602106,+,0,NA,NA,0
ENSG00000121236,TRIM6,chr11,5617330,+,0,NA,NA,0
ENSG00000258588,TRIM6-TRIM34,chr11,5617864,+,0,NA,NA,0
ENSG00000258659,TRIM34,chr11,5641173,+,0,NA,NA,0
ENSG00000132274,TRIM22,chr11,5710816,+,0,NA,NA,0
ENSG00000181023,OR56B1,chr11,5757677,+,0,NA,NA,0
ENSG00000181074,OR52N4,chr11,5775922,+,0,NA,NA,0
ENSG00000181009,OR52N5,chr11,5799897,-,0,NA,NA,0
ENSG00000181001,OR52N1,chr11,5810046,-,0,NA,NA,0
ENSG00000180988,OR52N2,chr11,5841565,+,0,0,0,0
ENSG00000205409,OR52E6,chr11,5863127,-,0,NA,NA,0
ENSG00000183269,OR52E8,chr11,5878932,-,0,NA,NA,0
ENSG00000180974,OR52E4,chr11,5905522,+,0,NA,NA,0
ENSG00000132256,TRIM5,chr11,5959849,-,1482,67.36363636,0.5913382,257.7773942
ENSG00000184478,OR56A3,chr11,5968576,+,0,NA,NA,0
ENSG00000183313,OR52L1,chr11,6008215,-,0,NA,NA,0
ENSG00000183389,OR56A4,chr11,6024378,-,0,NA,NA,0
ENSG00000180934,OR56A1,chr11,6048971,-,0,NA,NA,0
ENSG00000180919,OR56B4,chr11,6129008,+,0,NA,NA,0
ENSG00000255307,OR52B2,chr11,6191556,-,0,NA,NA,0
ENSG00000175485,OR52W1,chr11,6220453,+,0,NA,NA,0
ENSG00000180878,C11orf42,chr11,6226797,+,0,NA,NA,0
ENSG00000051009,FAM160A2,chr11,6255941,-,122,4.692307692,0.020449438,9.513534915
ENSG00000132259,CNGA4,chr11,6260321,+,400,100,1,5.177103988
ENSG00000110148,CCKBR,chr11,6280903,+,272,9.066666667,0.080551331,178.1265459
ENSG00000170955,PRKCDBP,chr11,6341740,-,967,40.29166667,0.50235434,537.8600175
ENSG00000166311,SMPD1,chr11,6411643,+,295,10.92592593,0.055843137,71.61783578
ENSG00000166313,APBB1,chr11,6440644,-,61,3.05,0.018144928,19.03348743
ENSG00000110169,HPX,chr11,6462254,-,0,NA,NA,0
ENSG00000110171,TRIM3,chr11,6495689,-,280,31.11111111,0.583333333,18.46069303
ENSG00000132286,TIMM10B,chr11,6502676,+,27,0.794117647,0.008637821,16.51520946
ENSG00000132254,ARFIP2,chr11,6502709,-,27,0.794117647,0.008637821,16.56135716
ENSG00000179532,DNHD1,chr11,6518525,+,555,92.5,0.9375,45.33638268
ENSG00000132275,RRP8,chr11,6624880,-,0,0,0,0
ENSG00000166333,ILK,chr11,6624963,+,0,0,0,0
ENSG00000166337,TAF10,chr11,6633475,-,25,0.78125,0.013265449,19.53595968
ENSG00000166340,TPP1,chr11,6640692,-,200,100,1,11.49611948
ENSG00000166341,DCHS1,chr11,6677074,-,414,6,0.078322511,299.0217397
ENSG00000158042,MRPL17,chr11,6704632,-,0,0,0,0
ENSG00000188124,OR2AG2,chr11,6790188,-,0,0,0,0
ENSG00000170803,OR2AG1,chr11,6806247,+,0,NA,NA,0
ENSG00000184933,OR6A2,chr11,6817139,-,0,NA,NA,0
ENSG00000170790,OR10A2,chr11,6890985,+,0,NA,NA,0
ENSG00000170782,OR10A4,chr11,6897855,+,0,NA,NA,0
ENSG00000166368,OR2D2,chr11,6913731,-,0,NA,NA,0
ENSG00000178358,OR2D3,chr11,6942232,+,0,NA,NA,0
ENSG00000149054,ZNF215,chr11,6947653,+,0,0,0,0
ENSG00000149050,ZNF214,chr11,7041586,-,221,15.78571429,0.19959375,207.0861515
ENSG00000158077,NLRP14,chr11,7041699,+,221,15.78571429,0.19959375,211.8195848
ENSG00000170748,RBMXL2,chr11,7110164,+,2833,78.69444444,0.791938534,414.5167916
ENSG00000170743,SYT9,chr11,7273180,+,584,7.891891892,0.070663329,189.3316044
ENSG00000183801,OLFML1,chr11,7506599,+,0,NA,NA,0
ENSG00000166387,PPFIBP2,chr11,7534995,+,69,0.896103896,0.011108527,59.62894941
ENSG00000166394,CYB5R2,chr11,7694994,-,72,1.358490566,0.021500564,58.4590504
ENSG00000183303,OR5P2,chr11,7818489,-,0,NA,NA,0
ENSG00000182334,OR5P3,chr11,7847519,-,0,NA,NA,0
ENSG00000175393,OR10A6,chr11,7950209,-,0,NA,NA,0
ENSG00000170683,OR10A3,chr11,7961067,-,0,NA,NA,0
ENSG00000182261,NLRP10,chr11,7985059,-,0,NA,NA,0
ENSG00000175390,EIF3F,chr11,8008444,+,0,NA,NA,0
ENSG00000166402,TUB,chr11,8040790,+,284,3.021276596,0.025079466,127.2212338
ENSG00000166405,RIC3,chr11,8190590,-,0,0,0,0
ENSG00000166407,LMO1,chr11,8290182,-,409,5.527027027,0.025254332,46.70128875
ENSG00000130413,STK33,chr11,8615775,-,49,1.324324324,0.014623082,22.98517674
ENSG00000166436,TRIM66,chr11,8680383,-,0,NA,NA,0
ENSG00000166441,RPL27A,chr11,8703994,+,108,6,0.017692308,5.41590709
ENSG00000166444,ST5,chr11,8932498,-,10,0.476190476,0.006939502,6.231228892
ENSG00000166452,AKIP1,chr11,8932700,+,10,0.476190476,0.006939502,5.984504632
ENSG00000176029,C11orf16,chr11,8954553,-,0,0,0,0
ENSG00000175348,TMEM9B,chr11,8986481,-,120,1.666666667,0.012916892,53.26832695
ENSG00000175352,NRIP3,chr11,9025596,-,225,4.090909091,0.052414568,123.6653139
ENSG00000184014,DENND5A,chr11,9286873,-,777,10.94366197,0.014458078,24.11581434
ENSG00000166471,TMEM41B,chr11,9336315,-,37,1.027777778,0.010342061,24.6408508
ENSG00000205339,IPO7,chr11,9406168,+,53,1.358974359,0.012139498,16.2435813
ENSG00000268403,AC132192.1,chr11,9482245,-,150,2.830188679,0.012647628,28.93618311
ENSG00000166478,ZNF143,chr11,9482511,+,150,2.830188679,0.012647628,28.34127344
ENSG00000166483,WEE1,chr11,9595227,+,309,2.06,0.015721057,147.1237121
ENSG00000133789,SWAP70,chr11,9685627,+,24,1.5,0.01513308,8.806457427
ENSG00000133812,SBF2,chr11,10315754,-,123,1.892307692,0.022911016,73.70623714
ENSG00000148926,ADM,chr11,10326641,+,142,2.21875,0.029551965,95.83982142
ENSG00000133805,AMPD3,chr11,10471867,+,401,7.425925926,0.015676005,41.77288926
ENSG00000255823,MTRNR2L8,chr11,10530723,-,0,NA,NA,0
ENSG00000110315,RNF141,chr11,10562774,-,36,1.058823529,0.013655865,31.40085522
ENSG00000133800,LYVE1,chr11,10590365,-,0,NA,NA,0
ENSG00000072952,MRVI1,chr11,10715535,-,150,37.5,0.5,3.168574994
ENSG00000198730,CTR9,chr11,10772810,+,24,0.923076923,0.018422713,6.018384382
ENSG00000110321,EIF4G2,chr11,10830582,-,249,4.016129032,0.010170103,23.12249538
ENSG00000236287,ZBED5,chr11,10879620,-,8,0.258064516,0.010434783,1.031875485
ENSG00000254598,CSNK2A3,chr11,11374904,-,0,NA,NA,0
ENSG00000110328,GALNT18,chr11,11643561,-,367,4.317647059,0.039115385,168.6361238
ENSG00000170242,USP47,chr11,11862969,+,114,5.7,0.05137931,3.4352565
ENSG00000050165,DKK3,chr11,12031316,-,212,15.14285714,0.151030303,55.03604779
ENSG00000133816,MICAL2,chr11,12115542,+,0,NA,NA,0
ENSG00000133808,MICALCL,chr11,12308446,+,0,0,0,0
ENSG00000197702,PARVA,chr11,12399025,+,1383,23.05,0.148441364,867.8911671
ENSG00000187079,TEAD1,chr11,12900989,+,125,62.5,0.625,5.98754619
ENSG00000133794,ARNTL,chr11,13299324,+,192,1.777777778,0.020095012,68.80868041
ENSG00000148925,BTBD10,chr11,13484838,-,9,0.375,0.008235294,7.170185509
ENSG00000152266,PTH,chr11,13517567,-,0,NA,NA,0
ENSG00000197601,FAR1,chr11,13690205,+,353,3.879120879,0.013164157,76.41398774
ENSG00000133818,RRAS2,chr11,14386052,-,0,NA,NA,0
ENSG00000129083,COPB1,chr11,14521441,-,4,0.222222222,0.009473684,2.498238213
ENSG00000129084,PSMA1,chr11,14665180,-,474,5.851851852,0.083556982,268.175433
ENSG00000152270,PDE3B,chr11,14665268,+,474,5.851851852,0.083556982,270.8624886
ENSG00000186104,CYP2R1,chr11,14913751,-,7,0.269230769,0.006519608,4.243768546
ENSG00000110680,CALCA,chr11,14993832,-,18,1.5,0.01734375,12.2456241
ENSG00000175868,CALCB,chr11,15095145,+,1181,49.20833333,0.287489712,232.4118492
ENSG00000188487,INSC,chr11,15133969,+,0,0,0,0
ENSG00000110693,SOX6,chr11,16497935,-,0,NA,NA,0
ENSG00000110696,C11orf58,chr11,16760147,+,4,0.25,0.003652275,6.286904703
ENSG00000166689,PLEKHA7,chr11,17035963,-,970,11.82926829,0.112691195,332.4302884
ENSG00000110700,RPS13,chr11,17099220,-,657,32.85,0.492465438,271.1980224
ENSG00000011405,PIK3C2A,chr11,17229530,-,39,1.258064516,0.012497441,25.29075729
ENSG00000070081,NUCB2,chr11,17281886,+,0,NA,NA,0
ENSG00000188211,NCR3LG1,chr11,17373308,+,90,2.432432432,0.026734521,33.53517493
ENSG00000187486,KCNJ11,chr11,17410878,-,250,3.90625,0.04793499,85.45047941
ENSG00000006071,ABCC8,chr11,17498449,-,123,5.590909091,0.071770335,81.80289387
ENSG00000006611,USH1C,chr11,17565963,-,1043,37.25,0.25597561,155.4898002
ENSG00000188162,OTOG,chr11,17568919,+,14,2.333333333,0.023049933,17.2077063
ENSG00000129152,MYOD1,chr11,17741109,+,1072,18.48275862,0.240645604,449.0203996
ENSG00000129159,KCNC1,chr11,17757494,+,1847,10.14835165,0.03611078,434.1468989
ENSG00000129158,SERGEF,chr11,18034637,-,102,1.75862069,0.023963165,36.42601223
ENSG00000129167,TPH1,chr11,18062335,-,0,NA,NA,0
ENSG00000166788,SAAL1,chr11,18127638,-,10,0.5,0.005608696,5.450092939
ENSG00000179826,MRGPRX3,chr11,18142501,+,267,89,0.89,17.64342759
ENSG00000179817,MRGPRX4,chr11,18194383,+,0,NA,NA,0
ENSG00000189332,RP11-113D6.10,chr11,18230684,+,1108,50.36363636,0.321573333,370.4914368
ENSG00000148965,SAA4,chr11,18258384,-,0,NA,NA,0
ENSG00000134339,SAA2,chr11,18270221,-,0,NA,NA,0
ENSG00000173432,SAA1,chr11,18287807,+,0,NA,NA,0
ENSG00000110756,HPS5,chr11,18343721,-,7,0.35,0.008722222,6.449681743
ENSG00000110768,GTF2H1,chr11,18343815,+,7,0.35,0.008722222,6.464387029
ENSG00000134333,LDHA,chr11,18415935,+,36,0.8,0.00760449,35.50801185
ENSG00000166796,LDHC,chr11,18433852,+,0,NA,NA,0
ENSG00000166800,LDHAL6A,chr11,18477373,+,150,15,0.214285714,3.021880057
ENSG00000074319,TSG101,chr11,18548503,-,0,0,0,0
ENSG00000151116,UEVLD,chr11,18610293,-,43,2.6875,0.01680602,10.11782138
ENSG00000179119,SPTY2D1,chr11,18656020,-,0,0,0,0
ENSG00000151117,TMEM86A,chr11,18720350,+,39,0.847826087,0.015105156,45.17702525
ENSG00000179057,IGSF22,chr11,18747777,-,0,NA,NA,0
ENSG00000110786,PTPN5,chr11,18814268,-,374,6.925925926,0.06087939,284.2193757
ENSG00000170255,MRGPRX1,chr11,18956549,-,0,NA,NA,0
ENSG00000183695,MRGPRX2,chr11,19082228,-,0,NA,NA,0
ENSG00000177054,ZDHHC13,chr11,19138691,+,12,0.461538462,0.01473029,15.64003506
ENSG00000129170,CSRP3,chr11,19232118,-,0,NA,NA,0
ENSG00000129173,E2F8,chr11,19263202,-,160,1.066666667,0.014572064,94.43606764
ENSG00000166833,NAV2,chr11,19372270,+,0,NA,NA,0
ENSG00000109854,HTATIP2,chr11,20385230,+,57,1.540540541,0.028492991,52.67806046
ENSG00000185238,PRMT3,chr11,20409075,+,41,0.640625,0.008827381,30.46262369
ENSG00000165970,SLC6A5,chr11,20620945,+,501,22.77272727,0.210252313,363.2435578
ENSG00000165973,NELL1,chr11,20691116,+,267,7.026315789,0.079112228,50.64529388
ENSG00000171714,ANO5,chr11,22214721,+,328,6.307692308,0.093739377,206.8429921
ENSG00000091664,SLC17A6,chr11,22359666,+,133,16.625,0.153076923,2.02140803
ENSG00000183161,FANCF,chr11,22647387,-,41,1.952380952,0.013947368,13.58751726
ENSG00000148935,GAS2,chr11,22688159,+,0,0,0,0
ENSG00000198168,SVIP,chr11,22851382,-,100,3.703703704,0.027777778,1.098340056
ENSG00000255359,CCDC179,chr11,22881972,-,0,NA,NA,0
ENSG00000187398,LUZP2,chr11,24518515,+,908,41.27272727,0.509129464,236.9295946
ENSG00000134343,ANO3,chr11,26210828,+,0,NA,NA,0
ENSG00000169550,MUC15,chr11,26593815,-,0,NA,NA,0
ENSG00000148942,SLC5A12,chr11,26743574,-,0,NA,NA,0
ENSG00000176971,FIBIN,chr11,27015627,+,36,12,0.09455516,27.34255563
ENSG00000129151,BBOX1,chr11,27062508,+,0,NA,NA,0
ENSG00000109881,CCDC34,chr11,27384795,-,6,0.24,0.00478582,3.276095649
ENSG00000205213,LGR4,chr11,27494334,-,95,1.202531646,0.015671394,91.60208704
ENSG00000148943,LIN7C,chr11,27528326,-,0,0,0,0
ENSG00000176697,BDNF,chr11,27743605,-,167,13.91666667,0.158733032,48.85541691
ENSG00000121621,KIF18A,chr11,28129746,-,2,1,0.012923077,0.868703519
ENSG00000182255,KCNA4,chr11,30038577,-,680,20,0.200422849,283.8712453
ENSG00000131808,FSHB,chr11,30252562,+,0,NA,NA,0
ENSG00000152219,ARL14EP,chr11,30344648,+,36,2.4,0.016840855,7.378530193
ENSG00000066382,MPPED2,chr11,30607930,-,665,6.157407407,0.023572637,114.1500754
ENSG00000170959,DCDC1,chr11,31391357,-,0,0,0,0
ENSG00000170946,DNAJC24,chr11,31391376,+,0,0,0,0
ENSG00000148950,IMMP1L,chr11,31531169,-,0,NA,NA,0
ENSG00000109911,ELP4,chr11,31531296,+,0,NA,NA,0
ENSG00000049449,RCN1,chr11,31838113,+,1562,22.63768116,0.191270795,489.9796195
ENSG00000007372,PAX6,chr11,31839509,-,1894,23.675,0.224268421,486.9419537
ENSG00000184937,WT1,chr11,32457081,-,1138,11.97894737,0.159008538,643.7136346
ENSG00000149100,EIF3M,chr11,32605312,+,21,0.6,0.009158076,27.18900684
ENSG00000186714,CCDC73,chr11,32816204,-,0,NA,NA,0
ENSG00000135378,PRRG4,chr11,32851480,+,92,1.87755102,0.017652616,49.66009726
ENSG00000060749,QSER1,chr11,32914791,+,201,2.051020408,0.010120869,58.43065203
ENSG00000121690,DEPDC7,chr11,33037409,+,585,12.7173913,0.063668367,128.9811144
ENSG00000176148,TCP11L1,chr11,33060962,+,61,1.848484848,0.013991131,13.88760613
ENSG00000176102,CSTF3,chr11,33183037,-,21,1.166666667,0.015265879,21.07914792
ENSG00000110422,HIPK3,chr11,33278217,+,272,3.056179775,0.012225886,70.3255014
ENSG00000110427,KIAA1549L,chr11,33563876,+,0,NA,NA,0
ENSG00000205177,C11orf91,chr11,33722286,-,388,11.08571429,0.070909091,118.24384
ENSG00000085063,CD59,chr11,33758025,-,85,2.073170732,0.012551482,26.63174026
ENSG00000110429,FBXO3,chr11,33796071,-,57,1.357142857,0.018886414,17.76697074
ENSG00000135363,LMO2,chr11,33913836,-,0,0,0,0
ENSG00000135387,CAPRIN1,chr11,34073229,+,56,0.622222222,0.009674694,24.51337499
ENSG00000135372,NAT10,chr11,34127110,+,100,7.692307692,0.037037037,1.381817968
ENSG00000166016,ABTB2,chr11,34379555,-,144,1.484536082,0.014810792,95.16790871
ENSG00000121691,CAT,chr11,34460471,+,9,0.529411765,0.014347826,1.020762262
ENSG00000135374,ELF5,chr11,34535347,-,0,0,0,0
ENSG00000135373,EHF,chr11,34642587,+,0,NA,NA,0
ENSG00000110435,PDHX,chr11,34937676,+,11,0.611111111,0.011042524,16.18572592
ENSG00000149089,APIP,chr11,34937939,-,11,0.611111111,0.011042524,17.04672989
ENSG00000026508,CD44,chr11,35160416,+,189,5.25,0.018324786,48.13751868
ENSG00000110436,SLC1A2,chr11,35441610,-,151,1.841463415,0.020460926,125.8985903
ENSG00000179431,FJX1,chr11,35639734,+,130,1.015625,0.011805673,98.48679564
ENSG00000166326,TRIM44,chr11,35684352,+,51,0.944444444,0.014185464,41.11373391
ENSG00000179241,LDLRAD3,chr11,35965611,+,711,15.12765957,0.031545113,89.56286228
ENSG00000110442,COMMD9,chr11,36310999,-,0,NA,NA,0
ENSG00000135362,PRR5L,chr11,36317724,+,0,NA,NA,0
ENSG00000175104,TRAF6,chr11,36531863,-,10,0.833333333,0.011886051,6.073385561
ENSG00000166349,RAG1,chr11,36589562,+,0,NA,NA,0
ENSG00000166352,C11orf74,chr11,36616042,+,0,NA,NA,0
ENSG00000175097,RAG2,chr11,36619829,-,0,NA,NA,0
ENSG00000148948,LRRC4C,chr11,41481186,-,13,6.5,0.032,4.516051041
ENSG00000166181,API5,chr11,43333504,+,7,0.388888889,0.006983471,10.76299171
ENSG00000052841,TTC17,chr11,43380434,+,8,0.363636364,0.009320388,1.006599688
ENSG00000149084,HSD17B12,chr11,43702142,+,330,6.226415094,0.010157647,44.87032694
ENSG00000166199,ALKBH3,chr11,43902356,+,0,0,0,0
ENSG00000187479,C11orf96,chr11,43964105,+,170,1.808510638,0.02365767,116.0313569
ENSG00000205126,ACCSL,chr11,44069530,+,100,33.33333333,0.428571429,3.036250249
ENSG00000110455,ACCS,chr11,44087728,+,6,0.4,0.005041736,3.047470943
ENSG00000151348,EXT2,chr11,44097075,+,0,NA,NA,0
ENSG00000052850,ALX4,chr11,44331716,-,493,14.93939394,0.156882494,231.9695468
ENSG00000085117,CD82,chr11,44587140,+,170,3.20754717,0.014415052,40.47740875
ENSG00000157570,TSPAN18,chr11,44785975,+,0,NA,NA,0
ENSG00000175274,TP53I11,chr11,44972857,-,130,2.166666667,0.010609379,45.27765855
ENSG00000019485,PRDM11,chr11,45168893,+,348,3.782608696,0.016058282,22.43323386
ENSG00000019505,SYT13,chr11,45307884,-,120,9.230769231,0.122307692,8.095623671
ENSG00000175264,CHST1,chr11,45687206,-,326,4.527777778,0.045087243,135.4784995
ENSG00000205106,CTD-2210P24.4,chr11,45792982,+,0,0,0,0
ENSG00000181830,SLC35C1,chr11,45826640,+,512,8,0.022983823,44.60865193
ENSG00000121671,CRY2,chr11,45868668,+,101,1.803571429,0.014428291,39.56291858
ENSG00000121653,MAPK8IP1,chr11,45907046,+,439,9.977272727,0.0265625,11.61021651
ENSG00000234776,C11orf94,chr11,45928833,-,736,73.6,0.7925,23.31926131
ENSG00000121680,PEX16,chr11,45939674,-,31,0.775,0.013972603,13.6407257
ENSG00000165905,GYLTL1B,chr11,45943195,+,1014,9.388888889,0.068105132,363.8218177
ENSG00000149091,DGKZ,chr11,46354454,+,114,1.652173913,0.013073159,55.44840503
ENSG00000110492,MDK,chr11,46402333,+,644,6.639175258,0.03420877,188.4366979
ENSG00000180720,CHRM4,chr11,46408107,-,1675,93.05555556,0.896551724,63.23913888
ENSG00000110497,AMBRA1,chr11,46615619,-,265,8.03030303,0.012787356,14.28862688
ENSG00000180423,HARBI1,chr11,46638777,-,20,0.869565217,0.008224655,19.14511941
ENSG00000175220,ARHGAP1,chr11,46722215,-,43,1.264705882,0.015964326,31.73355898
ENSG00000175213,ZNF408,chr11,46722316,+,43,1.264705882,0.015964326,31.61278967
ENSG00000180210,F2,chr11,46740742,+,0,0,0,0
ENSG00000175216,CKAP5,chr11,46867859,-,0,0,0,0
ENSG00000134569,LRP4,chr11,46940173,-,446,4.694736842,0.019763825,72.08563195
ENSG00000149179,C11orf49,chr11,46958239,+,300,50,0.4,4.885149941
ENSG00000149182,ARFGAP2,chr11,47198676,-,288,6.545454545,0.049741797,126.8420975
ENSG00000165912,PACSIN3,chr11,47208010,-,124,2.296296296,0.013954635,28.81811708
ENSG00000134574,DDB2,chr11,47236492,+,0,0,0,0
ENSG00000025434,NR1H3,chr11,47270448,+,16,1.066666667,0.008303835,5.77391458
ENSG00000134575,ACP2,chr11,47270457,-,16,1.066666667,0.008303835,5.784316985
ENSG00000110514,MADD,chr11,47290926,+,25,0.961538462,0.020348837,13.690692
ENSG00000134571,MYBPC3,chr11,47374253,-,0,0,0,0
ENSG00000066336,SPI1,chr11,47400127,-,24,2.181818182,0.05125,9.965666651
ENSG00000165915,SLC39A13,chr11,47430045,+,353,4.706666667,0.034059497,84.53173265
ENSG00000165916,PSMC3,chr11,47448024,-,234,10.63636364,0.022217262,15.77510085
ENSG00000165917,RAPSN,chr11,47470730,-,244,81.33333333,0.825438596,106.690139
ENSG00000149187,CELF1,chr11,47574792,-,324,10.125,0.014306499,15.81458523
ENSG00000213619,NDUFS3,chr11,47600561,+,362,72.4,0.853529412,36.67874
ENSG00000123444,KBTBD4,chr11,47600567,-,362,72.4,0.853529412,36.72029542
ENSG00000172247,C1QTNF4,chr11,47615961,-,186,5.8125,0.06739479,138.4127349
ENSG00000109919,MTCH2,chr11,47664206,-,24,0.615384615,0.012746536,16.14972765
ENSG00000165923,AGBL2,chr11,47736928,-,16,0.64,0.0092,8.346450786
ENSG00000109920,FNBP4,chr11,47788993,-,74,1.48,0.024198442,71.7711891
ENSG00000030066,NUP160,chr11,47870057,-,201,5.432432432,0.03330719,28.41272286
ENSG00000149177,PTPRJ,chr11,48002109,+,331,2.206666667,0.020948213,161.9365647
ENSG00000175619,OR4B1,chr11,48238361,+,0,NA,NA,0
ENSG00000172208,OR4X2,chr11,48266655,+,88,44,0.563553719,99.87079704
ENSG00000176567,OR4X1,chr11,48285412,+,0,NA,NA,0
ENSG00000176555,OR4S1,chr11,48327774,+,0,NA,NA,0
ENSG00000176547,OR4C3,chr11,48346492,+,0,NA,NA,0
ENSG00000237388,OR4A47,chr11,48510344,+,0,NA,NA,0
ENSG00000182053,TRIM49B,chr11,49053151,+,0,NA,NA,0
ENSG00000214891,TRIM64C,chr11,49080664,-,0,NA,NA,0
ENSG00000086205,FOLH1,chr11,49230222,-,200,100,1,3.373517079
ENSG00000258817,OR4C13,chr11,49973942,+,0,NA,NA,0
ENSG00000221954,OR4C12,chr11,50004071,-,0,NA,NA,0
ENSG00000221840,OR4A5,chr11,51412448,-,0,NA,NA,0
ENSG00000185926,OR4C46,chr11,51515281,+,0,NA,NA,0
