"Gene","name","chrom","locus","strand","hm.scores"
"ENSG00000110066","SUV420H1","chr11",67981068,"-",388.76
"ENSG00000171067","C11orf24","chr11",68039469,"-",388.32
"ENSG00000162337","LRP5","chr11",68080107,"+",372.76
"ENSG00000110075","PPP6R3","chr11",68326033,"+",566.92
"ENSG00000069482","GAL","chr11",68451982,"+",313.72
"ENSG00000132749","MTL5","chr11",68518988,"-",201.84
"ENSG00000110090","CPT1A","chr11",68609399,"-",415.92
"ENSG00000132740","IGHMBP2","chr11",68671318,"+",445.72
"ENSG00000172938","MRGPRD","chr11",68748455,"-",760.32
"ENSG00000172935","MRGPRF","chr11",68780850,"-",349.44
"ENSG00000162341","TPCN2","chr11",68816349,"+",375.28
"ENSG00000172927","MYEOV","chr11",69061621,"+",500.2
"ENSG00000110092","CCND1","chr11",69455872,"+",271.16
"ENSG00000149716","ORAOV1","chr11",69490165,"-",449
"ENSG00000162344","FGF19","chr11",69519106,"-",246.56
"ENSG00000075388","FGF4","chr11",69590171,"-",334.68
"ENSG00000186895","FGF3","chr11",69634192,"-",294.4
"ENSG00000131620","ANO1","chr11",69924407,"+",425.68
"ENSG00000168040","FADD","chr11",70049268,"+",516.32
"ENSG00000131626","PPFIA1","chr11",70116805,"+",290.36
"ENSG00000085733","CTTN","chr11",70244611,"+",286.8
"ENSG00000162105","SHANK2","chr11",70935842,"-",578.12
"ENSG00000172893","DHCR7","chr11",71159477,"-",558.2
"ENSG00000172890","NADSYN1","chr11",71164216,"+",457.36
"ENSG00000244411","KRTAP5-7","chr11",71238312,"+",539.6
"ENSG00000241233","KRTAP5-8","chr11",71249070,"+",485.96
"ENSG00000254997","KRTAP5-9","chr11",71259465,"+",611.44
"ENSG00000204572","KRTAP5-10","chr11",71276608,"+",620.2
"ENSG00000204571","KRTAP5-11","chr11",71293921,"-",453.48
"ENSG00000158483","FAM86C1","chr11",71498556,"+",133.16
"ENSG00000184276","DEFB108B","chr11",71544245,"+",689.2
"ENSG00000254469","RP11-849H4.2","chr11",71639493,"-",550.8
"ENSG00000137522","RNF121","chr11",71639767,"+",514.64
"ENSG00000137496","IL18BP","chr11",71709957,"+",443.36
"ENSG00000184154","LRTOMT","chr11",71791376,"+",423.12
"ENSG00000137497","NUMA1","chr11",71791573,"-",425.92
"ENSG00000149357","LAMTOR1","chr11",71814433,"-",478.72
"ENSG00000110200","ANAPC15","chr11",71823822,"-",705.68
"ENSG00000110203","FOLR3","chr11",71846770,"+",483.24
"ENSG00000110195","FOLR1","chr11",71900601,"+",240
"ENSG00000165457","FOLR2","chr11",71927818,"+",446.2
"ENSG00000165458","INPPL1","chr11",71935881,"+",280
"ENSG00000165462","PHOX2A","chr11",71955220,"-",600
"ENSG00000162129","CLPB","chr11",72145724,"-",447.56
"ENSG00000186642","PDE2A","chr11",72385497,"-",488.8
"ENSG00000186635","ARAP1","chr11",72463434,"-",339.64
"ENSG00000214530","STARD10","chr11",72504750,"-",408
"ENSG00000168010","ATG16L2","chr11",72525450,"+",440
"ENSG00000137478","FCHSD2","chr11",72853143,"-",388.28
"ENSG00000175591","P2RY2","chr11",72929342,"+",447.04
"ENSG00000171631","P2RY6","chr11",72975549,"+",438
"ENSG00000110237","ARHGEF17","chr11",73019662,"+",279.88
"ENSG00000054967","RELT","chr11",73087404,"+",258.64
"ENSG00000054965","FAM168A","chr11",73309228,"-",468.32
"ENSG00000021300","PLEKHB1","chr11",73357222,"+",359.6
"ENSG00000175582","RAB6A","chr11",73472201,"-",545.16
"ENSG00000175581","MRPL48","chr11",73498916,"+",486.8
"ENSG00000175575","PAAF1","chr11",73587743,"+",746.4
"ENSG00000181924","COA4","chr11",73587890,"-",746.4
"ENSG00000187726","DNAJB13","chr11",73661363,"+",657.32
"ENSG00000175567","UCP2","chr11",73693889,"-",472.36
"ENSG00000175564","UCP3","chr11",73720282,"-",434.92
"ENSG00000168014","C2CD3","chr11",73882064,"-",493.2
"ENSG00000214517","PPME1","chr11",73882107,"+",511.44
"ENSG00000149380","P4HA3","chr11",74022699,"-",491.6
"ENSG00000165434","PGM2L1","chr11",74109502,"-",421.28
"ENSG00000175538","KCNE3","chr11",74178600,"-",487.44
"ENSG00000175536","LIPT2","chr11",74204755,"-",678.08
"ENSG00000077514","POLD3","chr11",74303574,"+",425.6
"ENSG00000054938","CHRDL2","chr11",74442186,"-",619.88
"ENSG00000166439","RNF169","chr11",74459912,"+",536
"ENSG00000166435","XRRA1","chr11",74660232,"-",366.48
"ENSG00000118363","SPCS2","chr11",74660291,"+",340.96
"ENSG00000162139","NEU3","chr11",74699323,"+",453.96
"ENSG00000171561","OR2AT4","chr11",74800758,"-",1159.04
"ENSG00000137491","SLCO2B1","chr11",74862031,"+",382.76
"ENSG00000261594","TPBGL","chr11",74951949,"+",256.56
"ENSG00000137486","ARRB1","chr11",75062875,"-",360
"ENSG00000149273","RPS3","chr11",75110534,"+",423.96
"ENSG00000149243","KLHL35","chr11",75141674,"-",1487.76
"ENSG00000158555","GDPD5","chr11",75236599,"-",441.48
"ENSG00000149257","SERPINH1","chr11",75273100,"+",312.76
"ENSG00000171533","MAP6","chr11",75379479,"-",521.48
"ENSG00000166391","MOGAT2","chr11",75428933,"+",488.2
"ENSG00000062282","DGAT2","chr11",75479777,"+",610.72
"ENSG00000198382","UVRAG","chr11",75526211,"+",468.68
"ENSG00000085741","WNT11","chr11",75921803,"-",406.72
"ENSG00000137492","PRKRIR","chr11",76091880,"-",497.76
"ENSG00000158636","C11orf30","chr11",76156068,"+",504.64
"ENSG00000137507","LRRC32","chr11",76381791,"-",353.96
"ENSG00000182704","TSKU","chr11",76493356,"+",385.28
"ENSG00000078124","ACER3","chr11",76571916,"+",348.24
"ENSG00000149260","CAPN5","chr11",76777991,"+",269.92
"ENSG00000254550","OMP","chr11",76813885,"+",365.04
"ENSG00000137474","MYO7A","chr11",76839309,"+",348.72
"ENSG00000178795","GDPD4","chr11",76998463,"-",531.24
"ENSG00000149269","PAK1","chr11",77185108,"-",333.28
"ENSG00000178301","AQP11","chr11",77300679,"+",471.6
"ENSG00000074201","CLNS1A","chr11",77348851,"-",457.4
"ENSG00000048649","RSF1","chr11",77531880,"-",235.2
"ENSG00000087884","AAMDC","chr11",77532196,"+",229.92
"ENSG00000149262","INTS4","chr11",77705717,"-",518.68
"ENSG00000151364","KCTD14","chr11",77734320,"-",329
"ENSG00000151365","THRSP","chr11",77774906,"+",563.4
"ENSG00000151366","NDUFC2","chr11",77791265,"-",455.4
"ENSG00000159063","ALG8","chr11",77850699,"-",554.6
"ENSG00000188997","KCTD21","chr11",77899664,"-",326.24
"ENSG00000118369","USP35","chr11",77899857,"+",291.64
"ENSG00000033327","GAB2","chr11",78128868,"-",435.24
"ENSG00000137513","NARS2","chr11",78285909,"-",465
"ENSG00000149256","TENM4","chr11",79151695,"-",384
"ENSG00000182103","FAM181B","chr11",82444906,"-",276.12
"ENSG00000137509","PRCP","chr11",82611557,"-",340.24
"ENSG00000165490","C11orf82","chr11",82612736,"+",370.92
"ENSG00000137502","RAB30","chr11",82782884,"-",459.12
"ENSG00000165494","PCF11","chr11",82868136,"+",433.96
"ENSG00000137494","ANKRD42","chr11",82905290,"+",504.48
"ENSG00000137500","CCDC90B","chr11",82997414,"-",326.8
"ENSG00000150672","DLG2","chr11",85338314,"-",426.08
"ENSG00000171204","TMEM126B","chr11",85339616,"+",474.68
"ENSG00000171202","TMEM126A","chr11",85358962,"+",508.52
"ENSG00000137504","CREBZF","chr11",85376182,"-",523.28
"ENSG00000179071","CCDC89","chr11",85397320,"-",456.72
"ENSG00000137501","SYTL2","chr11",85522178,"-",331.52
"ENSG00000150676","CCDC83","chr11",85566143,"+",547.68
"ENSG00000073921","PICALM","chr11",85780923,"-",512.6
"ENSG00000074266","EED","chr11",85955805,"+",379.08
"ENSG00000149196","C11orf73","chr11",86013252,"+",495.76
"ENSG00000149201","CCDC81","chr11",86106216,"+",492.2
"ENSG00000151376","ME3","chr11",86383678,"-",506.44
"ENSG00000150687","PRSS23","chr11",86511490,"+",587.52
"ENSG00000174804","FZD4","chr11",86666440,"-",515.2
"ENSG00000166575","TMEM135","chr11",86748885,"+",346.28
"ENSG00000123892","RAB38","chr11",87908635,"-",422.2
"ENSG00000109861","CTSC","chr11",88070941,"-",538.44
"ENSG00000168959","GRM5","chr11",88796816,"-",882.24
"ENSG00000077498","TYR","chr11",88911039,"+",514.72
"ENSG00000086991","NOX4","chr11",89322779,"-",757.52
"ENSG00000214414","TRIM77","chr11",89443466,"+",939.36
"ENSG00000168930","TRIM49","chr11",89541743,"-",572.84
"ENSG00000189253","TRIM64B","chr11",89609185,"-",556.36
"ENSG00000223417","TRIM49D1","chr11",89653576,"-",526.44
"ENSG00000204449","TRIM49C","chr11",89764273,"+",567.52
"ENSG00000077616","NAALAD2","chr11",89867817,"+",414.08
"ENSG00000110172","CHORDC1","chr11",89956532,"-",377.88
"ENSG00000165323","FAT3","chr11",92085261,"+",437.08
"ENSG00000134640","MTNR1B","chr11",92702788,"+",536.64
"ENSG00000180773","SLC36A4","chr11",92931095,"-",462.36
"ENSG00000165325","CCDC67","chr11",93063882,"+",419.72
"ENSG00000166002","SMCO4","chr11",93276546,"-",312.04
"ENSG00000166004","KIAA1731","chr11",93394815,"+",529.32
"ENSG00000166012","TAF1D","chr11",93474703,"-",506.36
"ENSG00000182919","C11orf54","chr11",93474792,"+",458.48
"ENSG00000042429","MED17","chr11",93517404,"+",414.96
"ENSG00000214376","VSTM5","chr11",93583668,"-",475.68
"ENSG00000181333","HEPHL1","chr11",93754377,"+",468.8
"ENSG00000110218","PANX1","chr11",93862093,"+",622.24
"ENSG00000183560","FOLR4","chr11",94038802,"+",412.72
"ENSG00000123901","GPR83","chr11",94134585,"-",408.8
"ENSG00000020922","MRE11A","chr11",94227040,"-",466.84
"ENSG00000168876","ANKRD49","chr11",94227152,"+",439.48
"ENSG00000196371","FUT4","chr11",94277016,"+",301.96
"ENSG00000134627","PIWIL4","chr11",94300473,"+",488.04
"ENSG00000166025","AMOTL1","chr11",94501507,"+",446.6
"ENSG00000186280","KDM4D","chr11",94706844,"+",442.04
"ENSG00000235268","KDM4E","chr11",94758421,"+",770.2
"ENSG00000149218","ENDOD1","chr11",94822973,"+",643.2
"ENSG00000149212","SESN3","chr11",94965705,"-",355.04
"ENSG00000077458","FAM76B","chr11",95522954,"-",338.12
"ENSG00000166037","CEP57","chr11",95523624,"+",367.44
"ENSG00000087053","MTMR2","chr11",95657371,"-",472.32
"ENSG00000184384","MAML2","chr11",96076344,"-",438.24
"ENSG00000149231","CCDC82","chr11",96118154,"-",484.6
"ENSG00000183340","JRKL","chr11",96123157,"+",813.96
"ENSG00000149972","CNTN5","chr11",98891705,"+",398.56
"ENSG00000165895","ARHGAP42","chr11",100558406,"+",444.76
"ENSG00000170647","TMEM133","chr11",100862810,"+",477.32
"ENSG00000082175","PGR","chr11",101000544,"-",416.08
"ENSG00000137672","TRPC6","chr11",101454659,"-",440.64
"ENSG00000110318","KIAA1377","chr11",101785745,"+",403.48
"ENSG00000187151","ANGPTL5","chr11",101787253,"-",396.68
"ENSG00000137691","C11orf70","chr11",101918168,"+",490.56
"ENSG00000137693","YAP1","chr11",101981191,"+",362.04
"ENSG00000023445","BIRC3","chr11",102188180,"+",394.28
"ENSG00000110330","BIRC2","chr11",102217912,"+",364.92
"ENSG00000152558","TMEM123","chr11",102323775,"-",433.24
"ENSG00000137673","MMP7","chr11",102401478,"-",312.64
"ENSG00000137674","MMP20","chr11",102496063,"-",431.6
"ENSG00000137675","MMP27","chr11",102576468,"-",444.16
"ENSG00000118113","MMP8","chr11",102595685,"-",489.56
"ENSG00000166670","MMP10","chr11",102651359,"-",508.44
"ENSG00000196611","MMP1","chr11",102668966,"-",413.04
"ENSG00000149968","MMP3","chr11",102714342,"-",329.48
"ENSG00000137745","MMP13","chr11",102826463,"-",695.72
"ENSG00000137692","DCUN1D5","chr11",102962944,"-",330.36
"ENSG00000187240","DYNC2H1","chr11",102980159,"+",479.88
"ENSG00000170967","DDI1","chr11",103907307,"+",518.8
"ENSG00000170962","PDGFD","chr11",104035027,"-",423.4
"ENSG00000204403","CASP12","chr11",104769397,"-",696
"ENSG00000196954","CASP4","chr11",104839325,"-",453.84
"ENSG00000137752","CASP1","chr11",104905884,"-",660.36
"ENSG00000204397","CARD16","chr11",104916051,"-",587.92
"ENSG00000255221","CARD17","chr11",104972158,"-",694
"ENSG00000255501","CARD18","chr11",105010461,"-",604.68
"ENSG00000152578","GRIA4","chr11",105480799,"+",358.68
"ENSG00000170903","MSANTD4","chr11",105892954,"-",419.12
"ENSG00000149313","AASDHPPT","chr11",105948291,"+",474.96
"ENSG00000182359","KBTBD3","chr11",105948465,"-",475.48
"ENSG00000152402","GUCY1A2","chr11",106889171,"-",505.24
"ENSG00000152404","CWF19L2","chr11",107328572,"-",477.04
"ENSG00000137760","ALKBH8","chr11",107436461,"-",468.04
"ENSG00000110675","ELMOD1","chr11",107461816,"+",508.08
"ENSG00000170290","SLN","chr11",107582787,"-",457.8
"ENSG00000110660","SLC35F2","chr11",107729914,"-",352.48
"ENSG00000179331","RAB39A","chr11",107799276,"+",392
"ENSG00000166266","CUL5","chr11",107879407,"+",385.84
"ENSG00000075239","ACAT1","chr11",107992257,"+",402.6
"ENSG00000149308","NPAT","chr11",108093365,"-",512.12
"ENSG00000149311","ATM","chr11",108093558,"+",541.84
"ENSG00000166323","C11orf65","chr11",108338258,"-",431.48
"ENSG00000178202","KDELC2","chr11",108369159,"-",328
"ENSG00000110723","EXPH5","chr11",108464374,"-",443.6
"ENSG00000178105","DDX10","chr11",108535815,"+",447.28
"ENSG00000185742","C11orf87","chr11",109292845,"+",360.56
"ENSG00000149289","ZC3H12C","chr11",109963925,"+",486.16
"ENSG00000137710","RDX","chr11",110167437,"-",292.28
"ENSG00000137714","FDX1","chr11",110300660,"+",330.56
"ENSG00000137727","ARHGAP20","chr11",110583912,"-",447.16
"ENSG00000150750","C11orf53","chr11",111126706,"+",422.64
"ENSG00000214290","COLCA2","chr11",111169270,"+",280
"ENSG00000196167","COLCA1","chr11",111170539,"-",270.08
"ENSG00000110777","POU2AF1","chr11",111250157,"-",363.08
"ENSG00000137707","BTG4","chr11",111383079,"-",354.84
"ENSG00000183644","C11orf88","chr11",111385509,"+",352
"ENSG00000204381","LAYN","chr11",111411232,"+",608.72
"ENSG00000170145","SIK2","chr11",111473169,"+",367.88
"ENSG00000137713","PPP2R1B","chr11",111637169,"-",403.88
"ENSG00000086848","ALG9","chr11",111742305,"-",347.4
"ENSG00000137720","C11orf1","chr11",111749947,"+",412
"ENSG00000255561","FDXACB1","chr11",111750181,"-",423.72
"ENSG00000109846","CRYAB","chr11",111782473,"-",444.2
"ENSG00000170276","HSPB2","chr11",111783459,"+",426.48
"ENSG00000150764","DIXDC1","chr11",111807926,"+",488
"ENSG00000150768","DLAT","chr11",111895537,"+",453.16
"ENSG00000150773","PIH1D2","chr11",111944895,"-",376.16
"ENSG00000150776","C11orf57","chr11",111944967,"+",380.76
"ENSG00000204370","SDHD","chr11",111957547,"+",732.16
"ENSG00000150782","IL18","chr11",112034840,"-",387.56
"ENSG00000150783","TEX12","chr11",112038094,"+",400.64
"ENSG00000197580","BCO2","chr11",112046207,"+",392.36
"ENSG00000150787","PTS","chr11",112097087,"+",231.32
"ENSG00000188771","C11orf34","chr11",112131583,"-",391.96
"ENSG00000149292","TTC12","chr11",113185250,"+",561.24
"ENSG00000170209","ANKK1","chr11",113258512,"+",570.52
"ENSG00000166682","TMPRSS5","chr11",113577068,"-",543.44
"ENSG00000086827","ZW10","chr11",113644485,"-",346.76
"ENSG00000228607","CLDN25","chr11",113650517,"+",352
"ENSG00000048028","USP28","chr11",113746256,"-",461.88
"ENSG00000149305","HTR3B","chr11",113775517,"+",425.68
"ENSG00000166736","HTR3A","chr11",113845796,"+",359.8
"ENSG00000109906","ZBTB16","chr11",113930430,"+",360.2
"ENSG00000166741","NNMT","chr11",114128552,"+",296.36
"ENSG00000180425","C11orf71","chr11",114271272,"-",426.08
"ENSG00000076053","RBM7","chr11",114271383,"+",409.16
"ENSG00000076043","REXO2","chr11",114310107,"+",448.2
"ENSG00000095110","NXPE1","chr11",114430580,"-",812.48
"ENSG00000137634","NXPE4","chr11",114466484,"-",329.64
"ENSG00000204361","NXPE2","chr11",114549199,"+",870.88
"ENSG00000182985","CADM1","chr11",115375241,"-",352.16
"ENSG00000137656","BUD13","chr11",116643714,"-",446.28
"ENSG00000109917","ZNF259","chr11",116658739,"-",429.04
"ENSG00000110243","APOA5","chr11",116663136,"-",471.24
"ENSG00000110244","APOA4","chr11",116694011,"-",326.88
"ENSG00000110245","APOC3","chr11",116700623,"+",361.48
"ENSG00000118137","APOA1","chr11",116708338,"-",383.16
"ENSG00000160584","SIK3","chr11",116968993,"-",343.2
"ENSG00000168092","PAFAH1B2","chr11",117014999,"+",319.28
"ENSG00000149577","SIDT2","chr11",117049938,"+",361.36
"ENSG00000149591","TAGLN","chr11",117070039,"+",301.28
"ENSG00000160613","PCSK7","chr11",117102811,"-",312.72
"ENSG00000167257","RNF214","chr11",117103340,"+",286.04
"ENSG00000186318","BACE1","chr11",117186972,"-",279.4
"ENSG00000110274","CEP164","chr11",117192493,"+",193.08
"ENSG00000177103","DSCAML1","chr11",117667976,"-",354.72
"ENSG00000137731","FXYD2","chr11",117698807,"-",256.68
"ENSG00000137726","FXYD6","chr11",117748201,"-",644.88
"ENSG00000137747","TMPRSS13","chr11",117800168,"-",440.56
"ENSG00000110324","IL10RA","chr11",117857105,"+",410.2
"ENSG00000137648","TMPRSS4","chr11",117947726,"+",360.96
"ENSG00000177098","SCN4B","chr11",118023630,"-",433.12
"ENSG00000149575","SCN2B","chr11",118047337,"-",319.48
"ENSG00000160593","AMICA1","chr11",118095809,"-",515.12
"ENSG00000160588","MPZL3","chr11",118123011,"-",503.52
"ENSG00000149573","MPZL2","chr11",118135251,"-",690.52
"ENSG00000198851","CD3E","chr11",118175294,"+",350.96
"ENSG00000167286","CD3D","chr11",118213459,"-",457.64
"ENSG00000160654","CD3G","chr11",118215058,"+",536
"ENSG00000110344","UBE4A","chr11",118230295,"+",427.92
"ENSG00000167283","ATP5L","chr11",118272103,"+",433.92
"ENSG00000118058","KMT2A","chr11",118307204,"+",282.72
"ENSG00000172425","TTC36","chr11",118398209,"+",558.8
"ENSG00000149582","TMEM25","chr11",118401802,"+",542.32
"ENSG00000118096","IFT46","chr11",118436791,"-",396.92
"ENSG00000095139","ARCN1","chr11",118443101,"+",524.52
"ENSG00000019144","PHLDB1","chr11",118477212,"+",462.12
"ENSG00000118094","TREH","chr11",118550381,"-",345.2
"ENSG00000160683","CXCR5","chr11",118754474,"+",407.84
"ENSG00000186174","BCL9L","chr11",118781613,"-",357.68
"ENSG00000110375","UPK2","chr11",118827007,"+",409.64
"ENSG00000176302","FOXR1","chr11",118842416,"+",532.16
"ENSG00000186166","CCDC84","chr11",118868851,"+",514.56
"ENSG00000118181","RPS25","chr11",118889057,"-",419.2
"ENSG00000196655","TRAPPC4","chr11",118889240,"+",424
"ENSG00000137700","SLC37A4","chr11",118901616,"-",515.52
"ENSG00000256269","HMBS","chr11",118955586,"+",290.28
"ENSG00000188486","H2AFX","chr11",118966177,"-",431.72
"ENSG00000172269","DPAGT1","chr11",118972785,"-",463.4
"ENSG00000172375","C2CD2L","chr11",118978092,"+",324.4
"ENSG00000172273","HINFP","chr11",118992232,"+",472.64
"ENSG00000160703","NLRX1","chr11",119039436,"+",514.52
"ENSG00000172367","PDZD3","chr11",119056165,"+",410.16
"ENSG00000110395","CBL","chr11",119076985,"+",440.2
"ENSG00000076706","MCAM","chr11",119187840,"-",462.24
"ENSG00000173456","RNF26","chr11",119205209,"+",453.4
"ENSG00000036672","USP2","chr11",119252436,"-",389.56
"ENSG00000154096","THY1","chr11",119294246,"-",498.6
"ENSG00000110400","PVRL1","chr11",119599435,"-",305.8
"ENSG00000137699","TRIM29","chr11",120008863,"-",384.8
"ENSG00000184232","OAF","chr11",120081746,"+",382.08
"ENSG00000137709","POU2F3","chr11",120107348,"+",451.92
"ENSG00000181264","TMEM136","chr11",120195837,"+",426.36
"ENSG00000196914","ARHGEF12","chr11",120207617,"+",411.2
"ENSG00000149403","GRIK4","chr11",120382467,"+",309.64
"ENSG00000154114","TBCEL","chr11",120894802,"+",480.08
"ENSG00000109927","TECTA","chr11",120973374,"+",615.96
"ENSG00000109929","SC5D","chr11",121163387,"+",417.6
"ENSG00000137642","SORL1","chr11",121322911,"+",351.88
"ENSG00000259571","BLID","chr11",121986923,"-",493.04
"ENSG00000154127","UBASH3B","chr11",122526397,"+",378.64
"ENSG00000109943","CRTAM","chr11",122709254,"+",525.84
"ENSG00000109944","C11orf63","chr11",122753235,"+",420.96
"ENSG00000188909","BSX","chr11",122852379,"-",570.12
"ENSG00000109971","HSPA8","chr11",122932901,"-",484.04
"ENSG00000166250","CLMP","chr11",123066007,"-",443.72
"ENSG00000023171","GRAMD1B","chr11",123396527,"+",371.04
"ENSG00000166257","SCN3B","chr11",123525315,"-",403.24
"ENSG00000166261","ZNF202","chr11",123612363,"-",527.52
"ENSG00000221931","OR6X1","chr11",123625226,"-",750.44
"ENSG00000196099","OR6M1","chr11",123677057,"-",402.8
"ENSG00000204300","TMEM225","chr11",123756340,"-",637.08
"ENSG00000181518","OR8D4","chr11",123777138,"+",544.04
"ENSG00000171014","OR4D5","chr11",123810323,"+",1212.92
"ENSG00000181499","OR6T1","chr11",123814545,"-",622.68
"ENSG00000196248","OR10S1","chr11",123848398,"-",654.32
"ENSG00000254737","OR10G4","chr11",123886281,"+",554.96
"ENSG00000236981","OR10G9","chr11",123893719,"+",622.52
"ENSG00000234560","OR10G8","chr11",123900329,"+",545.64
"ENSG00000182634","OR10G7","chr11",123909708,"-",483.44
"ENSG00000110002","VWA5A","chr11",123986110,"+",389.16
"ENSG00000196341","OR8D1","chr11",124180662,"-",475.68
"ENSG00000197263","OR8D2","chr11",124190093,"-",616.68
"ENSG00000204293","OR8B2","chr11",124253239,"-",515.08
"ENSG00000196661","OR8B3","chr11",124267247,"-",502.36
"ENSG00000198657","OR8B4","chr11",124294767,"-",670.88
"ENSG00000197125","OR8B8","chr11",124310981,"-",828.84
"ENSG00000170953","OR8B12","chr11",124413550,"-",571.08
"ENSG00000196119","OR8A1","chr11",124439964,"+",434.96
"ENSG00000154143","PANX3","chr11",124481452,"+",360.8
"ENSG00000064199","SPA17","chr11",124543739,"+",534.52
"ENSG00000110013","SIAE","chr11",124546199,"-",476.72
"ENSG00000154146","NRGN","chr11",124609828,"+",488.24
"ENSG00000019102","VSIG2","chr11",124622109,"-",478.16
"ENSG00000149564","ESAM","chr11",124632223,"-",465.4
"ENSG00000120458","MSANTD2","chr11",124670299,"-",286.52
"ENSG00000154134","ROBO3","chr11",124735304,"+",730.84
"ENSG00000154133","ROBO4","chr11",124767831,"-",430.52
"ENSG00000221932","HEPN1","chr11",124789145,"+",661.56
"ENSG00000165478","HEPACAM","chr11",124806308,"-",475.84
"ENSG00000149548","CCDC15","chr11",124824016,"+",549.64
"ENSG00000134955","SLC37A2","chr11",124933012,"+",580.72
"ENSG00000150433","TMEM218","chr11",124981659,"-",571.28
"ENSG00000165495","PKNOX2","chr11",125034558,"+",342.88
"ENSG00000149557","FEZ1","chr11",125366206,"-",401.96
"ENSG00000134910","STT3A","chr11",125462738,"+",177.28
"ENSG00000149554","CHEK1","chr11",125495030,"+",445.2
"ENSG00000134940","ACRV1","chr11",125550793,"-",522.96
"ENSG00000171053","PATE1","chr11",125616187,"+",602.12
"ENSG00000196844","PATE2","chr11",125648714,"-",518.32
"ENSG00000236027","PATE3","chr11",125658005,"+",470.88
"ENSG00000237353","PATE4","chr11",125703210,"+",663.04
"ENSG00000198331","HYLS1","chr11",125753508,"+",433.6
"ENSG00000110060","PUS3","chr11",125773116,"-",676.72
"ENSG00000109832","DDX25","chr11",125774260,"+",772.32
"ENSG00000064309","CDON","chr11",125933187,"-",325.6
"ENSG00000165526","RPUSD4","chr11",126081587,"-",603.08
"ENSG00000197798","FAM118B","chr11",126081618,"+",607.84
"ENSG00000182934","SRPR","chr11",126138877,"-",391.44
"ENSG00000110074","FOXRED1","chr11",126138934,"+",367.6
"ENSG00000150455","TIRAP","chr11",126152981,"+",517.8
"ENSG00000110063","DCPS","chr11",126173646,"+",242.8
"ENSG00000110080","ST3GAL4","chr11",126225539,"+",409.16
"ENSG00000149571","KIRREL3","chr11",126870766,"-",411.24
"ENSG00000134954","ETS1","chr11",128457453,"-",536.48
"ENSG00000151702","FLI1","chr11",128556429,"+",424.2
"ENSG00000151704","KCNJ1","chr11",128737268,"-",694.2
"ENSG00000120457","KCNJ5","chr11",128761312,"+",443.08
"ENSG00000174370","C11orf45","chr11",128776126,"-",986.2
"ENSG00000120471","TP53AIP1","chr11",128813294,"-",429.72
"ENSG00000134909","ARHGAP32","chr11",129062093,"-",443.8
"ENSG00000043039","BARX2","chr11",129245880,"+",523.68
"ENSG00000151715","TMEM45B","chr11",129685740,"+",700.44
"ENSG00000170322","NFRKB","chr11",129765490,"-",410.64
"ENSG00000170325","PRDM10","chr11",129872730,"-",247.08
"ENSG00000084234","APLP2","chr11",129939715,"+",300.96
"ENSG00000149418","ST14","chr11",130029681,"+",520.76
"ENSG00000196323","ZBTB44","chr11",130184607,"-",373.84
"ENSG00000134917","ADAMTS8","chr11",130298539,"-",493.48
"ENSG00000166106","ADAMTS15","chr11",130318868,"+",563.76
"ENSG00000175728","C11orf44","chr11",130542850,"+",518.36
"ENSG00000120451","SNX19","chr11",130786382,"-",595
"ENSG00000182667","NTM","chr11",131240370,"+",581.68
"ENSG00000183715","OPCML","chr11",133402403,"-",688.32
"ENSG00000166118","SPATA19","chr11",133715392,"-",585.44
"ENSG00000080854","IGSF9B","chr11",133826649,"-",476.8
"ENSG00000166086","JAM3","chr11",133938819,"+",285.44
"ENSG00000151502","VPS26B","chr11",134094560,"+",372.96
"ENSG00000151500","THYN1","chr11",134123260,"-",588.16
"ENSG00000151498","ACAD8","chr11",134123433,"+",572.24
"ENSG00000166105","GLB1L3","chr11",134146274,"+",452.6
"ENSG00000149328","GLB1L2","chr11",134201767,"+",373.28
"ENSG00000109956","B3GAT1","chr11",134281812,"-",310.72
"ENSG00000120645","IQSEC3","chr12",176048,"+",490.44
"ENSG00000111181","SLC6A12","chr12",322863,"-",453.28
"ENSG00000010379","SLC6A13","chr12",372039,"-",448.48
"ENSG00000120647","CCDC77","chr12",498515,"+",399.08
"ENSG00000073614","KDM5A","chr12",498620,"-",404.6
"ENSG00000139044","B4GALNT3","chr12",569542,"+",390.04
"ENSG00000171840","NINJ2","chr12",772755,"-",340.48
"ENSG00000060237","WNK1","chr12",862088,"+",374.6
"ENSG00000002016","RAD52","chr12",1099219,"-",427.8
"ENSG00000082805","ERC1","chr12",1100403,"+",480.28
"ENSG00000111186","WNT5B","chr12",1683822,"+",551
"ENSG00000171823","FBXL14","chr12",1703331,"-",523.04
"ENSG00000006831","ADIPOR2","chr12",1800246,"+",291.8
"ENSG00000166159","LRTM2","chr12",1929432,"+",342.24
"ENSG00000151062","CACNA2D4","chr12",2027870,"-",323.12
"ENSG00000151065","DCP1B","chr12",2113677,"-",508.76
"ENSG00000151067","CACNA1C","chr12",2162415,"+",430.84
"ENSG00000004478","FKBP4","chr12",2904107,"+",343.92
"ENSG00000111203","ITFG2","chr12",2921786,"+",179.64
"ENSG00000053702","NRIP2","chr12",2944221,"-",648.64
"ENSG00000171792","RHNO1","chr12",2985423,"+",330.6
"ENSG00000111206","FOXM1","chr12",2986321,"-",357.84
