"Gene","name","chrom","locus","strand","hm.scores"
"ENSG00000130035","GALNT8","chr12",4829751,"+",420.16
"ENSG00000111262","KCNA1","chr12",5019072,"+",1345.64
"ENSG00000130037","KCNA5","chr12",5153084,"+",851.2
"ENSG00000185652","NTF3","chr12",5541279,"+",2748.16
"ENSG00000110799","VWF","chr12",6233836,"-",307.4
"ENSG00000010278","CD9","chr12",6309481,"+",2263.08
"ENSG00000008323","PLEKHG6","chr12",6419601,"+",993.52
"ENSG00000067182","TNFRSF1A","chr12",6451283,"-",2855
"ENSG00000111321","LTBR","chr12",6484533,"+",4518.04
"ENSG00000111319","SCNN1A","chr12",6486523,"-",1654
"ENSG00000139193","CD27","chr12",6554050,"+",136.32
"ENSG00000139192","TAPBPL","chr12",6561176,"+",843.76
"ENSG00000139190","VAMP1","chr12",6579843,"-",1994.52
"ENSG00000111639","MRPL51","chr12",6602471,"-",4974.48
"ENSG00000010292","NCAPD2","chr12",6603297,"+",5090.48
"ENSG00000111640","GAPDH","chr12",6643584,"+",6513.44
"ENSG00000010295","IFFO1","chr12",6665249,"-",1848.24
"ENSG00000111641","NOP2","chr12",6677498,"-",2662.52
"ENSG00000111642","CHD4","chr12",6715617,"-",2245.44
"ENSG00000184574","LPAR5","chr12",6748203,"-",132.56
"ENSG00000111644","ACRBP","chr12",6756580,"-",665.6
"ENSG00000111653","ING4","chr12",6772308,"-",2204
"ENSG00000126746","ZNF384","chr12",6798738,"-",3490.28
"ENSG00000139200","PIANP","chr12",6810009,"-",1823.12
"ENSG00000111652","COPS7A","chr12",6833149,"+",1376
"ENSG00000159335","PTMS","chr12",6875540,"+",3625.96
"ENSG00000089693","MLF2","chr12",6876641,"-",4082.12
"ENSG00000089692","LAG3","chr12",6881669,"+",690.6
"ENSG00000010610","CD4","chr12",6898637,"+",179.2
"ENSG00000250510","GPR162","chr12",6930962,"+",1279.8
"ENSG00000111664","GNB3","chr12",6949374,"+",235.36
"ENSG00000111665","CDCA3","chr12",6960456,"-",5000.32
"ENSG00000111667","USP5","chr12",6961284,"+",5188.4
"ENSG00000111669","TPI1","chr12",6976583,"+",3782.4
"ENSG00000111671","SPSB2","chr12",6982521,"-",3048.52
"ENSG00000010626","LRRC23","chr12",7013896,"+",928.04
"ENSG00000111674","ENO2","chr12",7023613,"+",1933.04
"ENSG00000111676","ATN1","chr12",7033625,"+",1351.16
"ENSG00000111678","C12orf57","chr12",7053202,"+",2365.44
"ENSG00000111679","PTPN6","chr12",7055739,"+",1447.4
"ENSG00000215021","PHB2","chr12",7079916,"-",4850.56
"ENSG00000268439","EMG1","chr12",7079943,"+",4830.72
"ENSG00000182326","C1S","chr12",7096259,"+",63.28
"ENSG00000111684","LPCAT3","chr12",7125842,"-",2924.8
"ENSG00000159403","C1R","chr12",7245043,"-",457.72
"ENSG00000139178","C1RL","chr12",7261869,"-",1718.6
"ENSG00000139194","RBP5","chr12",7281466,"-",1565.32
"ENSG00000139182","CLSTN3","chr12",7282966,"+",2408.12
"ENSG00000139197","PEX5","chr12",7341758,"+",2926.92
"ENSG00000215009","ACSM4","chr12",7456927,"+",174
"ENSG00000177675","CD163L1","chr12",7596749,"-",108.8
"ENSG00000177575","CD163","chr12",7656414,"-",123.68
"ENSG00000111701","APOBEC1","chr12",7818502,"-",89.04
"ENSG00000184344","GDF3","chr12",7848360,"-",337.44
"ENSG00000187569","DPPA3","chr12",7864088,"+",120.36
"ENSG00000198178","CLEC4C","chr12",7902069,"-",108.8
"ENSG00000205857","NANOGNB","chr12",7917811,"+",73.44
"ENSG00000111704","NANOG","chr12",7941994,"+",2164.28
"ENSG00000173262","SLC2A14","chr12",8043744,"-",470.08
"ENSG00000059804","SLC2A3","chr12",8088892,"-",3727.64
"ENSG00000065970","FOXJ2","chr12",8185358,"+",2733.16
"ENSG00000171860","C3AR1","chr12",8218955,"-",57.6
"ENSG00000089818","NECAP1","chr12",8234806,"+",3475.52
"ENSG00000111729","CLEC4A","chr12",8276227,"+",142.92
"ENSG00000196946","ZNF705A","chr12",8325149,"+",101.52
"ENSG00000171847","FAM90A1","chr12",8380214,"-",98.08
"ENSG00000205846","CLEC6A","chr12",8608590,"+",200.76
"ENSG00000166527","CLEC4D","chr12",8666135,"+",147.2
"ENSG00000166523","CLEC4E","chr12",8693558,"-",118.36
"ENSG00000111732","AICDA","chr12",8765442,"-",137.68
"ENSG00000197614","MFAP5","chr12",8815433,"-",136.8
"ENSG00000166532","RIMKLB","chr12",8850517,"+",3569.96
"ENSG00000166535","A2ML1","chr12",8975149,"+",304.24
"ENSG00000111752","PHC1","chr12",9067315,"+",6592.92
"ENSG00000003056","M6PR","chr12",9102357,"-",4737.24
"ENSG00000139187","KLRG1","chr12",9142220,"+",84.84
"ENSG00000175899","A2M","chr12",9268558,"-",133.76
"ENSG00000126838","PZP","chr12",9360966,"-",96.76
"ENSG00000111796","KLRB1","chr12",9760497,"-",76.8
"ENSG00000184293","CLECL1","chr12",9885895,"-",106.72
"ENSG00000110848","CD69","chr12",9913497,"-",96
"ENSG00000110852","CLEC2B","chr12",10022458,"-",205.44
"ENSG00000256797","KLRF2","chr12",10034087,"+",126.12
"ENSG00000188393","CLEC2A","chr12",10084980,"-",100.8
"ENSG00000172322","CLEC12A","chr12",10103914,"+",92.92
"ENSG00000165682","CLEC1B","chr12",10151899,"-",95.32
"ENSG00000256660","CLEC12B","chr12",10163230,"+",189.6
"ENSG00000197992","CLEC9A","chr12",10183275,"+",118.96
"ENSG00000150048","CLEC1A","chr12",10251605,"-",148.24
"ENSG00000173391","OLR1","chr12",10324790,"-",102.4
"ENSG00000165685","TMEM52B","chr12",10331556,"+",64.88
"ENSG00000139112","GABARAPL1","chr12",10365488,"+",2941.92
"ENSG00000134539","KLRD1","chr12",10457049,"+",102.4
"ENSG00000183542","KLRC4","chr12",10562356,"-",163.84
"ENSG00000205810","KLRC3","chr12",10573194,"-",83.2
"ENSG00000205809","KLRC2","chr12",10588592,"-",96
"ENSG00000134545","KLRC1","chr12",10607215,"-",103.32
"ENSG00000111196","MAGOHB","chr12",10766208,"-",3588.04
"ENSG00000060140","STYK1","chr12",10826891,"-",1043.2
"ENSG00000060138","YBX3","chr12",10875953,"-",4956.88
"ENSG00000121377","TAS2R7","chr12",10955226,"-",253.24
"ENSG00000121314","TAS2R8","chr12",10959579,"-",111.48
"ENSG00000121381","TAS2R9","chr12",10962767,"-",121.6
"ENSG00000121318","TAS2R10","chr12",10978868,"-",136.36
"ENSG00000111215","PRR4","chr12",11002075,"-",78.52
"ENSG00000231887","PRH1","chr12",11036874,"-",129.24
"ENSG00000212128","TAS2R13","chr12",11062161,"-",85.52
"ENSG00000134551","PRH2","chr12",11081833,"+",123.92
"ENSG00000212127","TAS2R14","chr12",11091806,"-",76.8
"ENSG00000212126","TAS2R50","chr12",11139511,"-",147.2
"ENSG00000255837","TAS2R20","chr12",11150474,"-",159.2
"ENSG00000212124","TAS2R19","chr12",11175170,"-",169.56
"ENSG00000256436","TAS2R31","chr12",11184006,"-",102.4
"ENSG00000226761","TAS2R46","chr12",11214893,"-",147.84
"ENSG00000255374","TAS2R43","chr12",11244912,"-",70.4
"ENSG00000256188","TAS2R30","chr12",11286843,"-",91.96
"ENSG00000186136","TAS2R42","chr12",11339543,"-",113.48
"ENSG00000230657","PRB4","chr12",11463369,"-",128
"ENSG00000251655","PRB1","chr12",11508524,"-",136.72
"ENSG00000121335","PRB2","chr12",11548498,"-",96
"ENSG00000139083","ETV6","chr12",11802787,"+",2641.44
"ENSG00000121380","BCL2L14","chr12",12223877,"+",120.88
"ENSG00000070018","LRP6","chr12",12419811,"-",4376.8
"ENSG00000111261","MANSC1","chr12",12503169,"-",1317
"ENSG00000205791","LOH12CR2","chr12",12510001,"-",1696
"ENSG00000165714","LOH12CR1","chr12",12510019,"+",1699.8
"ENSG00000111266","DUSP16","chr12",12715448,"-",2936.52
"ENSG00000111269","CREBL2","chr12",12764830,"+",1606.4
"ENSG00000183150","GPR19","chr12",12849121,"-",1819.68
"ENSG00000111276","CDKN1B","chr12",12870301,"+",4681.44
"ENSG00000178878","APOLD1","chr12",12878850,"+",2955.8
"ENSG00000013588","GPRC5A","chr12",13043955,"+",1680.16
"ENSG00000111291","GPRC5D","chr12",13103318,"-",90.28
"ENSG00000013583","HEBP1","chr12",13153243,"-",3138.36
"ENSG00000084444","KIAA1467","chr12",13197314,"+",2022.08
"ENSG00000111305","GSG1","chr12",13256630,"-",549.32
"ENSG00000134531","EMP1","chr12",13349601,"+",172.36
"ENSG00000180861","C12orf36","chr12",13529679,"-",163.56
"ENSG00000273079","GRIN2B","chr12",14133022,"-",2353.04
"ENSG00000171681","ATF7IP","chr12",14518610,"+",2502.68
"ENSG00000121316","PLBD1","chr12",14720791,"-",1113.6
"ENSG00000070019","GUCY2C","chr12",14849519,"-",76.8
"ENSG00000197837","HIST4H4","chr12",14924065,"-",5407.84
"ENSG00000246705","H2AFJ","chr12",14927269,"+",3285.8
"ENSG00000084463","WBP11","chr12",14956401,"-",3957.08
"ENSG00000182993","C12orf60","chr12",14956505,"+",3962.12
"ENSG00000179256","SMCO3","chr12",14967116,"-",35.52
"ENSG00000111339","ART4","chr12",14996413,"-",140.8
"ENSG00000111341","MGP","chr12",15038853,"-",111.36
"ENSG00000139055","ERP27","chr12",15091463,"-",85.12
"ENSG00000111348","ARHGDIB","chr12",15114562,"-",152.6
"ENSG00000139053","PDE6H","chr12",15125955,"+",118.4
"ENSG00000134533","RERG","chr12",15374411,"-",735.8
"ENSG00000151490","PTPRO","chr12",15475190,"+",1512
"ENSG00000151491","EPS8","chr12",15942510,"-",2743.56
"ENSG00000023734","STRAP","chr12",16035287,"+",4346.08
"ENSG00000023697","DERA","chr12",16064185,"+",1324.2
"ENSG00000188991","SLC15A5","chr12",16430619,"-",108.8
"ENSG00000008394","MGST1","chr12",16500075,"+",2910.48
"ENSG00000048540","LMO3","chr12",16761148,"-",1592.08
"ENSG00000111404","RERGL","chr12",18243114,"-",89.36
"ENSG00000139144","PIK3C2G","chr12",18414473,"+",151.36
"ENSG00000177938","CAPZA3","chr12",18891044,"+",173.92
"ENSG00000052126","PLEKHA5","chr12",19358258,"+",182.28
"ENSG00000139154","AEBP2","chr12",19592607,"+",3899.28
"ENSG00000172572","PDE3A","chr12",20522178,"+",3845.08
"ENSG00000139155","SLCO1C1","chr12",20848288,"+",242.76
"ENSG00000111700","SLCO1B3","chr12",20963637,"+",105.08
"ENSG00000257046","LST3","chr12",20968607,"+",113.68
"ENSG00000205754","SLCO1B7","chr12",21168629,"+",137.84
"ENSG00000134538","SLCO1B1","chr12",21284127,"+",44.8
"ENSG00000121351","IAPP","chr12",21525801,"+",86.44
"ENSG00000084453","SLCO1A2","chr12",21548371,"-",189.04
"ENSG00000121350","PYROXD1","chr12",21590537,"+",1156.12
"ENSG00000004700","RECQL","chr12",21654603,"-",3455.04
"ENSG00000111711","GOLT1B","chr12",21654698,"+",3453.84
"ENSG00000134548","C12orf39","chr12",21679255,"+",1495.76
"ENSG00000111713","GYS2","chr12",21757781,"-",131.52
"ENSG00000111716","LDHB","chr12",21810789,"-",3884.64
"ENSG00000121361","KCNJ8","chr12",21927755,"-",841.16
"ENSG00000069431","ABCC9","chr12",22089628,"-",76.8
"ENSG00000111726","CMAS","chr12",22199109,"+",1875.92
"ENSG00000111728","ST8SIA1","chr12",22487648,"-",2569.56
"ENSG00000111731","C2CD5","chr12",22697452,"-",2586.48
"ENSG00000139163","ETNK1","chr12",22778075,"+",3243.48
"ENSG00000134532","SOX5","chr12",24715383,"-",3491.64
"ENSG00000060982","BCAT1","chr12",25102393,"-",3999.68
"ENSG00000226397","C12orf77","chr12",25150453,"-",96
"ENSG00000118307","CASC1","chr12",25348094,"-",2131.52
"ENSG00000205707","LYRM5","chr12",25348149,"+",2122.68
"ENSG00000133703","KRAS","chr12",25403854,"-",2568.6
"ENSG00000152936","IFLTD1","chr12",25801496,"-",107.48
"ENSG00000123094","RASSF8","chr12",26111963,"+",2560.88
"ENSG00000123095","BHLHE41","chr12",26278003,"-",2325.6
"ENSG00000123096","SSPN","chr12",26348268,"+",1103.48
"ENSG00000123104","ITPR2","chr12",26986131,"-",3529.52
"ENSG00000064102","ASUN","chr12",27091254,"-",4878
"ENSG00000111790","FGFR1OP2","chr12",27091304,"+",4855.4
"ENSG00000064115","TM7SF3","chr12",27167339,"-",1923.12
"ENSG00000152944","MED21","chr12",27175454,"+",2429.76
"ENSG00000214700","C12orf71","chr12",27235455,"-",104.88
"ENSG00000211455","STK38L","chr12",27397077,"+",2603.12
"ENSG00000029153","ARNTL2","chr12",27485786,"+",2274.08
"ENSG00000165935","SMCO2","chr12",27619742,"+",102.4
"ENSG00000110841","PPFIBP1","chr12",27677044,"+",2612.2
"ENSG00000174236","REP15","chr12",27849427,"+",98.48
"ENSG00000061794","MRPS35","chr12",27863705,"+",2889.72
"ENSG00000205693","MANSC4","chr12",27924209,"-",112.32
"ENSG00000087448","KLHL42","chr12",27933186,"+",2684.76
"ENSG00000087494","PTHLH","chr12",28124916,"-",951
"ENSG00000123106","CCDC91","chr12",28410134,"+",179.24
"ENSG00000064763","FAR2","chr12",29301935,"+",2181.84
"ENSG00000087502","ERGIC2","chr12",29534143,"-",3756.8
"ENSG00000257599","OVCH1-AS1","chr12",29542226,"+",343.16
"ENSG00000187950","OVCH1","chr12",29650619,"-",128.76
"ENSG00000133687","TMTC1","chr12",29937692,"-",2565.4
"ENSG00000133704","IPO8","chr12",30848929,"-",2951.44
"ENSG00000110900","TSPAN11","chr12",31079361,"+",1218.88
"ENSG00000177340","AC024940.1","chr12",31477249,"+",8416.8
"ENSG00000139146","FAM60A","chr12",31479159,"-",6511.4
"ENSG00000170456","DENND5B","chr12",31743952,"-",2522.04
"ENSG00000139160","METTL20","chr12",31800093,"+",64
"ENSG00000151743","AMN1","chr12",31882108,"-",1772.8
"ENSG00000188375","H3F3C","chr12",31945175,"-",403.2
"ENSG00000174718","KIAA1551","chr12",32112352,"+",3150.28
"ENSG00000151746","BICD1","chr12",32260184,"+",4560.56
"ENSG00000139132","FGD4","chr12",32638905,"+",108.52
"ENSG00000087470","DNM1L","chr12",32832136,"+",2444.36
"ENSG00000139131","YARS2","chr12",32908887,"-",4432.6
"ENSG00000057294","PKP2","chr12",33049780,"-",2566.2
"ENSG00000110975","SYT10","chr12",33592754,"-",2275.56
"ENSG00000139133","ALG10","chr12",34175215,"+",1990.4
"ENSG00000175548","ALG10B","chr12",38710556,"+",1247.52
"ENSG00000139117","CPNE8","chr12",39299420,"-",3308.48
"ENSG00000139116","KIF21A","chr12",39837192,"-",2369.76
"ENSG00000173208","ABCD2","chr12",40013843,"-",968.68
"ENSG00000180116","C12orf40","chr12",40019971,"+",102.4
"ENSG00000151229","SLC2A13","chr12",40499661,"-",2045
"ENSG00000188906","LRRK2","chr12",40618812,"+",803.28
"ENSG00000018236","CNTN1","chr12",41086243,"+",2180.16
"ENSG00000165966","PDZRN4","chr12",41582249,"+",1153.12
"ENSG00000151233","GXYLT1","chr12",42538673,"-",2312.56
"ENSG00000015153","YAF2","chr12",42632154,"-",1212.08
"ENSG00000139168","ZCRB1","chr12",42719932,"-",3583.16
"ENSG00000134283","PPHLN1","chr12",42719946,"+",3583.16
"ENSG00000139174","PRICKLE1","chr12",42983572,"-",1860.52
"ENSG00000173157","ADAMTS20","chr12",43945724,"-",2307.4
"ENSG00000129317","PUS7L","chr12",44152620,"-",2121.24
"ENSG00000198001","IRAK4","chr12",44152746,"+",2138.48
"ENSG00000151239","TWF1","chr12",44200178,"-",2735.76
"ENSG00000139173","TMEM117","chr12",44229961,"+",1181.52
"ENSG00000184613","NELL2","chr12",45307711,"-",76.8
"ENSG00000185610","DBX2","chr12",45444882,"-",1708.64
"ENSG00000177119","ANO6","chr12",45609769,"+",3927.92
"ENSG00000189079","ARID2","chr12",46123619,"+",3699.76
"ENSG00000139218","SCAF11","chr12",46384401,"-",3359.88
"ENSG00000111371","SLC38A1","chr12",46663208,"-",7551.48
"ENSG00000134294","SLC38A2","chr12",46766645,"-",6644.96
"ENSG00000139209","SLC38A4","chr12",47219780,"-",450.6
"ENSG00000179715","PCED1B","chr12",47473385,"+",2197
"ENSG00000139211","AMIGO2","chr12",47473734,"-",2188.2
"ENSG00000005175","RPAP3","chr12",48099844,"-",1604.12
"ENSG00000111405","ENDOU","chr12",48119355,"-",115.8
"ENSG00000079337","RAPGEF3","chr12",48164823,"-",188.36
"ENSG00000211584","SLC48A1","chr12",48166966,"+",1055.96
"ENSG00000061273","HDAC7","chr12",48213763,"-",1930.8
"ENSG00000111424","VDR","chr12",48298814,"-",1338
"ENSG00000134291","TMEM106C","chr12",48357329,"+",935.4
"ENSG00000139219","COL2A1","chr12",48398285,"-",1526.52
"ENSG00000152556","PFKM","chr12",48499655,"+",3402.6
"ENSG00000177981","ASB8","chr12",48551377,"-",1536
"ENSG00000177875","C12orf68","chr12",48577365,"+",2578.44
"ENSG00000172640","OR10AD1","chr12",48597075,"-",114.4
"ENSG00000187166","H1FNT","chr12",48722762,"+",102.4
"ENSG00000167528","ZNF641","chr12",48745029,"-",2577.92
"ENSG00000139223","ANP32D","chr12",48866447,"+",108.8
"ENSG00000177627","C12orf54","chr12",48876285,"+",115.2
"ENSG00000197376","OR8S1","chr12",48919414,"+",108.16
"ENSG00000167531","LALBA","chr12",48963829,"-",98.72
"ENSG00000139620","KANSL2","chr12",49076035,"-",4105.24
"ENSG00000129315","CCNT1","chr12",49110781,"-",4486.4
"ENSG00000257987","LINC00935","chr12",49121217,"+",140.8
"ENSG00000174233","ADCY6","chr12",49182820,"-",2073.6
"ENSG00000167535","CACNB3","chr12",49208214,"+",3965.8
"ENSG00000174243","DDX23","chr12",49245957,"-",2739.2
"ENSG00000172602","RND1","chr12",49259653,"-",3045.64
"ENSG00000139537","CCDC65","chr12",49297892,"+",388.04
"ENSG00000134285","FKBP11","chr12",49319330,"-",1292.8
"ENSG00000134287","ARF3","chr12",49351252,"-",4164.36
"ENSG00000169884","WNT10B","chr12",49365641,"-",1211.84
"ENSG00000125084","WNT1","chr12",49372235,"+",850.44
"ENSG00000181418","DDN","chr12",49393088,"-",1678.32
"ENSG00000181929","PRKAG1","chr12",49412629,"-",2078.16
"ENSG00000167548","KMT2D","chr12",49449107,"-",408.4
"ENSG00000167550","RHEBL1","chr12",49463775,"-",1540.88
"ENSG00000139549","DHH","chr12",49488602,"-",597.32
"ENSG00000139636","LMBR1L","chr12",49504680,"-",2333.88
"ENSG00000123416","TUBA1B","chr12",49525304,"-",3456.16
"ENSG00000167552","TUBA1A","chr12",49583107,"-",2410.6
"ENSG00000167553","TUBA1C","chr12",49621708,"+",91.2
"ENSG00000135406","PRPH","chr12",49688908,"+",895.28
"ENSG00000135451","TROAP","chr12",49716970,"+",2899.2
"ENSG00000186897","C1QL4","chr12",49730971,"-",838.12
"ENSG00000178401","DNAJC22","chr12",49741040,"+",1246.24
"ENSG00000123352","SPATS2","chr12",49760687,"+",2993.56
"ENSG00000135519","KCNH3","chr12",49932939,"+",908.8
"ENSG00000187778","MCRS1","chr12",49961911,"-",5841.24
"ENSG00000135436","FAM186B","chr12",49999433,"-",128
"ENSG00000110844","PRPF40B","chr12",50017196,"+",1544.56
"ENSG00000161791","FMNL3","chr12",50101197,"-",1836.76
"ENSG00000139644","TMBIM6","chr12",50135292,"+",3328.24
"ENSG00000167566","NCKAP5L","chr12",50222208,"-",2759.96
"ENSG00000186666","BCDIN3D","chr12",50236912,"-",2452.16
"ENSG00000135472","FAIM2","chr12",50297760,"-",390.4
"ENSG00000167580","AQP2","chr12",50344523,"+",114.64
"ENSG00000161798","AQP5","chr12",50355278,"+",664.96
"ENSG00000110881","ASIC1","chr12",50451419,"+",1555.2
"ENSG00000066117","SMARCD1","chr12",50478982,"+",1776.28
"ENSG00000167588","GPD1","chr12",50497601,"+",189.2
"ENSG00000178449","COX14","chr12",50505763,"+",2744.96
"ENSG00000050405","LIMA1","chr12",50677353,"-",1435.44
"ENSG00000185958","FAM186A","chr12",50790405,"-",76.8
"ENSG00000161813","LARP4","chr12",50794591,"+",3943.68
"ENSG00000066084","DIP2B","chr12",50898767,"+",2320.12
"ENSG00000123268","ATF1","chr12",51157788,"+",3067.56
"ENSG00000186452","TMPRSS12","chr12",51236700,"+",432.88
"ENSG00000185432","METTL7A","chr12",51318533,"+",660.24
"ENSG00000214511","HIGD1C","chr12",51347781,"+",119.32
"ENSG00000110911","SLC11A2","chr12",51422058,"-",476.84
"ENSG00000050426","LETMD1","chr12",51442081,"+",2272
"ENSG00000110925","CSRNP2","chr12",51477454,"-",2475.32
"ENSG00000135457","TFCP2","chr12",51566576,"-",3846.12
"ENSG00000184271","POU6F1","chr12",51611477,"-",1806.04
"ENSG00000183283","DAZAP2","chr12",51632507,"+",3073.6
"ENSG00000170545","SMAGP","chr12",51664202,"-",1439.64
"ENSG00000110934","BIN2","chr12",51718452,"-",105.4
"ENSG00000139610","CELA1","chr12",51740463,"-",192
"ENSG00000050438","SLC4A8","chr12",51785100,"+",2809.96
"ENSG00000139629","GALNT6","chr12",51785200,"-",2806.36
"ENSG00000196876","SCN8A","chr12",51985019,"+",2835.2
"ENSG00000167612","ANKRD33","chr12",52281792,"+",422.88
"ENSG00000139567","ACVRL1","chr12",52301201,"+",329.64
"ENSG00000135503","ACVR1B","chr12",52345450,"+",2423.32
"ENSG00000161835","GRASP","chr12",52400728,"+",889.48
"ENSG00000123358","NR4A1","chr12",52416615,"+",873.44
"ENSG00000123395","C12orf44","chr12",52463757,"+",3207.96
"ENSG00000167767","KRT80","chr12",52585784,"-",177.72
"ENSG00000135480","KRT7","chr12",52626953,"+",1205.52
"ENSG00000170442","KRT86","chr12",52643083,"+",539.08
"ENSG00000205426","KRT81","chr12",52702155,"-",867.16
"ENSG00000170523","KRT83","chr12",52715182,"-",111.2
"ENSG00000135443","KRT85","chr12",52761309,"-",179.2
"ENSG00000161849","KRT84","chr12",52779417,"-",110.64
"ENSG00000161850","KRT82","chr12",52800176,"-",141.12
"ENSG00000170454","KRT75","chr12",52828110,"-",141.28
"ENSG00000185479","KRT6B","chr12",52845910,"-",127.48
"ENSG00000170465","KRT6C","chr12",52867569,"-",64.72
"ENSG00000205420","KRT6A","chr12",52887181,"-",94.32
"ENSG00000186081","KRT5","chr12",52914243,"-",147.56
"ENSG00000139648","KRT71","chr12",52946931,"-",134.4
"ENSG00000170484","KRT74","chr12",52967609,"-",102.4
"ENSG00000170486","KRT72","chr12",52995322,"-",226
"ENSG00000186049","KRT73","chr12",53012343,"-",110.56
"ENSG00000172867","KRT2","chr12",53045959,"-",102.4
"ENSG00000167768","KRT1","chr12",53074191,"-",113.36
"ENSG00000189182","KRT77","chr12",53097247,"-",96
"ENSG00000185069","KRT76","chr12",53171129,"-",150.4
"ENSG00000186442","KRT3","chr12",53189892,"-",73.48
"ENSG00000185640","KRT79","chr12",53228077,"-",108.8
"ENSG00000170423","KRT78","chr12",53242778,"-",97.6
"ENSG00000111057","KRT18","chr12",53342654,"+",2955.52
"ENSG00000170421","KRT8","chr12",53343650,"-",2909.52
"ENSG00000063046","EIF4B","chr12",53400061,"+",4945
"ENSG00000111077","TENC1","chr12",53440809,"+",1586.68
"ENSG00000167778","SPRYD3","chr12",53473204,"-",1526
"ENSG00000167779","IGFBP6","chr12",53491435,"+",2709.76
"ENSG00000167780","SOAT2","chr12",53497273,"+",121.6
"ENSG00000139651","ZNF740","chr12",53574534,"+",2736.76
"ENSG00000139631","CSAD","chr12",53574693,"-",2736.76
"ENSG00000139626","ITGB7","chr12",53601000,"-",139.24
"ENSG00000172819","RARG","chr12",53626040,"-",2405.88
"ENSG00000182544","MFSD5","chr12",53645369,"+",1869.04
"ENSG00000135476","ESPL1","chr12",53662082,"+",2086.6
"ENSG00000123349","PFDN5","chr12",53689234,"+",3368.76
"ENSG00000139637","C12orf10","chr12",53693469,"+",2594.16
"ENSG00000094914","AAAS","chr12",53715412,"-",1689.6
"ENSG00000170374","SP7","chr12",53730004,"-",134.4
"ENSG00000185591","SP1","chr12",53773978,"+",1523.6
"ENSG00000135409","AMHR2","chr12",53817638,"+",187.36
"ENSG00000205352","PRR13","chr12",53835432,"+",1868.32
"ENSG00000197111","PCBP2","chr12",53845885,"+",2428.12
"ENSG00000139625","MAP3K12","chr12",53893444,"-",3703.24
"ENSG00000139546","TARBP2","chr12",53894704,"+",3710
"ENSG00000139574","NPFF","chr12",53901422,"-",195.68
"ENSG00000170653","ATF7","chr12",54019780,"-",1983.24
"ENSG00000135390","ATP5G2","chr12",54070109,"-",3467.76
"ENSG00000012822","CALCOCO1","chr12",54121307,"-",2011.96
"ENSG00000123364","HOXC13","chr12",54332575,"+",349
"ENSG00000123407","HOXC12","chr12",54348713,"+",219.92
"ENSG00000123388","HOXC11","chr12",54366909,"+",271
"ENSG00000180818","HOXC10","chr12",54378945,"+",256
"ENSG00000180806","HOXC9","chr12",54393876,"+",275.2
"ENSG00000037965","HOXC8","chr12",54402889,"+",192.28
"ENSG00000197757","HOXC6","chr12",54410641,"+",432.2
"ENSG00000172789","HOXC5","chr12",54426831,"+",233
"ENSG00000198353","HOXC4","chr12",54447660,"+",307.32
"ENSG00000123415","SMUG1","chr12",54582778,"-",936.68
"ENSG00000094916","CBX5","chr12",54673915,"-",7543.72
"ENSG00000135486","HNRNPA1","chr12",54674487,"+",7588.6
"ENSG00000123405","NFE2","chr12",54694821,"-",1157.8
"ENSG00000111481","COPZ1","chr12",54718873,"+",1633
"ENSG00000139572","GPR84","chr12",54758270,"-",102.4
"ENSG00000161642","ZNF385A","chr12",54785083,"-",1349.16
"ENSG00000161638","ITGA5","chr12",54813050,"-",1867.08
"ENSG00000170627","GTSF1","chr12",54867386,"-",63.24
"ENSG00000123338","NCKAP1L","chr12",54891494,"+",66.64
"ENSG00000123360","PDE1B","chr12",54943176,"+",1559.24
"ENSG00000135447","PPP1R1A","chr12",54982443,"-",1319.4
"ENSG00000135413","LACRT","chr12",55028663,"-",89.76
"ENSG00000161634","DCD","chr12",55042149,"-",115.16
"ENSG00000172551","MUCL1","chr12",55248298,"+",120.8
"ENSG00000135426","TESPA1","chr12",55378530,"-",115.2
"ENSG00000123307","NEUROD4","chr12",55413728,"+",414.64
"ENSG00000170605","OR9K2","chr12",55523552,"+",101.16
"ENSG00000179919","OR10A7","chr12",55614808,"+",119.84
"ENSG00000197706","OR6C74","chr12",55641071,"+",96
"ENSG00000188324","OR6C6","chr12",55689016,"-",71.04
"ENSG00000205330","OR6C1","chr12",55714383,"+",121.6
"ENSG00000205329","OR6C3","chr12",55725484,"+",176.48
"ENSG00000187857","OR6C75","chr12",55758894,"+",59.52
"ENSG00000205328","OR6C65","chr12",55794312,"+",136.76
"ENSG00000185821","OR6C76","chr12",55820037,"+",87.88
"ENSG00000179695","OR6C2","chr12",55845997,"+",109.16
"ENSG00000184954","OR6C70","chr12",55863922,"-",113.28
"ENSG00000205327","OR6C68","chr12",55886161,"+",52.8
"ENSG00000179626","OR6C4","chr12",55945010,"+",106.56
"ENSG00000179615","OR2AP1","chr12",55968198,"+",125.72
"ENSG00000175398","OR10P1","chr12",56030675,"+",82
"ENSG00000170439","METTL7B","chr12",56075329,"+",417.96
"ENSG00000135424","ITGA7","chr12",56106089,"-",96
"ENSG00000135441","BLOC1S1","chr12",56109817,"+",2761.44
"ENSG00000135437","RDH5","chr12",56114150,"+",328.52
"ENSG00000135404","CD63","chr12",56123457,"-",3978.52
"ENSG00000135414","GDF11","chr12",56137063,"+",3629.44
"ENSG00000205323","SARNP","chr12",56211540,"-",5101.48
"ENSG00000123353","ORMDL2","chr12",56211805,"+",5049
