"Gene","name","chrom","locus","strand","hm.scores"
"ENSG00000143149","ALDH9A1","chr1",165667900,"-",6518.52
"ENSG00000143183","TMCO1","chr1",165738159,"-",5742.96
"ENSG00000188859","FAM78B","chr1",166135958,"-",2786.84
"ENSG00000143157","POGK","chr1",166808723,"+",4632.08
"ENSG00000152382","TADA1","chr1",166845654,"-",5669.64
"ENSG00000143195","ILDR2","chr1",166944561,"-",1931.84
"ENSG00000143194","MAEL","chr1",166944818,"+",1916.84
"ENSG00000143167","GPA33","chr1",167059868,"-",396.16
"ENSG00000198842","DUSP27","chr1",167064070,"+",524.76
"ENSG00000143190","POU2F1","chr1",167190065,"+",7052.68
"ENSG00000198821","CD247","chr1",167487847,"-",4849.84
"ENSG00000143162","CREG1","chr1",167523056,"-",5578.84
"ENSG00000198771","RCSD1","chr1",167599473,"+",3144.84
"ENSG00000197965","MPZL1","chr1",167691186,"+",5470.4
"ENSG00000143199","ADCY10","chr1",167883453,"-",1063.68
"ENSG00000143164","DCAF6","chr1",167905796,"+",6058.72
"ENSG00000143158","MPC2","chr1",167906307,"-",5918.2
"ENSG00000143147","GPR161","chr1",168106905,"-",4332.92
"ENSG00000143155","TIPRL","chr1",168148170,"+",9018.23999999999
"ENSG00000213064","SFT2D2","chr1",168195254,"+",4859.8
"ENSG00000143178","TBX19","chr1",168250277,"+",854.4
"ENSG00000143185","XCL2","chr1",168513235,"-",491.4
"ENSG00000143184","XCL1","chr1",168545710,"+",465.96
"ENSG00000143196","DPT","chr1",168698442,"-",333.16
"ENSG00000143153","ATP1B1","chr1",169075946,"+",3537
"ENSG00000143156","NME7","chr1",169337186,"-",8009.12
"ENSG00000117475","BLZF1","chr1",169337193,"+",8017.08
"ENSG00000117477","CCDC181","chr1",169429907,"-",607.16
"ENSG00000117479","SLC19A2","chr1",169455208,"-",6103.76
"ENSG00000198734","F5","chr1",169555769,"-",1007.76
"ENSG00000174175","SELP","chr1",169599377,"-",473.36
"ENSG00000188404","SELL","chr1",169680843,"-",948.36
"ENSG00000007908","SELE","chr1",169703220,"-",394.56
"ENSG00000171806","METTL18","chr1",169764061,"-",7776.04
"ENSG00000000460","C1orf112","chr1",169764226,"+",7746.92
"ENSG00000000457","SCYL3","chr1",169863100,"-",8190.56
"ENSG00000075945","KIFAP3","chr1",170043879,"-",5278.6
"ENSG00000203740","METTL11B","chr1",170115187,"+",257.8
"ENSG00000120370","GORAB","chr1",170501262,"+",8235
"ENSG00000116132","PRRX1","chr1",170633312,"+",434.76
"ENSG00000117501","MROH9","chr1",170904611,"+",268.64
"ENSG00000007933","FMO3","chr1",171060017,"+",144
"ENSG00000010932","FMO1","chr1",171217632,"+",293.48
"ENSG00000076258","FMO4","chr1",171283485,"+",1678.24
"ENSG00000117523","PRRC2C","chr1",171454665,"+",6220.88
"ENSG00000034971","MYOC","chr1",171621823,"-",870.2
"ENSG00000117533","VAMP4","chr1",171711379,"-",8534.28
"ENSG00000010165","METTL13","chr1",171750760,"+",6837.48
"ENSG00000180999","C1orf105","chr1",172389827,"+",527.32
"ENSG00000094975","SUCO","chr1",172502259,"+",11764.52
"ENSG00000117560","FASLG","chr1",172628184,"+",1121.04
"ENSG00000120337","TNFSF18","chr1",173020103,"-",419.68
"ENSG00000117586","TNFSF4","chr1",173176471,"-",627.56
"ENSG00000117592","PRDX6","chr1",173446485,"+",5199.8
"ENSG00000162753","SLC9C2","chr1",173572233,"-",5473.76
"ENSG00000183831","ANKRD45","chr1",173639001,"-",4359.96
"ENSG00000076321","KLHL20","chr1",173684079,"+",7683.12
"ENSG00000120334","CENPL","chr1",173793777,"-",6834.32
"ENSG00000117593","DARS2","chr1",173793796,"+",6878.12
"ENSG00000185278","ZBTB37","chr1",173837219,"+",4213.4
"ENSG00000117601","SERPINC1","chr1",173886516,"-",1618.72
"ENSG00000135870","RC3H1","chr1",173962210,"-",198.36
"ENSG00000152061","RABGAP1L","chr1",174128551,"+",7973.44
"ENSG00000203737","GPR52","chr1",174417211,"+",388.84
"ENSG00000116161","CACYBP","chr1",174968891,"+",7883.79999999999
"ENSG00000120333","MRPS14","chr1",174992591,"-",5652.96
"ENSG00000120332","TNN","chr1",175036993,"+",523
"ENSG00000235750","KIAA0040","chr1",175162229,"-",4940.28
"ENSG00000116147","TNR","chr1",175712752,"-",472
"ENSG00000143207","RFWD2","chr1",176176370,"-",6135.36
"ENSG00000116183","PAPPA2","chr1",176432306,"+",357.2
"ENSG00000198797","BRINP2","chr1",177140632,"+",317.12
"ENSG00000120341","SEC16B","chr1",177939348,"-",398.12
"ENSG00000240021","TEX35","chr1",178482211,"+",851.8
"ENSG00000116191","RALGPS2","chr1",178694299,"+",4515.6
"ENSG00000116194","ANGPTL1","chr1",178840215,"-",441.72
"ENSG00000116199","FAM20B","chr1",178995073,"+",4208.36
"ENSG00000186283","TOR3A","chr1",179051111,"+",6496.12
"ENSG00000143322","ABL2","chr1",179198819,"-",5443.96
"ENSG00000057252","SOAT1","chr1",179262848,"+",5250.88
"ENSG00000162779","AXDND1","chr1",179334854,"+",6412.32
"ENSG00000116218","NPHS2","chr1",179545084,"-",449.96
"ENSG00000162782","TDRD5","chr1",179560747,"+",521.4
"ENSG00000143340","FAM163A","chr1",179696914,"+",407.36
"ENSG00000169905","TOR1AIP2","chr1",179846941,"-",4083.52
"ENSG00000143337","TOR1AIP1","chr1",179851176,"+",9152.4
"ENSG00000135837","CEP350","chr1",179923907,"+",10524.68
"ENSG00000116260","QSOX1","chr1",180123967,"+",6018.48
"ENSG00000121454","LHX4","chr1",180199432,"+",3258.56
"ENSG00000230124","ACBD6","chr1",180472022,"-",10241.52
"ENSG00000143324","XPR1","chr1",180601145,"+",5174.12
"ENSG00000135835","KIAA1614","chr1",180882312,"+",487.76
"ENSG00000135823","STX6","chr1",180992046,"-",4127.12
"ENSG00000153029","MR1","chr1",181002560,"+",11565.12
"ENSG00000162783","IER5","chr1",181057637,"+",5235.4
"ENSG00000198216","CACNA1E","chr1",181701519,"+",304.8
"ENSG00000179930","ZNF648","chr1",182030847,"-",353.88
"ENSG00000135821","GLUL","chr1",182361341,"-",3596.72
"ENSG00000203730","TEDDM1","chr1",182369751,"-",850.44
"ENSG00000121446","RGSL1","chr1",182419255,"+",429.48
"ENSG00000135828","RNASEL","chr1",182558394,"-",6068.28
"ENSG00000143333","RGS16","chr1",182573548,"-",3424.92
"ENSG00000135824","RGS8","chr1",182642067,"-",424.88
"ENSG00000135838","NPL","chr1",182758583,"+",5793.04
"ENSG00000135829","DHX9","chr1",182808438,"+",4102.24
"ENSG00000135862","LAMC1","chr1",182992594,"+",1398.64
"ENSG00000058085","LAMC2","chr1",183155173,"+",496.88
"ENSG00000157064","NMNAT2","chr1",183387634,"-",524.8
"ENSG00000116698","SMG7","chr1",183441505,"+",10166.24
"ENSG00000116701","NCF2","chr1",183560056,"-",494.76
"ENSG00000162704","ARPC5","chr1",183605076,"-",4654.48
"ENSG00000143344","RGL1","chr1",183605207,"+",4436.16
"ENSG00000173627","APOBEC4","chr1",183622448,"-",475.96
"ENSG00000198756","COLGALT2","chr1",184006878,"-",6171.4
"ENSG00000198860","TSEN15","chr1",184020810,"+",7606.64
"ENSG00000116667","C1orf21","chr1",184356149,"+",1911.24
"ENSG00000116406","EDEM3","chr1",184724041,"-",8460.96
"ENSG00000135842","FAM129A","chr1",184943718,"-",7645.32
"ENSG00000121481","RNF2","chr1",185014550,"+",5934.76
"ENSG00000116668","SWT1","chr1",185126191,"+",7610.64
"ENSG00000116679","IVNS1ABP","chr1",185286461,"-",6863.08
"ENSG00000143341","HMCN1","chr1",185703682,"+",2608.72
"ENSG00000116690","PRG4","chr1",186265404,"+",1021.2
"ENSG00000047410","TPR","chr1",186344457,"-",7740.72
"ENSG00000157181","C1orf27","chr1",186344889,"+",7694.68
"ENSG00000262180","OCLM","chr1",186369703,"+",208.56
"ENSG00000116703","PDC","chr1",186430240,"-",447.12
"ENSG00000073756","PTGS2","chr1",186649559,"-",571.08
"ENSG00000116711","PLA2G4A","chr1",186798031,"+",398.68
"ENSG00000162670","BRINP3","chr1",190446759,"-",508.64
"ENSG00000150681","RGS18","chr1",192127591,"+",1418.28
"ENSG00000253148","RGS21","chr1",192286121,"+",810.16
"ENSG00000090104","RGS1","chr1",192544856,"+",248.76
"ENSG00000127074","RGS13","chr1",192605267,"+",236.6
"ENSG00000116741","RGS2","chr1",192778168,"+",7334.12
"ENSG00000116750","UCHL5","chr1",193028523,"-",4474.96
"ENSG00000116747","TROVE2","chr1",193028551,"+",4533.64
"ENSG00000023572","GLRX2","chr1",193075244,"-",5524.04
"ENSG00000134371","CDC73","chr1",193091087,"+",7051.84
"ENSG00000162630","B3GALT2","chr1",193155743,"-",508.24
"ENSG00000162687","KCNT2","chr1",196577499,"-",1512.08
"ENSG00000000971","CFH","chr1",196621007,"+",3877.6
"ENSG00000116785","CFHR3","chr1",196743929,"+",244.36
"ENSG00000244414","CFHR1","chr1",196748291,"+",302.8
"ENSG00000134365","CFHR4","chr1",196857143,"+",408
"ENSG00000080910","CFHR2","chr1",196912933,"+",795.28
"ENSG00000143278","F13B","chr1",197036397,"-",666.68
"ENSG00000066279","ASPM","chr1",197115824,"-",5153.52
"ENSG00000177888","ZBTB41","chr1",197169672,"-",6650.64
"ENSG00000134376","CRB1","chr1",197170591,"+",6839
"ENSG00000213047","DENND1B","chr1",197744623,"-",7835
"ENSG00000203724","C1orf53","chr1",197871681,"+",8888.4
"ENSG00000143355","LHX9","chr1",197881634,"+",840.92
"ENSG00000151414","NEK7","chr1",198126107,"+",8242.16
"ENSG00000151418","ATP6V1G3","chr1",198510075,"-",1094.4
"ENSG00000116833","NR5A2","chr1",199996729,"+",369.68
"ENSG00000162702","ZNF281","chr1",200379166,"-",6025.96
"ENSG00000118193","KIF14","chr1",200589862,"-",6128.64
"ENSG00000118197","DDX59","chr1",200639126,"-",5422.64
"ENSG00000118200","CAMSAP2","chr1",200708685,"+",5034.6
"ENSG00000170128","GPR25","chr1",200842082,"+",395.32
"ENSG00000163362","C1orf106","chr1",200860626,"+",516.32
"ENSG00000116852","KIF21B","chr1",200992828,"-",1880
"ENSG00000081248","CACNA1S","chr1",201081694,"-",491.04
"ENSG00000116857","TMEM9","chr1",201140702,"-",6315.44
"ENSG00000163395","IGFN1","chr1",201159952,"+",434.4
"ENSG00000081277","PKP1","chr1",201252579,"+",362.28
"ENSG00000118194","TNNT2","chr1",201346828,"-",522.76
"ENSG00000159166","LAD1","chr1",201368669,"-",383.16
"ENSG00000159173","TNNI1","chr1",201390874,"-",347.52
"ENSG00000174307","PHLDA3","chr1",201438299,"-",256
"ENSG00000159176","CSRP1","chr1",201476387,"-",3588.04
"ENSG00000134369","NAV1","chr1",201708962,"+",486.84
"ENSG00000198700","IPO9","chr1",201798287,"+",4256.32
"ENSG00000198892","SHISA4","chr1",201857796,"+",1765.52
"ENSG00000163431","LMOD1","chr1",201915716,"-",6381.64
"ENSG00000134375","TIMM17A","chr1",201924618,"+",3865.36
"ENSG00000176393","RNPEP","chr1",201951765,"+",4144.32
"ENSG00000163435","ELF3","chr1",201977072,"+",404.08
"ENSG00000170075","GPR37L1","chr1",202092028,"+",695.52
"ENSG00000143862","ARL8A","chr1",202113871,"-",3388.96
"ENSG00000143851","PTPN7","chr1",202130716,"-",5226.8
"ENSG00000133067","LGR6","chr1",202163117,"+",627.08
"ENSG00000077152","UBE2T","chr1",202311094,"-",5681.64
"ENSG00000077157","PPP1R12B","chr1",202317829,"+",5611.72
"ENSG00000143858","SYT2","chr1",202679551,"-",382.68
"ENSG00000117139","KDM5B","chr1",202777549,"-",4606.68
"ENSG00000183155","RABIF","chr1",202858385,"-",6183.48
"ENSG00000117153","KLHL12","chr1",202897727,"-",5710.56
"ENSG00000159346","ADIPOR1","chr1",202927524,"-",4651.08
"ENSG00000159348","CYB5R1","chr1",202936404,"-",5926.84
"ENSG00000163444","TMEM183A","chr1",202976533,"+",3984.72
"ENSG00000143847","PPFIA4","chr1",203014495,"+",364.28
"ENSG00000122180","MYOG","chr1",203055166,"-",736.76
"ENSG00000163485","ADORA1","chr1",203096835,"+",247.6
"ENSG00000133055","MYBPH","chr1",203144942,"-",340.6
"ENSG00000133048","CHI3L1","chr1",203155922,"-",535.36
"ENSG00000133063","CHIT1","chr1",203198860,"-",275.32
"ENSG00000159388","BTG2","chr1",203274663,"+",5113.4
"ENSG00000122176","FMOD","chr1",203320289,"-",579.88
"ENSG00000188783","PRELP","chr1",203444882,"+",471.84
"ENSG00000188770","OPTC","chr1",203463270,"+",343.6
"ENSG00000058668","ATP2B4","chr1",203595914,"+",6885.88
"ENSG00000122188","LAX1","chr1",203734283,"+",1506.96
"ENSG00000058673","ZC3H11A","chr1",203764750,"+",4831.28
"ENSG00000257315","ZBED6","chr1",203766650,"+",1849.76
"ENSG00000182004","SNRPE","chr1",203830739,"+",5242.28
"ENSG00000143842","SOX13","chr1",204042245,"+",634.64
"ENSG00000143845","ETNK2","chr1",204116083,"-",311.6
"ENSG00000170498","KISS1","chr1",204165619,"-",415.88
"ENSG00000174567","GOLT1A","chr1",204183220,"-",955.08
"ENSG00000143850","PLEKHA6","chr1",204329057,"-",1390.8
"ENSG00000158615","PPP1R15B","chr1",204380944,"-",3540.44
"ENSG00000133056","PIK3C2B","chr1",204463852,"-",3569.4
"ENSG00000198625","MDM4","chr1",204485506,"+",5353.04
"ENSG00000170382","LRRN2","chr1",204654597,"-",1095.16
"ENSG00000163531","NFASC","chr1",204797781,"+",455.76
"ENSG00000184144","CNTN2","chr1",205012339,"+",186.4
"ENSG00000174529","TMEM81","chr1",205053588,"-",218.44
"ENSG00000117222","RBBP5","chr1",205091150,"-",8194.84
"ENSG00000133059","DSTYK","chr1",205180727,"-",7801.12
"ENSG00000133069","TMCC2","chr1",205197037,"+",3141.32
"ENSG00000163545","NUAK2","chr1",205290883,"-",2901.36
"ENSG00000162873","KLHDC8A","chr1",205326218,"-",452.68
"ENSG00000186007","LEMD1","chr1",205391214,"-",455.56
"ENSG00000117266","CDK18","chr1",205473683,"+",644.68
"ENSG00000174514","MFSD4","chr1",205538111,"+",306.88
"ENSG00000158711","ELK4","chr1",205602000,"-",5165.88
"ENSG00000158715","SLC45A3","chr1",205649630,"-",3561.52
"ENSG00000069275","NUCKS1","chr1",205719372,"-",7438.44
"ENSG00000117280","RAB7L1","chr1",205744610,"-",6015.08
"ENSG00000133065","SLC41A1","chr1",205782161,"-",4901.96
"ENSG00000162877","PM20D1","chr1",205819276,"-",1150.8
"ENSG00000174502","SLC26A9","chr1",205912588,"-",430.08
"ENSG00000196550","FAM72A","chr1",206138910,"+",6926
"ENSG00000198049","AVPR1B","chr1",206224282,"+",523.92
"ENSG00000263961","C1orf186","chr1",206288236,"-",311.08
"ENSG00000196188","CTSE","chr1",206317458,"+",511.6
"ENSG00000266028","SRGAP2","chr1",206557368,"+",873.4
"ENSG00000143486","EIF2D","chr1",206785904,"-",5037.4
"ENSG00000143479","DYRK3","chr1",206808880,"+",6017.52
"ENSG00000162889","MAPKAPK2","chr1",206858364,"+",3211.6
"ENSG00000136634","IL10","chr1",206945839,"-",682.72
"ENSG00000142224","IL19","chr1",206972214,"+",813.96
"ENSG00000162891","IL20","chr1",207039153,"+",1074.76
"ENSG00000162892","IL24","chr1",207070787,"+",675.6
"ENSG00000162894","FAIM3","chr1",207095378,"-",2014.12
"ENSG00000162896","PIGR","chr1",207119811,"-",2603.48
"ENSG00000162897","FCAMR","chr1",207143970,"-",969.12
"ENSG00000182795","C1orf116","chr1",207206101,"-",3874.92
"ENSG00000180667","YOD1","chr1",207226325,"-",8109.8
"ENSG00000123836","PFKFB2","chr1",207226619,"+",6377.84
"ENSG00000123843","C4BPB","chr1",207262211,"+",1880.92
"ENSG00000123838","C4BPA","chr1",207277606,"+",1544.32
"ENSG00000196352","CD55","chr1",207494816,"+",5319.4
"ENSG00000117322","CR2","chr1",207627644,"+",3667.84
"ENSG00000203710","CR1","chr1",207669472,"+",3278.88
"ENSG00000197721","CR1L","chr1",207818457,"+",5068.88
"ENSG00000117335","CD46","chr1",207925382,"+",3155
"ENSG00000174059","CD34","chr1",208084683,"-",1588.96
"ENSG00000076356","PLXNA2","chr1",208417665,"-",1447.44
"ENSG00000008118","CAMK1G","chr1",209757044,"+",390.12
"ENSG00000196878","LAMB3","chr1",209825820,"-",2478.28
"ENSG00000123689","G0S2","chr1",209848669,"+",4085.68
"ENSG00000117594","HSD11B1","chr1",209859524,"+",654
"ENSG00000009790","TRAF3IP3","chr1",209929393,"+",378.56
"ENSG00000162757","C1orf74","chr1",209957890,"-",7312.32
"ENSG00000117595","IRF6","chr1",209979520,"-",4206.88
"ENSG00000117597","DIEXF","chr1",210001311,"+",6873.16
"ENSG00000143469","SYT14","chr1",210111518,"+",434.32
"ENSG00000082497","SERTAD4","chr1",210406194,"+",350.24
"ENSG00000054392","HHAT","chr1",210501595,"+",192
"ENSG00000143473","KCNH1","chr1",211307457,"-",1467.8
"ENSG00000117625","RCOR3","chr1",211432707,"+",7545.56
"ENSG00000082512","TRAF5","chr1",211499956,"+",5057.48
"ENSG00000198570","RD3","chr1",211666259,"-",634.56
"ENSG00000170385","SLC30A1","chr1",211752099,"-",6137.96
"ENSG00000117650","NEK2","chr1",211848972,"-",6055.64
"ENSG00000123684","LPGAT1","chr1",212004114,"-",4656.68
"ENSG00000143476","DTL","chr1",212208918,"+",6331.76
"ENSG00000143493","INTS7","chr1",212209002,"-",6303.48
"ENSG00000066027","PPP2R5A","chr1",212458878,"+",7575.4
"ENSG00000065600","TMEM206","chr1",212588267,"-",8451.64000000001
"ENSG00000117691","NENF","chr1",212606228,"+",4816.32
"ENSG00000162772","ATF3","chr1",212738675,"+",1569.76
"ENSG00000162771","FAM71A","chr1",212797788,"+",668.88
"ENSG00000123685","BATF3","chr1",212873327,"-",3064.92
"ENSG00000117697","NSL1","chr1",212965139,"-",5814.96
"ENSG00000203705","TATDN3","chr1",212965169,"+",5508.72
"ENSG00000185523","C1orf227","chr1",213020991,"-",458.52
"ENSG00000162769","FLVCR1","chr1",213031596,"+",4292.08
"ENSG00000143494","VASH2","chr1",213123886,"+",951.16
"ENSG00000174606","ANGEL2","chr1",213189168,"-",9161.36
"ENSG00000136643","RPS6KC1","chr1",213224587,"+",6636.48
"ENSG00000117707","PROX1","chr1",214161277,"+",803.08
"ENSG00000152104","PTPN14","chr1",214725024,"-",407.56
"ENSG00000117724","CENPF","chr1",214776531,"+",7098.08
"ENSG00000082482","KCNK2","chr1",215178884,"+",332.96
"ENSG00000136636","KCTD3","chr1",215740734,"+",6931.83999999999
"ENSG00000042781","USH2A","chr1",216596738,"-",187.32
"ENSG00000196482","ESRRG","chr1",217311097,"-",237.04
"ENSG00000092978","GPATCH2","chr1",217804409,"-",581.64
"ENSG00000162814","SPATA17","chr1",217804694,"+",552.04
"ENSG00000067533","RRP15","chr1",218458628,"+",6283.24
"ENSG00000092969","TGFB2","chr1",218518675,"+",2685.48
"ENSG00000143353","LYPLAL1","chr1",219347191,"+",5972.04
"ENSG00000136628","EPRS","chr1",220220000,"-",6245.44
"ENSG00000162813","BPNT1","chr1",220263191,"-",5705.72
"ENSG00000067704","IARS2","chr1",220267454,"+",7250.68
"ENSG00000118873","RAB3GAP2","chr1",220445843,"-",8836.84
"ENSG00000116141","MARK1","chr1",220701567,"+",743.6
"ENSG00000162817","C1orf115","chr1",220863627,"+",476.52
"ENSG00000117791","Mar-02","chr1",220921675,"+",533.44
"ENSG00000186205","Mar-01","chr1",220960038,"+",604.88
"ENSG00000136630","HLX","chr1",221052742,"+",2874.72
"ENSG00000143507","DUSP10","chr1",221915516,"-",6374.44
"ENSG00000143512","HHIPL2","chr1",222721444,"-",1242.24
"ENSG00000143498","TAF1A","chr1",222763275,"-",7189.2
"ENSG00000154305","MIA3","chr1",222791443,"+",4027.16
"ENSG00000162819","BROX","chr1",222885905,"+",8925.12
"ENSG00000186063","AIDA","chr1",222886526,"-",8868.6
"ENSG00000197520","FAM177B","chr1",222910557,"+",486.08
"ENSG00000154309","DISP1","chr1",222988430,"+",3546.52
"ENSG00000187554","TLR5","chr1",223316624,"-",8741.32
"ENSG00000143502","SUSD4","chr1",223537544,"-",851.52
"ENSG00000178395","C1orf65","chr1",223566714,"+",529.32
"ENSG00000203697","CAPN8","chr1",223853436,"-",403.48
"ENSG00000162909","CAPN2","chr1",223889294,"+",4443
"ENSG00000143514","TP53BP2","chr1",224033674,"-",4768.36
"ENSG00000143756","FBXO28","chr1",224301788,"+",6050.08
"ENSG00000143753","DEGS1","chr1",224370909,"+",6025.16
"ENSG00000143748","NVL","chr1",224517891,"-",7159.32
"ENSG00000143771","CNIH4","chr1",224544512,"+",5339.64
"ENSG00000162923","WDR26","chr1",224622001,"-",4970.32
"ENSG00000143786","CNIH3","chr1",224804178,"+",325.76
"ENSG00000185842","DNAH14","chr1",225117355,"+",5501.52
"ENSG00000143815","LBR","chr1",225616557,"-",4309.4
"ENSG00000154380","ENAH","chr1",225840845,"-",1130.64
"ENSG00000143742","SRP9","chr1",225965514,"+",5636.04
"ENSG00000143819","EPHX1","chr1",225997796,"+",2848.32
"ENSG00000196187","TMEM63A","chr1",226070420,"-",5266.16
"ENSG00000243709","LEFTY1","chr1",226076846,"-",1333.96
"ENSG00000255835","RP4-559A3.7","chr1",226112040,"-",2641.48
"ENSG00000143768","LEFTY2","chr1",226129083,"-",1139.84
"ENSG00000143751","SDE2","chr1",226187066,"-",4225.92
"ENSG00000163041","H3F3A","chr1",226250407,"+",3737.44
"ENSG00000182827","ACBD3","chr1",226374423,"-",4692.88
"ENSG00000185155","MIXL1","chr1",226411382,"+",789.8
"ENSG00000183814","LIN9","chr1",226497449,"-",9189.36
"ENSG00000143799","PARP1","chr1",226595801,"-",4862.88
"ENSG00000203685","C1orf95","chr1",226736500,"+",779.48
"ENSG00000143772","ITPKB","chr1",226926876,"-",1082.68
"ENSG00000143801","PSEN2","chr1",227058272,"+",5025.8
"ENSG00000163050","ADCK3","chr1",227084588,"+",264
"ENSG00000143776","CDC42BPA","chr1",227505826,"-",4526.72
"ENSG00000181450","ZNF678","chr1",227751219,"+",6142.24
"ENSG00000143740","SNAP47","chr1",227916239,"+",1086.52
"ENSG00000081692","JMJD4","chr1",227923112,"-",2766.36
"ENSG00000185888","PRSS38","chr1",228003417,"+",669.24
"ENSG00000143816","WNT9A","chr1",228135676,"-",1602.64
"ENSG00000154342","WNT3A","chr1",228194722,"+",236.6
"ENSG00000143761","ARF1","chr1",228270360,"+",2252.76
"ENSG00000162910","MRPL55","chr1",228297013,"-",4218.92
"ENSG00000143774","GUK1","chr1",228327784,"+",3261.76
"ENSG00000198835","GJC2","chr1",228337414,"+",376.28
"ENSG00000181873","IBA57","chr1",228353428,"+",4147.88
"ENSG00000154358","OBSCN","chr1",228395830,"+",488.44
"ENSG00000162913","C1orf145","chr1",228401365,"-",1715.72
"ENSG00000154370","TRIM11","chr1",228594517,"-",2154.56
"ENSG00000162931","TRIM17","chr1",228604583,"-",725.12
"ENSG00000168148","HIST3H3","chr1",228613026,"-",982.16
"ENSG00000181218","HIST3H2A","chr1",228645560,"-",5113.04
"ENSG00000184678","HIST3H2BB","chr1",228645807,"+",5131.44
"ENSG00000168159","RNF187","chr1",228675067,"+",5955.44
"ENSG00000116574","RHOU","chr1",228780393,"+",242.28
"ENSG00000168118","RAB4A","chr1",229406808,"+",3518.48
"ENSG00000213029","SPHAR","chr1",229440128,"+",777.88
"ENSG00000154429","CCSAP","chr1",229478688,"-",4940.08
"ENSG00000143632","ACTA1","chr1",229569843,"-",263.44
"ENSG00000069248","NUP133","chr1",229644088,"-",8671.8
"ENSG00000135776","ABCB10","chr1",229694442,"-",3925.04
"ENSG00000135801","TAF5L","chr1",229761794,"-",3781.6
"ENSG00000135763","URB2","chr1",229761980,"+",3729.4
"ENSG00000143641","GALNT2","chr1",230193535,"+",2063.24
"ENSG00000177614","PGBD5","chr1",230561674,"-",552.6
"ENSG00000135775","COG2","chr1",230778201,"+",5843.96
"ENSG00000135744","AGT","chr1",230850336,"-",540.24
"ENSG00000135773","CAPN9","chr1",230883129,"+",400.72
"ENSG00000119280","C1orf198","chr1",231005335,"-",5102.8
"ENSG00000143643","TTC13","chr1",231114618,"-",3925.32
"ENSG00000173409","ARV1","chr1",231114822,"+",3917.72
"ENSG00000182118","FAM89A","chr1",231175995,"-",3267.64
"ENSG00000119283","TRIM67","chr1",231298673,"+",688.52
"ENSG00000116906","GNPAT","chr1",231376918,"+",6726.84
"ENSG00000143633","C1orf131","chr1",231376924,"-",6719.32
"ENSG00000010072","SPRTN","chr1",231473681,"+",7758.96
"ENSG00000135766","EGLN1","chr1",231560790,"-",1870.64
"ENSG00000116918","TSNAX","chr1",231664398,"+",9577.68
"ENSG00000162946","DISC1","chr1",231762560,"+",782.72
"ENSG00000116991","SIPA1L2","chr1",232651243,"-",371.64
"ENSG00000212916","MAP10","chr1",232940637,"+",4075.4
"ENSG00000135778","NTPCR","chr1",233086369,"+",5736.64
"ENSG00000135749","PCNXL2","chr1",233431459,"-",758.24
"ENSG00000143674","MLK4","chr1",233463513,"+",1721.28
"ENSG00000135750","KCNK1","chr1",233749749,"+",4539.64
"ENSG00000183780","SLC35F3","chr1",234040678,"+",1036.2
"ENSG00000168275","COA6","chr1",234509213,"+",6163.24
"ENSG00000059588","TARBP1","chr1",234614849,"-",5481.76
"ENSG00000168264","IRF2BP2","chr1",234745271,"-",2957.92
"ENSG00000173726","TOMM20","chr1",235292256,"-",4388.32
"ENSG00000188739","RBM34","chr1",235324772,"-",7005.24
"ENSG00000152904","GGPS1","chr1",235490664,"+",5103.72
"ENSG00000054267","ARID4B","chr1",235491532,"-",5815.96
"ENSG00000116957","TBCE","chr1",235530727,"+",5971
"ENSG00000162885","B3GALNT2","chr1",235667781,"-",7002.08
"ENSG00000168243","GNG4","chr1",235814054,"-",337.72
"ENSG00000143669","LYST","chr1",236030227,"-",7018.72
"ENSG00000116962","NID1","chr1",236228481,"-",287.16
"ENSG00000077585","GPR137B","chr1",236305831,"+",1057.88
"ENSG00000086619","ERO1LB","chr1",236445339,"-",6162.72000000001
"ENSG00000186197","EDARADD","chr1",236557679,"+",7307.92
"ENSG00000116977","LGALS8","chr1",236681513,"+",1358.76
"ENSG00000119285","HEATR1","chr1",236767841,"-",7719.4
"ENSG00000077522","ACTN2","chr1",236849769,"+",3245.72
"ENSG00000116984","MTR","chr1",236958580,"+",8356.76
"ENSG00000244020","MT1HL1","chr1",237167718,"-",503.48
"ENSG00000198626","RYR2","chr1",237205701,"+",538.2
"ENSG00000116996","ZP4","chr1",238054222,"-",159.28
"ENSG00000133019","CHRM3","chr1",239792372,"+",112
"ENSG00000155816","FMN2","chr1",240255184,"+",262.56
"ENSG00000180875","GREM2","chr1",240775462,"-",444.6
"ENSG00000182901","RGS7","chr1",241520478,"-",160.6
"ENSG00000091483","FH","chr1",241683085,"-",5326.4
"ENSG00000117009","KMO","chr1",241695433,"+",7341.64
"ENSG00000203668","CHML","chr1",241799232,"-",507.32
"ENSG00000054277","OPN3","chr1",241803701,"-",5640.24
"ENSG00000162843","WDR64","chr1",241815579,"+",2031.24
"ENSG00000174371","EXO1","chr1",242011492,"+",11219.76
"ENSG00000197769","MAP1LC3C","chr1",242162385,"-",2140.04
"ENSG00000180287","PLD5","chr1",242687998,"-",307.4
"ENSG00000143702","CEP170","chr1",243418708,"-",7779.08
"ENSG00000054282","SDCCAG8","chr1",243419306,"+",7411.96000000001
"ENSG00000117020","AKT3","chr1",244006886,"-",532.4
"ENSG00000179456","ZBTB18","chr1",244212240,"+",4760.8
