"Gene","name","chrom","locus","strand","hm.scores"
"ENSG00000134371","CDC73","chr1",193091087,"+",11367.04
"ENSG00000162630","B3GALT2","chr1",193155743,"-",545.68
"ENSG00000162687","KCNT2","chr1",196577499,"-",700.64
"ENSG00000000971","CFH","chr1",196621007,"+",3580.68
"ENSG00000116785","CFHR3","chr1",196743929,"+",100.76
"ENSG00000244414","CFHR1","chr1",196748291,"+",63.16
"ENSG00000134365","CFHR4","chr1",196857143,"+",256
"ENSG00000080910","CFHR2","chr1",196912933,"+",285.56
"ENSG00000143278","F13B","chr1",197036397,"-",232
"ENSG00000066279","ASPM","chr1",197115824,"-",7536.56
"ENSG00000177888","ZBTB41","chr1",197169672,"-",9909.32
"ENSG00000134376","CRB1","chr1",197170591,"+",8047.8
"ENSG00000213047","DENND1B","chr1",197744623,"-",5357.12
"ENSG00000203724","C1orf53","chr1",197871681,"+",4137.96
"ENSG00000143355","LHX9","chr1",197881634,"+",301.4
"ENSG00000151414","NEK7","chr1",198126107,"+",9553.76
"ENSG00000151418","ATP6V1G3","chr1",198510075,"-",259.8
"ENSG00000116833","NR5A2","chr1",199996729,"+",368
"ENSG00000162702","ZNF281","chr1",200379166,"-",4314
"ENSG00000118193","KIF14","chr1",200589862,"-",6115
"ENSG00000118197","DDX59","chr1",200639126,"-",7887.32
"ENSG00000118200","CAMSAP2","chr1",200708685,"+",3339.6
"ENSG00000170128","GPR25","chr1",200842082,"+",201.12
"ENSG00000163362","C1orf106","chr1",200860626,"+",256.08
"ENSG00000116852","KIF21B","chr1",200992828,"-",1509.2
"ENSG00000081248","CACNA1S","chr1",201081694,"-",128.48
"ENSG00000116857","TMEM9","chr1",201140702,"-",3655.68
"ENSG00000163395","IGFN1","chr1",201159952,"+",160.76
"ENSG00000081277","PKP1","chr1",201252579,"+",96.16
"ENSG00000118194","TNNT2","chr1",201346828,"-",233.12
"ENSG00000159166","LAD1","chr1",201368669,"-",172.12
"ENSG00000159173","TNNI1","chr1",201390874,"-",168.08
"ENSG00000174307","PHLDA3","chr1",201438299,"-",175.64
"ENSG00000159176","CSRP1","chr1",201476387,"-",1649.44
"ENSG00000134369","NAV1","chr1",201708962,"+",290.52
"ENSG00000198700","IPO9","chr1",201798287,"+",5878.32
"ENSG00000198892","SHISA4","chr1",201857796,"+",706.6
"ENSG00000163431","LMOD1","chr1",201915716,"-",3483.08
"ENSG00000134375","TIMM17A","chr1",201924618,"+",9939.12000000001
"ENSG00000176393","RNPEP","chr1",201951765,"+",4657.4
"ENSG00000163435","ELF3","chr1",201977072,"+",415.8
"ENSG00000170075","GPR37L1","chr1",202092028,"+",120
"ENSG00000143862","ARL8A","chr1",202113871,"-",3761.32
"ENSG00000143851","PTPN7","chr1",202130716,"-",9106.8
"ENSG00000133067","LGR6","chr1",202163117,"+",110.76
"ENSG00000077152","UBE2T","chr1",202311094,"-",6546.16
"ENSG00000077157","PPP1R12B","chr1",202317829,"+",6399.88
"ENSG00000143858","SYT2","chr1",202679551,"-",259.68
"ENSG00000117139","KDM5B","chr1",202777549,"-",6894.04
"ENSG00000183155","RABIF","chr1",202858385,"-",6011.24
"ENSG00000117153","KLHL12","chr1",202897727,"-",4288.56
"ENSG00000159346","ADIPOR1","chr1",202927524,"-",7324.28
"ENSG00000159348","CYB5R1","chr1",202936404,"-",4501.92
"ENSG00000163444","TMEM183A","chr1",202976533,"+",9050.08
"ENSG00000143847","PPFIA4","chr1",203014495,"+",191.52
"ENSG00000122180","MYOG","chr1",203055166,"-",317.48
"ENSG00000163485","ADORA1","chr1",203096835,"+",207.28
"ENSG00000133055","MYBPH","chr1",203144942,"-",160
"ENSG00000133048","CHI3L1","chr1",203155922,"-",184.92
"ENSG00000133063","CHIT1","chr1",203198860,"-",209.8
"ENSG00000159388","BTG2","chr1",203274663,"+",6271.64
"ENSG00000122176","FMOD","chr1",203320289,"-",283.48
"ENSG00000188783","PRELP","chr1",203444882,"+",123.56
"ENSG00000188770","OPTC","chr1",203463270,"+",119.24
"ENSG00000058668","ATP2B4","chr1",203595914,"+",3115.4
"ENSG00000122188","LAX1","chr1",203734283,"+",384
"ENSG00000058673","ZC3H11A","chr1",203764750,"+",7254.96
"ENSG00000257315","ZBED6","chr1",203766650,"+",6876.56
"ENSG00000182004","SNRPE","chr1",203830739,"+",9358.16
"ENSG00000143842","SOX13","chr1",204042245,"+",389.08
"ENSG00000143845","ETNK2","chr1",204116083,"-",144
"ENSG00000170498","KISS1","chr1",204165619,"-",206.8
"ENSG00000174567","GOLT1A","chr1",204183220,"-",352.28
"ENSG00000143850","PLEKHA6","chr1",204329057,"-",375
"ENSG00000158615","PPP1R15B","chr1",204380944,"-",11134.76
"ENSG00000133056","PIK3C2B","chr1",204463852,"-",2200.68
"ENSG00000198625","MDM4","chr1",204485506,"+",6596.8
"ENSG00000170382","LRRN2","chr1",204654597,"-",178.84
"ENSG00000163531","NFASC","chr1",204797781,"+",258.92
"ENSG00000184144","CNTN2","chr1",205012339,"+",180
"ENSG00000174529","TMEM81","chr1",205053588,"-",265.32
"ENSG00000117222","RBBP5","chr1",205091150,"-",8976.31999999999
"ENSG00000133059","DSTYK","chr1",205180727,"-",5831.76
"ENSG00000133069","TMCC2","chr1",205197037,"+",2999
"ENSG00000163545","NUAK2","chr1",205290883,"-",1925.12
"ENSG00000162873","KLHDC8A","chr1",205326218,"-",259.68
"ENSG00000186007","LEMD1","chr1",205391214,"-",235.88
"ENSG00000117266","CDK18","chr1",205473683,"+",454.24
"ENSG00000174514","MFSD4","chr1",205538111,"+",188.72
"ENSG00000158711","ELK4","chr1",205602000,"-",5933.6
"ENSG00000158715","SLC45A3","chr1",205649630,"-",3224.68
"ENSG00000069275","NUCKS1","chr1",205719372,"-",8855.92
"ENSG00000117280","RAB7L1","chr1",205744610,"-",3677.28
"ENSG00000133065","SLC41A1","chr1",205782161,"-",5603.6
"ENSG00000162877","PM20D1","chr1",205819276,"-",714.24
"ENSG00000174502","SLC26A9","chr1",205912588,"-",266.4
"ENSG00000196550","FAM72A","chr1",206138910,"+",11411.8
"ENSG00000198049","AVPR1B","chr1",206224282,"+",268.68
"ENSG00000263961","C1orf186","chr1",206288236,"-",233.08
"ENSG00000196188","CTSE","chr1",206317458,"+",141.68
"ENSG00000266028","SRGAP2","chr1",206557368,"+",657.96
"ENSG00000143486","EIF2D","chr1",206785904,"-",5566.64
"ENSG00000143479","DYRK3","chr1",206808880,"+",5627.72
"ENSG00000162889","MAPKAPK2","chr1",206858364,"+",5402.12
"ENSG00000136634","IL10","chr1",206945839,"-",237.56
"ENSG00000142224","IL19","chr1",206972214,"+",354.8
"ENSG00000162891","IL20","chr1",207039153,"+",241.88
"ENSG00000162892","IL24","chr1",207070787,"+",194.56
"ENSG00000162894","FAIM3","chr1",207095378,"-",377.28
"ENSG00000162896","PIGR","chr1",207119811,"-",673.6
"ENSG00000162897","FCAMR","chr1",207143970,"-",275
"ENSG00000182795","C1orf116","chr1",207206101,"-",1943.72
"ENSG00000180667","YOD1","chr1",207226325,"-",11396.12
"ENSG00000123836","PFKFB2","chr1",207226619,"+",9611.2
"ENSG00000123843","C4BPB","chr1",207262211,"+",281.92
"ENSG00000123838","C4BPA","chr1",207277606,"+",432.76
"ENSG00000196352","CD55","chr1",207494816,"+",8857.8
"ENSG00000117322","CR2","chr1",207627644,"+",1861.12
"ENSG00000203710","CR1","chr1",207669472,"+",1391.88
"ENSG00000197721","CR1L","chr1",207818457,"+",10044.08
"ENSG00000117335","CD46","chr1",207925382,"+",13547.16
"ENSG00000174059","CD34","chr1",208084683,"-",329.36
"ENSG00000076356","PLXNA2","chr1",208417665,"-",1212.2
"ENSG00000008118","CAMK1G","chr1",209757044,"+",171.96
"ENSG00000196878","LAMB3","chr1",209825820,"-",356.88
"ENSG00000123689","G0S2","chr1",209848669,"+",2551.92
"ENSG00000117594","HSD11B1","chr1",209859524,"+",197.88
"ENSG00000009790","TRAF3IP3","chr1",209929393,"+",204.96
"ENSG00000162757","C1orf74","chr1",209957890,"-",4953.6
"ENSG00000117595","IRF6","chr1",209979520,"-",2227.52
"ENSG00000117597","DIEXF","chr1",210001311,"+",5788.36
"ENSG00000143469","SYT14","chr1",210111518,"+",221.88
"ENSG00000082497","SERTAD4","chr1",210406194,"+",224.36
"ENSG00000054392","HHAT","chr1",210501595,"+",235.32
"ENSG00000143473","KCNH1","chr1",211307457,"-",773.28
"ENSG00000117625","RCOR3","chr1",211432707,"+",9850.8
"ENSG00000082512","TRAF5","chr1",211499956,"+",1907.2
"ENSG00000198570","RD3","chr1",211666259,"-",417.2
"ENSG00000170385","SLC30A1","chr1",211752099,"-",9199.91999999999
"ENSG00000117650","NEK2","chr1",211848972,"-",6979.64
"ENSG00000123684","LPGAT1","chr1",212004114,"-",3856.76
"ENSG00000143476","DTL","chr1",212208918,"+",15327.32
"ENSG00000143493","INTS7","chr1",212209002,"-",15269.36
"ENSG00000066027","PPP2R5A","chr1",212458878,"+",12001.04
"ENSG00000065600","TMEM206","chr1",212588267,"-",3983.72
"ENSG00000117691","NENF","chr1",212606228,"+",4539.96
"ENSG00000162772","ATF3","chr1",212738675,"+",690.08
"ENSG00000162771","FAM71A","chr1",212797788,"+",336.64
"ENSG00000123685","BATF3","chr1",212873327,"-",2175.32
"ENSG00000117697","NSL1","chr1",212965139,"-",10770.68
"ENSG00000203705","TATDN3","chr1",212965169,"+",10480.4
"ENSG00000185523","C1orf227","chr1",213020991,"-",185.68
"ENSG00000162769","FLVCR1","chr1",213031596,"+",6214.84
"ENSG00000143494","VASH2","chr1",213123886,"+",537.4
"ENSG00000174606","ANGEL2","chr1",213189168,"-",8323.83999999999
"ENSG00000136643","RPS6KC1","chr1",213224587,"+",8133.48
"ENSG00000117707","PROX1","chr1",214161277,"+",515.92
"ENSG00000152104","PTPN14","chr1",214725024,"-",237.48
"ENSG00000117724","CENPF","chr1",214776531,"+",7199.2
"ENSG00000082482","KCNK2","chr1",215178884,"+",254.16
"ENSG00000136636","KCTD3","chr1",215740734,"+",7133.12
"ENSG00000042781","USH2A","chr1",216596738,"-",118.36
"ENSG00000196482","ESRRG","chr1",217311097,"-",51
"ENSG00000092978","GPATCH2","chr1",217804409,"-",678.32
"ENSG00000162814","SPATA17","chr1",217804694,"+",627.76
"ENSG00000067533","RRP15","chr1",218458628,"+",7997.52
"ENSG00000092969","TGFB2","chr1",218518675,"+",1580.76
"ENSG00000143353","LYPLAL1","chr1",219347191,"+",8688.64
"ENSG00000136628","EPRS","chr1",220220000,"-",9224.44
"ENSG00000162813","BPNT1","chr1",220263191,"-",7314.2
"ENSG00000067704","IARS2","chr1",220267454,"+",4354.56
"ENSG00000118873","RAB3GAP2","chr1",220445843,"-",7554.08
"ENSG00000116141","MARK1","chr1",220701567,"+",480.56
"ENSG00000162817","C1orf115","chr1",220863627,"+",192
"ENSG00000117791","Mar-02","chr1",220921675,"+",215.12
"ENSG00000186205","Mar-01","chr1",220960038,"+",191.48
"ENSG00000136630","HLX","chr1",221052742,"+",1977
"ENSG00000143507","DUSP10","chr1",221915516,"-",6485.56
"ENSG00000143512","HHIPL2","chr1",222721444,"-",301.08
"ENSG00000143498","TAF1A","chr1",222763275,"-",8759.15999999999
"ENSG00000154305","MIA3","chr1",222791443,"+",4010.64
"ENSG00000162819","BROX","chr1",222885905,"+",12799.88
"ENSG00000186063","AIDA","chr1",222886526,"-",12251.52
"ENSG00000197520","FAM177B","chr1",222910557,"+",319.24
"ENSG00000154309","DISP1","chr1",222988430,"+",1962.64
"ENSG00000187554","TLR5","chr1",223316624,"-",3738.44
"ENSG00000143502","SUSD4","chr1",223537544,"-",641.48
"ENSG00000178395","C1orf65","chr1",223566714,"+",190.64
"ENSG00000203697","CAPN8","chr1",223853436,"-",143.28
"ENSG00000162909","CAPN2","chr1",223889294,"+",966.8
"ENSG00000143514","TP53BP2","chr1",224033674,"-",9606.44000000001
"ENSG00000143756","FBXO28","chr1",224301788,"+",7111.84
"ENSG00000143753","DEGS1","chr1",224370909,"+",6766.96
"ENSG00000143748","NVL","chr1",224517891,"-",9218.12
"ENSG00000143771","CNIH4","chr1",224544512,"+",4940.36
"ENSG00000162923","WDR26","chr1",224622001,"-",10053.64
"ENSG00000143786","CNIH3","chr1",224804178,"+",194.68
"ENSG00000185842","DNAH14","chr1",225117355,"+",5195.08
"ENSG00000143815","LBR","chr1",225616557,"-",7798.88
"ENSG00000154380","ENAH","chr1",225840845,"-",508.56
"ENSG00000143742","SRP9","chr1",225965514,"+",9425.56
"ENSG00000143819","EPHX1","chr1",225997796,"+",1750.96
"ENSG00000196187","TMEM63A","chr1",226070420,"-",6979.68
"ENSG00000243709","LEFTY1","chr1",226076846,"-",113.92
"ENSG00000255835","RP4-559A3.7","chr1",226112040,"-",6836.56
"ENSG00000143768","LEFTY2","chr1",226129083,"-",184
"ENSG00000143751","SDE2","chr1",226187066,"-",11292.24
"ENSG00000163041","H3F3A","chr1",226250407,"+",11388.44
"ENSG00000182827","ACBD3","chr1",226374423,"-",7303.72
"ENSG00000185155","MIXL1","chr1",226411382,"+",536.68
"ENSG00000183814","LIN9","chr1",226497449,"-",7853.12
"ENSG00000143799","PARP1","chr1",226595801,"-",7444.84
"ENSG00000203685","C1orf95","chr1",226736500,"+",468.44
"ENSG00000143772","ITPKB","chr1",226926876,"-",288.4
"ENSG00000143801","PSEN2","chr1",227058272,"+",3626.44
"ENSG00000163050","ADCK3","chr1",227084588,"+",208.28
"ENSG00000143776","CDC42BPA","chr1",227505826,"-",10888
"ENSG00000181450","ZNF678","chr1",227751219,"+",4764.16
"ENSG00000143740","SNAP47","chr1",227916239,"+",1465.16
"ENSG00000081692","JMJD4","chr1",227923112,"-",6185.88
"ENSG00000185888","PRSS38","chr1",228003417,"+",178.44
"ENSG00000143816","WNT9A","chr1",228135676,"-",1300.68
"ENSG00000154342","WNT3A","chr1",228194722,"+",165.8
"ENSG00000143761","ARF1","chr1",228270360,"+",10737.6
"ENSG00000162910","MRPL55","chr1",228297013,"-",6601.12
"ENSG00000143774","GUK1","chr1",228327784,"+",7062.68
"ENSG00000198835","GJC2","chr1",228337414,"+",461.88
"ENSG00000181873","IBA57","chr1",228353428,"+",4933.4
"ENSG00000154358","OBSCN","chr1",228395830,"+",211.24
"ENSG00000162913","C1orf145","chr1",228401365,"-",942.68
"ENSG00000154370","TRIM11","chr1",228594517,"-",7542.8
"ENSG00000162931","TRIM17","chr1",228604583,"-",459.16
"ENSG00000168148","HIST3H3","chr1",228613026,"-",402.64
"ENSG00000181218","HIST3H2A","chr1",228645560,"-",13003.64
"ENSG00000184678","HIST3H2BB","chr1",228645807,"+",12465.84
"ENSG00000168159","RNF187","chr1",228675067,"+",6134.08
"ENSG00000116574","RHOU","chr1",228780393,"+",617.68
"ENSG00000168118","RAB4A","chr1",229406808,"+",5614.72
"ENSG00000213029","SPHAR","chr1",229440128,"+",360.64
"ENSG00000154429","CCSAP","chr1",229478688,"-",5352.8
"ENSG00000143632","ACTA1","chr1",229569843,"-",214.76
"ENSG00000069248","NUP133","chr1",229644088,"-",9545.4
"ENSG00000135776","ABCB10","chr1",229694442,"-",7019.08
"ENSG00000135801","TAF5L","chr1",229761794,"-",9575.4
"ENSG00000135763","URB2","chr1",229761980,"+",9437.52
"ENSG00000143641","GALNT2","chr1",230193535,"+",454.04
"ENSG00000177614","PGBD5","chr1",230561674,"-",483.32
"ENSG00000135775","COG2","chr1",230778201,"+",6007.2
"ENSG00000135744","AGT","chr1",230850336,"-",257.52
"ENSG00000135773","CAPN9","chr1",230883129,"+",213.84
"ENSG00000119280","C1orf198","chr1",231005335,"-",3203.6
"ENSG00000143643","TTC13","chr1",231114618,"-",9861.32
"ENSG00000173409","ARV1","chr1",231114822,"+",10189.52
"ENSG00000182118","FAM89A","chr1",231175995,"-",4582.68
"ENSG00000119283","TRIM67","chr1",231298673,"+",663.76
"ENSG00000116906","GNPAT","chr1",231376918,"+",10927.4
"ENSG00000143633","C1orf131","chr1",231376924,"-",10857.84
"ENSG00000010072","SPRTN","chr1",231473681,"+",15984.6
"ENSG00000135766","EGLN1","chr1",231560790,"-",999.56
"ENSG00000116918","TSNAX","chr1",231664398,"+",8951.56
"ENSG00000162946","DISC1","chr1",231762560,"+",376
"ENSG00000116991","SIPA1L2","chr1",232651243,"-",213.92
"ENSG00000212916","MAP10","chr1",232940637,"+",2386.28
"ENSG00000135778","NTPCR","chr1",233086369,"+",5381.96
"ENSG00000135749","PCNXL2","chr1",233431459,"-",466
"ENSG00000143674","MLK4","chr1",233463513,"+",891.24
"ENSG00000135750","KCNK1","chr1",233749749,"+",4969.28
"ENSG00000183780","SLC35F3","chr1",234040678,"+",666.88
"ENSG00000168275","COA6","chr1",234509213,"+",10716.76
"ENSG00000059588","TARBP1","chr1",234614849,"-",3880.64
"ENSG00000168264","IRF2BP2","chr1",234745271,"-",6437.8
"ENSG00000173726","TOMM20","chr1",235292256,"-",9729.84
"ENSG00000188739","RBM34","chr1",235324772,"-",8138.72
"ENSG00000152904","GGPS1","chr1",235490664,"+",12088.24
"ENSG00000054267","ARID4B","chr1",235491532,"-",14338.56
"ENSG00000116957","TBCE","chr1",235530727,"+",5296.4
"ENSG00000162885","B3GALNT2","chr1",235667781,"-",9000.60000000001
"ENSG00000168243","GNG4","chr1",235814054,"-",104.68
"ENSG00000143669","LYST","chr1",236030227,"-",4248
"ENSG00000116962","NID1","chr1",236228481,"-",120
"ENSG00000077585","GPR137B","chr1",236305831,"+",679.16
"ENSG00000086619","ERO1LB","chr1",236445339,"-",4787.16
"ENSG00000186197","EDARADD","chr1",236557679,"+",4687.72
"ENSG00000116977","LGALS8","chr1",236681513,"+",448.56
"ENSG00000119285","HEATR1","chr1",236767841,"-",7688.76
"ENSG00000077522","ACTN2","chr1",236849769,"+",1573.28
"ENSG00000116984","MTR","chr1",236958580,"+",7750.56
"ENSG00000244020","MT1HL1","chr1",237167718,"-",244
"ENSG00000198626","RYR2","chr1",237205701,"+",157.2
"ENSG00000116996","ZP4","chr1",238054222,"-",175.28
"ENSG00000133019","CHRM3","chr1",239792372,"+",72
"ENSG00000155816","FMN2","chr1",240255184,"+",142.2
"ENSG00000180875","GREM2","chr1",240775462,"-",200
"ENSG00000182901","RGS7","chr1",241520478,"-",143.72
"ENSG00000091483","FH","chr1",241683085,"-",7737.6
"ENSG00000117009","KMO","chr1",241695433,"+",2799.32
"ENSG00000203668","CHML","chr1",241799232,"-",1839.36
"ENSG00000054277","OPN3","chr1",241803701,"-",7077.24
"ENSG00000162843","WDR64","chr1",241815579,"+",459.04
"ENSG00000174371","EXO1","chr1",242011492,"+",11259.8
"ENSG00000197769","MAP1LC3C","chr1",242162385,"-",947.28
"ENSG00000180287","PLD5","chr1",242687998,"-",200
"ENSG00000143702","CEP170","chr1",243418708,"-",14227.08
"ENSG00000054282","SDCCAG8","chr1",243419306,"+",11781.72
"ENSG00000117020","AKT3","chr1",244006886,"-",222.24
"ENSG00000179456","ZBTB18","chr1",244212240,"+",3460.68
"ENSG00000173728","C1orf100","chr1",244515936,"+",1463.32
"ENSG00000035687","ADSS","chr1",244615436,"-",8387.2
"ENSG00000179397","C1orf101","chr1",244624672,"+",270.04
"ENSG00000121644","DESI2","chr1",244816351,"+",8456.36
"ENSG00000203667","COX20","chr1",244998638,"+",12677.96
"ENSG00000153187","HNRNPU","chr1",245027827,"-",11620.28
"ENSG00000203666","EFCAB2","chr1",245133170,"+",7497.92
"ENSG00000162849","KIF26B","chr1",245318286,"+",2155.16
"ENSG00000185420","SMYD3","chr1",246670644,"-",4053.24
"ENSG00000162851","TFB2M","chr1",246729565,"-",14683.28
"ENSG00000162852","CNST","chr1",246729638,"+",15342.68
"ENSG00000143653","SCCPDH","chr1",246887377,"+",4761.92
"ENSG00000153207","AHCTF1","chr1",247094726,"-",7416
"ENSG00000197472","ZNF695","chr1",247171395,"-",2594.64
"ENSG00000277462","ZNF670","chr1",247242115,"-",5369.76
"ENSG00000188295","ZNF669","chr1",247267674,"-",4146.68
"ENSG00000221953","C1orf229","chr1",247275719,"-",2886.52
"ENSG00000196418","ZNF124","chr1",247335318,"-",1536.36
"ENSG00000162714","ZNF496","chr1",247495045,"-",6911.48
"ENSG00000162711","NLRP3","chr1",247579457,"+",232
"ENSG00000177535","OR2B11","chr1",247615284,"-",181.96
"ENSG00000196242","OR2C3","chr1",247697141,"-",131.76
"ENSG00000169224","GCSAML","chr1",247712346,"+",569.68
"ENSG00000177489","OR2G2","chr1",247751661,"+",195.36
"ENSG00000177476","OR2G3","chr1",247768887,"+",156
"ENSG00000197437","OR13G1","chr1",247836343,"-",154.76
"ENSG00000169214","OR6F1","chr1",247876057,"-",232.24
"ENSG00000221888","OR1C1","chr1",247921708,"-",164.52
"ENSG00000196772","OR14A16","chr1",247979031,"-",224.8
"ENSG00000197591","OR11L1","chr1",248005198,"-",284.52
"ENSG00000162722","TRIM58","chr1",248020500,"+",6079.52
"ENSG00000238243","OR2W3","chr1",248058888,"+",200.08
"ENSG00000177462","OR2T8","chr1",248084319,"+",231.6
"ENSG00000196071","OR2L13","chr1",248100492,"+",1518.44
"ENSG00000196936","OR2L8","chr1",248112159,"+",153.04
"ENSG00000187080","OR2AK2","chr1",248128633,"+",271.84
"ENSG00000197454","OR2L5","chr1",248185249,"+",174.44
"ENSG00000203663","OR2L2","chr1",248201473,"+",279.44
"ENSG00000198128","OR2L3","chr1",248223983,"+",305.44
"ENSG00000162727","OR2M5","chr1",248308449,"+",180.52
"ENSG00000198601","OR2M2","chr1",248343287,"+",129.08
"ENSG00000228198","OR2M3","chr1",248366369,"+",144
"ENSG00000171180","OR2M4","chr1",248402230,"+",164.68
"ENSG00000177212","OR2T33","chr1",248437116,"-",189.44
"ENSG00000177201","OR2T12","chr1",248458880,"-",119
"ENSG00000177186","OR2M7","chr1",248487870,"-",261.4
"ENSG00000177174","OR14C36","chr1",248512076,"+",150.6
"ENSG00000196944","OR2T4","chr1",248524882,"+",270.64
"ENSG00000198104","OR2T6","chr1",248550909,"+",216
"ENSG00000175143","OR2T1","chr1",248569295,"+",419.84
"ENSG00000196240","OR2T2","chr1",248616098,"+",157.68
"ENSG00000196539","OR2T3","chr1",248636651,"+",156.52
"ENSG00000203661","OR2T5","chr1",248651889,"+",195.4
"ENSG00000188558","OR2G6","chr1",248684947,"+",104.72
"ENSG00000182783","OR2T29","chr1",248722792,"-",195.68
"ENSG00000183310","OR2T34","chr1",248738058,"-",173.96
"ENSG00000184022","OR2T10","chr1",248757069,"-",88
"ENSG00000183130","OR2T11","chr1",248790429,"-",64
"ENSG00000177151","OR2T35","chr1",248802559,"-",192
"ENSG00000187701","OR2T27","chr1",248814185,"-",157.92
"ENSG00000189181","OR14I1","chr1",248845605,"-",238.68
"ENSG00000259823","LYPD8","chr1",248903151,"-",364.48
"ENSG00000175137","SH3BP5L","chr1",249120154,"-",7846.24
"ENSG00000171161","ZNF672","chr1",249132529,"+",6397.6
"ENSG00000171163","ZNF692","chr1",249153315,"-",7521.92
"ENSG00000185220","PGBD2","chr1",249200441,"+",4948.76
"ENSG00000015171","ZMYND11","chr10",180404,"+",2387.12
"ENSG00000180525","PRR26","chr10",695887,"+",103.2
"ENSG00000151240","DIP2C","chr10",735608,"-",56
"ENSG00000107929","LARP4B","chr10",977645,"-",3403.08
"ENSG00000107937","GTPBP4","chr10",1034348,"+",6855.28
"ENSG00000148377","IDI2","chr10",1071799,"-",296.76
"ENSG00000047056","WDR37","chr10",1095477,"+",5693.92
"ENSG00000067064","IDI1","chr10",1102644,"-",6316.16
"ENSG00000185736","ADARB2","chr10",1779670,"-",102.28
"ENSG00000067057","PFKP","chr10",3109711,"+",3948.96
"ENSG00000107959","PITRM1","chr10",3215033,"-",3197.16
"ENSG00000067082","KLF6","chr10",3827473,"-",6423.64
"ENSG00000187134","AKR1C1","chr10",4934795,"+",311.2
"ENSG00000196139","AKR1C3","chr10",5005453,"+",2553.56
"ENSG00000151632","AKR1C2","chr10",5060225,"-",199.24
"ENSG00000198610","AKR1C4","chr10",5238797,"+",168
"ENSG00000178473","UCN3","chr10",5406975,"+",320.04
"ENSG00000178462","TUBAL3","chr10",5446793,"-",1323.28
"ENSG00000173848","NET1","chr10",5454513,"+",4296.36
"ENSG00000178372","CALML5","chr10",5541533,"-",191.12
"ENSG00000178363","CALML3","chr10",5566923,"+",221.44
"ENSG00000196372","ASB13","chr10",5708558,"-",2970.64
"ENSG00000108021","FAM208B","chr10",5726800,"+",5728.2
"ENSG00000057608","GDI2","chr10",5855512,"-",7239.76
"ENSG00000134452","FBXO18","chr10",5931534,"+",5817.08
"ENSG00000134461","ANKRD16","chr10",5931860,"-",5865.96
"ENSG00000134470","IL15RA","chr10",6020150,"-",4041.52
"ENSG00000134460","IL2RA","chr10",6104333,"-",144
"ENSG00000134453","RBM17","chr10",6130948,"+",4092.48
"ENSG00000170525","PFKFB3","chr10",6186842,"+",2144
"ENSG00000065675","PRKCQ","chr10",6622254,"-",7530.44
"ENSG00000198879","SFMBT2","chr10",7453448,"-",3117
"ENSG00000151655","ITIH2","chr10",7745235,"+",191.64
"ENSG00000151657","KIN","chr10",7829990,"-",7846.16
"ENSG00000165629","ATP5C1","chr10",7830092,"+",7958.24
"ENSG00000165632","TAF3","chr10",7860466,"+",6885.92
"ENSG00000107485","GATA3","chr10",8096666,"+",751.84
"ENSG00000148429","USP6NL","chr10",11653679,"-",6098.28
"ENSG00000134463","ECHDC3","chr10",11784355,"+",1644.28
"ENSG00000148426","PROSER2","chr10",11865396,"+",2700.44
"ENSG00000151461","UPF2","chr10",12085169,"-",5505.04
"ENSG00000181192","DHTKD1","chr10",12110915,"+",2501.76
"ENSG00000065665","SEC61A2","chr10",12171639,"+",3367.56
"ENSG00000151465","CDC123","chr10",12237960,"+",10128.76
"ENSG00000165609","NUDT5","chr10",12238143,"-",10125.56
"ENSG00000183049","CAMK1D","chr10",12391582,"+",647.6
"ENSG00000151468","CCDC3","chr10",13043704,"-",208
"ENSG00000123240","OPTN","chr10",13142081,"+",2388.8
"ENSG00000065328","MCM10","chr10",13203553,"+",3882.44
"ENSG00000165623","UCMA","chr10",13276328,"-",208.6
"ENSG00000107537","PHYH","chr10",13342130,"-",1924.12
"ENSG00000086475","SEPHS1","chr10",13390298,"-",4336.24
"ENSG00000165626","BEND7","chr10",13544976,"-",253.56
"ENSG00000165630","PRPF18","chr10",13628938,"+",3474.56
"ENSG00000151474","FRMD4A","chr10",14372866,"-",88
"ENSG00000065809","FAM107B","chr10",14816896,"-",200
"ENSG00000187522","HSPA14","chr10",14880158,"+",7058.32
"ENSG00000185267","CDNF","chr10",14880574,"-",7154.16
"ENSG00000152455","SUV39H2","chr10",14920864,"+",8115.36
"ENSG00000152457","DCLRE1C","chr10",14996094,"-",5509.36
"ENSG00000197889","MEIG1","chr10",15001437,"+",4701.52
"ENSG00000152463","OLAH","chr10",15085894,"+",170.04
"ENSG00000176244","ACBD7","chr10",15130775,"-",942.08
"ENSG00000152464","RPP38","chr10",15139178,"+",5456.4
"ENSG00000176236","C10orf111","chr10",15139318,"-",5445.72
"ENSG00000152465","NMT2","chr10",15210695,"-",2757.6
"ENSG00000148468","FAM171A1","chr10",15413058,"-",870.32
"ENSG00000077943","ITGA8","chr10",15761770,"-",165.32
"ENSG00000148481","FAM188A","chr10",15902519,"-",7076.8
"ENSG00000165983","PTER","chr10",16478941,"+",2905.32
"ENSG00000165985","C1QL3","chr10",16564004,"-",125
"ENSG00000148484","RSU1","chr10",16859453,"-",4349
"ENSG00000107611","CUBN","chr10",17171816,"-",272.28
"ENSG00000026025","VIM","chr10",17270257,"+",4584.48
"ENSG00000148488","ST8SIA6","chr10",17496254,"-",7859.56
