"Gene","name","chrom","locus","strand","hm.scores"
"ENSG00000162231","NXF1","chr11",62572964,"-",743.28
"ENSG00000162236","STX5","chr11",62599563,"-",563.2
"ENSG00000133316","WDR74","chr11",62609281,"-",1083.08
"ENSG00000168003","SLC3A2","chr11",62648343,"+",639.6
"ENSG00000168539","CHRM1","chr11",62689012,"-",457.32
"ENSG00000197901","SLC22A6","chr11",62752495,"-",274.96
"ENSG00000149452","SLC22A8","chr11",62783317,"-",433.92
"ENSG00000197658","SLC22A24","chr11",62911693,"-",396.2
"ENSG00000196600","SLC22A25","chr11",62997124,"-",342.24
"ENSG00000149742","SLC22A9","chr11",63137260,"+",349.28
"ENSG00000168004","HRASLS5","chr11",63258680,"-",1569.6
"ENSG00000133317","LGALS12","chr11",63273523,"+",551.24
"ENSG00000133321","RARRES3","chr11",63304272,"+",645.68
"ENSG00000133328","HRASLS2","chr11",63330855,"-",581.68
"ENSG00000176485","PLA2G16","chr11",63381941,"-",323.36
"ENSG00000184743","ATL3","chr11",63439083,"-",676.64
"ENSG00000133318","RTN3","chr11",63448921,"+",651.04
"ENSG00000168005","C11orf84","chr11",63580922,"+",535.16
"ENSG00000072518","MARK2","chr11",63606399,"+",729.48
"ENSG00000167771","RCOR2","chr11",63684316,"-",363.96
"ENSG00000110583","NAA40","chr11",63706808,"+",602.08
"ENSG00000176340","COX8A","chr11",63742078,"+",599.68
"ENSG00000167770","OTUB1","chr11",63754313,"+",439.08
"ENSG00000126500","FLRT1","chr11",63871361,"+",336.92
"ENSG00000133315","MACROD1","chr11",63933585,"-",905.72
"ENSG00000168439","STIP1","chr11",63953586,"+",407.84
"ENSG00000149781","FERMT3","chr11",63974151,"+",533.16
"ENSG00000149743","TRPT1","chr11",63993726,"-",597.28
"ENSG00000149761","NUDT22","chr11",63993729,"+",613.88
"ENSG00000110011","DNAJC4","chr11",63997752,"+",423.64
"ENSG00000173511","VEGFB","chr11",64002055,"+",382.12
"ENSG00000173486","FKBP2","chr11",64008412,"+",522.08
"ENSG00000173457","PPP1R14B","chr11",64014413,"-",532.56
"ENSG00000149782","PLCB3","chr11",64018994,"+",409.2
"ENSG00000173264","GPR137","chr11",64051810,"+",271.64
"ENSG00000002330","BAD","chr11",64052176,"-",272
"ENSG00000173153","ESRRA","chr11",64073043,"+",489.16
"ENSG00000173113","TRMT112","chr11",64085033,"-",496.68
"ENSG00000126432","PRDX5","chr11",64085559,"+",526.68
"ENSG00000168071","CCDC88B","chr11",64107689,"+",346.28
"ENSG00000162302","RPS6KA4","chr11",64126624,"+",407.56
"ENSG00000181908","AP003774.4","chr11",64216528,"+",511.08
"ENSG00000168065","SLC22A11","chr11",64323097,"+",434.8
"ENSG00000197891","SLC22A12","chr11",64358281,"+",630.8
"ENSG00000110076","NRXN2","chr11",64490660,"-",339.76
"ENSG00000068831","RASGRP2","chr11",64512928,"-",369.8
"ENSG00000068976","PYGM","chr11",64528187,"-",279.28
"ENSG00000168066","SF1","chr11",64546316,"-",554.28
"ENSG00000168067","MAP4K2","chr11",64570713,"-",267.32
"ENSG00000133895","MEN1","chr11",64578766,"-",360.72
"ENSG00000171219","CDC42BPG","chr11",64612041,"-",386.52
"ENSG00000110047","EHD1","chr11",64647149,"-",600.88
"ENSG00000110046","ATG2A","chr11",64684722,"-",527.2
"ENSG00000068971","PPP2R5B","chr11",64692142,"+",289.36
"ENSG00000149735","GPHA2","chr11",64703360,"-",328.92
"ENSG00000168070","C11orf85","chr11",64727607,"-",479.72
"ENSG00000168062","BATF2","chr11",64764517,"-",732.64
"ENSG00000213465","ARL2","chr11",64781584,"+",352.92
"ENSG00000168061","SAC3D1","chr11",64808375,"+",281.6
"ENSG00000168060","NAALADL1","chr11",64826009,"-",376.08
"ENSG00000146670","CDCA5","chr11",64851615,"-",535.24
"ENSG00000162300","ZFPL1","chr11",64851693,"+",543.28
"ENSG00000187066","AP003068.6","chr11",64856542,"-",355.16
"ENSG00000149823","VPS51","chr11",64863586,"+",436.04
"ENSG00000149809","TM7SF2","chr11",64879325,"+",550.68
"ENSG00000174276","ZNHIT2","chr11",64885170,"-",355.92
"ENSG00000149806","FAU","chr11",64889672,"-",637.32
"ENSG00000149792","MRPL49","chr11",64889715,"+",627.92
"ENSG00000162298","SYVN1","chr11",64902003,"-",730.8
"ENSG00000204710","SPDYC","chr11",64937706,"+",487.64
"ENSG00000014216","CAPN1","chr11",64948685,"+",535.36
"ENSG00000014138","POLA2","chr11",65029431,"+",759.48
"ENSG00000149798","CDC42EP2","chr11",65082288,"+",341.48
"ENSG00000133884","DPF2","chr11",65101224,"+",499.84
"ENSG00000173825","TIGD3","chr11",65122281,"+",421.36
"ENSG00000162241","SLC25A45","chr11",65150142,"-",372.76
"ENSG00000126391","FRMD8","chr11",65154040,"+",467.52
"ENSG00000142186","SCYL1","chr11",65292547,"+",614.88
"ENSG00000168056","LTBP3","chr11",65325699,"-",296.2
"ENSG00000173465","SSSCA1","chr11",65337942,"+",560
"ENSG00000176973","FAM89B","chr11",65339819,"+",483.12
"ENSG00000173442","EHBP1L1","chr11",65343508,"+",441.24
"ENSG00000173338","KCNK7","chr11",65363467,"-",313.36
"ENSG00000173327","MAP3K11","chr11",65381720,"-",426.96
"ENSG00000197136","PCNXL3","chr11",65383782,"+",511.52
"ENSG00000213445","SIPA1","chr11",65405577,"+",327.68
"ENSG00000173039","RELA","chr11",65430443,"-",358.92
"ENSG00000172977","KAT5","chr11",65479472,"+",388
"ENSG00000172922","RNASEH2C","chr11",65488409,"-",547
"ENSG00000254470","AP5B1","chr11",65548062,"-",296.12
"ENSG00000172818","OVOL1","chr11",65554504,"+",301.88
"ENSG00000172803","SNX32","chr11",65601409,"+",709.68
"ENSG00000172757","CFL1","chr11",65626886,"-",572.6
"ENSG00000172732","MUS81","chr11",65627871,"+",651.96
"ENSG00000172638","EFEMP2","chr11",65640405,"-",431.24
"ENSG00000172543","CTSW","chr11",65647283,"+",319.52
"ENSG00000172500","FIBP","chr11",65656010,"-",584.72
"ENSG00000175602","CCDC85B","chr11",65657874,"+",488.72
"ENSG00000175592","FOSL1","chr11",65667997,"-",463.56
"ENSG00000175573","C11orf68","chr11",65686531,"-",496.64
"ENSG00000175550","DRAP1","chr11",65686727,"+",456
"ENSG00000175467","SART1","chr11",65729159,"+",463.96
"ENSG00000175334","BANF1","chr11",65769549,"+",701.2
"ENSG00000175376","EIF1AD","chr11",65769637,"-",700.92
"ENSG00000175315","CST6","chr11",65779461,"+",633.68
"ENSG00000175294","CATSPER1","chr11",65793988,"-",494.28
"ENSG00000175229","GAL3ST3","chr11",65816651,"-",456.36
"ENSG00000087365","SF3B2","chr11",65819815,"+",522.8
"ENSG00000175115","PACS1","chr11",65837823,"+",520.16
"ENSG00000174996","KLC2","chr11",66024764,"+",540.12
"ENSG00000174903","RAB1B","chr11",66036055,"+",447.8
"ENSG00000174871","CNIH2","chr11",66045671,"+",214.92
"ENSG00000174851","YIF1A","chr11",66056638,"-",522.64
"ENSG00000179292","TMEM151A","chr11",66059372,"+",408.28
"ENSG00000174807","CD248","chr11",66084515,"-",246.48
"ENSG00000174791","RIN1","chr11",66104311,"-",320
"ENSG00000174744","BRMS1","chr11",66112582,"-",565.68
"ENSG00000174684","B3GNT1","chr11",66115161,"-",512.44
"ENSG00000174669","SLC29A2","chr11",66139645,"-",497.56
"ENSG00000174576","NPAS4","chr11",66188474,"+",792.72
"ENSG00000174547","MRPL11","chr11",66206310,"-",565.12
"ENSG00000174516","PELI3","chr11",66233797,"+",464.16
"ENSG00000254986","DPP3","chr11",66247483,"+",593.88
"ENSG00000256349","CTD-3074O7.11","chr11",66276549,"+",459.44
"ENSG00000174483","BBS1","chr11",66278118,"+",562
"ENSG00000174165","ZDHHC24","chr11",66313671,"-",426.84
"ENSG00000174080","CTSF","chr11",66336047,"-",460.88
"ENSG00000182791","CCDC87","chr11",66360554,"-",607.56
"ENSG00000173992","CCS","chr11",66360689,"+",637.64
"ENSG00000239306","RBM14","chr11",66384052,"+",761.64
"ENSG00000173933","RBM4","chr11",66406087,"+",737.36
"ENSG00000173914","RBM4B","chr11",66445275,"-",689.16
"ENSG00000173898","SPTBN2","chr11",66488870,"-",311.28
"ENSG00000173715","C11orf80","chr11",66512206,"+",438.16
"ENSG00000173653","RCE1","chr11",66610882,"+",597.12
"ENSG00000173621","LRFN4","chr11",66624875,"+",252.2
"ENSG00000173599","PC","chr11",66725847,"-",634.24
"ENSG00000173237","C11orf86","chr11",66742753,"+",279.28
"ENSG00000173227","SYT12","chr11",66790189,"+",639
"ENSG00000173156","RHOD","chr11",66824288,"+",420.76
"ENSG00000173120","KDM2A","chr11",66886739,"+",359.16
"ENSG00000173020","ADRBK1","chr11",67033904,"+",392.72
"ENSG00000172932","ANKRD13D","chr11",67056761,"+",434.16
"ENSG00000172830","SSH3","chr11",67070918,"+",205.16
"ENSG00000175505","CLCF1","chr11",67141648,"-",247.72
"ENSG00000172613","RAD9A","chr11",67159422,"+",470.44
"ENSG00000175463","TBC1D10C","chr11",67171383,"+",332.48
"ENSG00000172508","CARNS1","chr11",67183148,"+",391
"ENSG00000172531","PPP1CA","chr11",67188654,"-",277.2
"ENSG00000175634","RPS6KB2","chr11",67195934,"+",554.4
"ENSG00000213402","PTPRCAP","chr11",67205153,"-",371.64
"ENSG00000172725","CORO1B","chr11",67211292,"-",366.88
"ENSG00000175514","GPR152","chr11",67220200,"-",339.72
"ENSG00000175544","CABP4","chr11",67222817,"+",336.08
"ENSG00000110711","AIP","chr11",67250504,"+",605.64
"ENSG00000110697","PITPNM1","chr11",67272843,"-",422.44
"ENSG00000084207","GSTP1","chr11",67351065,"+",571.08
"ENSG00000167792","NDUFV1","chr11",67374322,"+",510.88
"ENSG00000167799","NUDT8","chr11",67397408,"-",450.04
"ENSG00000167800","TBX10","chr11",67407031,"-",365.56
"ENSG00000132744","ACY3","chr11",67418130,"-",690.36
"ENSG00000132746","ALDH3B2","chr11",67448685,"-",346
"ENSG00000110057","UNC93B1","chr11",67771593,"-",384.72
"ENSG00000110717","NDUFS8","chr11",67798083,"+",643.8
"ENSG00000110719","TCIRG1","chr11",67806461,"+",432.28
"ENSG00000110721","CHKA","chr11",67888858,"-",327.4
"ENSG00000110066","SUV420H1","chr11",67981068,"-",489.16
"ENSG00000171067","C11orf24","chr11",68039469,"-",477.48
"ENSG00000162337","LRP5","chr11",68080107,"+",568.6
"ENSG00000110075","PPP6R3","chr11",68326033,"+",457.16
"ENSG00000069482","GAL","chr11",68451982,"+",486.68
"ENSG00000132749","MTL5","chr11",68518988,"-",429.16
"ENSG00000110090","CPT1A","chr11",68609399,"-",409.04
"ENSG00000132740","IGHMBP2","chr11",68671318,"+",729.64
"ENSG00000172938","MRGPRD","chr11",68748455,"-",828.84
"ENSG00000172935","MRGPRF","chr11",68780850,"-",281.36
"ENSG00000162341","TPCN2","chr11",68816349,"+",513
"ENSG00000172927","MYEOV","chr11",69061621,"+",674.96
"ENSG00000110092","CCND1","chr11",69455872,"+",331.6
"ENSG00000149716","ORAOV1","chr11",69490165,"-",582.2
"ENSG00000162344","FGF19","chr11",69519106,"-",330.88
"ENSG00000075388","FGF4","chr11",69590171,"-",352.48
"ENSG00000186895","FGF3","chr11",69634192,"-",227.2
"ENSG00000131620","ANO1","chr11",69924407,"+",287.16
"ENSG00000168040","FADD","chr11",70049268,"+",632.16
"ENSG00000131626","PPFIA1","chr11",70116805,"+",421.52
"ENSG00000085733","CTTN","chr11",70244611,"+",485.8
"ENSG00000162105","SHANK2","chr11",70935842,"-",497.08
"ENSG00000172893","DHCR7","chr11",71159477,"-",1000.92
"ENSG00000172890","NADSYN1","chr11",71164216,"+",563.8
"ENSG00000244411","KRTAP5-7","chr11",71238312,"+",408.16
"ENSG00000241233","KRTAP5-8","chr11",71249070,"+",443.32
"ENSG00000254997","KRTAP5-9","chr11",71259465,"+",432.76
"ENSG00000204572","KRTAP5-10","chr11",71276608,"+",582.12
"ENSG00000204571","KRTAP5-11","chr11",71293921,"-",498.72
"ENSG00000158483","FAM86C1","chr11",71498556,"+",251.08
"ENSG00000184276","DEFB108B","chr11",71544245,"+",506.56
"ENSG00000254469","RP11-849H4.2","chr11",71639493,"-",780.72
"ENSG00000137522","RNF121","chr11",71639767,"+",784.04
"ENSG00000137496","IL18BP","chr11",71709957,"+",431.24
"ENSG00000184154","LRTOMT","chr11",71791376,"+",666.24
"ENSG00000137497","NUMA1","chr11",71791573,"-",659.56
"ENSG00000149357","LAMTOR1","chr11",71814433,"-",792.2
"ENSG00000110200","ANAPC15","chr11",71823822,"-",793.08
"ENSG00000110203","FOLR3","chr11",71846770,"+",732.36
"ENSG00000110195","FOLR1","chr11",71900601,"+",373.52
"ENSG00000165457","FOLR2","chr11",71927818,"+",591.28
"ENSG00000165458","INPPL1","chr11",71935881,"+",299.72
"ENSG00000165462","PHOX2A","chr11",71955220,"-",593.92
"ENSG00000162129","CLPB","chr11",72145724,"-",594.76
"ENSG00000186642","PDE2A","chr11",72385497,"-",368.88
"ENSG00000186635","ARAP1","chr11",72463434,"-",389.72
"ENSG00000214530","STARD10","chr11",72504750,"-",543.68
"ENSG00000168010","ATG16L2","chr11",72525450,"+",461.52
"ENSG00000137478","FCHSD2","chr11",72853143,"-",569.92
"ENSG00000175591","P2RY2","chr11",72929342,"+",278.64
"ENSG00000171631","P2RY6","chr11",72975549,"+",584.84
"ENSG00000110237","ARHGEF17","chr11",73019662,"+",380.92
"ENSG00000054967","RELT","chr11",73087404,"+",361.6
"ENSG00000054965","FAM168A","chr11",73309228,"-",560.76
"ENSG00000021300","PLEKHB1","chr11",73357222,"+",571.08
"ENSG00000175582","RAB6A","chr11",73472201,"-",469.32
"ENSG00000175581","MRPL48","chr11",73498916,"+",662.8
"ENSG00000175575","PAAF1","chr11",73587743,"+",937.72
"ENSG00000181924","COA4","chr11",73587890,"-",937.72
"ENSG00000187726","DNAJB13","chr11",73661363,"+",536.56
"ENSG00000175567","UCP2","chr11",73693889,"-",561.12
"ENSG00000175564","UCP3","chr11",73720282,"-",601.72
"ENSG00000168014","C2CD3","chr11",73882064,"-",736.84
"ENSG00000214517","PPME1","chr11",73882107,"+",763
"ENSG00000149380","P4HA3","chr11",74022699,"-",865.56
"ENSG00000165434","PGM2L1","chr11",74109502,"-",724.24
"ENSG00000175538","KCNE3","chr11",74178600,"-",462.36
"ENSG00000175536","LIPT2","chr11",74204755,"-",823.08
"ENSG00000077514","POLD3","chr11",74303574,"+",666.96
"ENSG00000054938","CHRDL2","chr11",74442186,"-",492.32
"ENSG00000166439","RNF169","chr11",74459912,"+",646.28
"ENSG00000166435","XRRA1","chr11",74660232,"-",767.04
"ENSG00000118363","SPCS2","chr11",74660291,"+",696.2
"ENSG00000162139","NEU3","chr11",74699323,"+",560.8
"ENSG00000171561","OR2AT4","chr11",74800758,"-",1422.96
"ENSG00000137491","SLCO2B1","chr11",74862031,"+",446.04
"ENSG00000261594","TPBGL","chr11",74951949,"+",360.88
"ENSG00000137486","ARRB1","chr11",75062875,"-",696.32
"ENSG00000149273","RPS3","chr11",75110534,"+",713.44
"ENSG00000149243","KLHL35","chr11",75141674,"-",632.72
"ENSG00000158555","GDPD5","chr11",75236599,"-",355.24
"ENSG00000149257","SERPINH1","chr11",75273100,"+",597.16
"ENSG00000171533","MAP6","chr11",75379479,"-",469.24
"ENSG00000166391","MOGAT2","chr11",75428933,"+",338.8
"ENSG00000062282","DGAT2","chr11",75479777,"+",696.4
"ENSG00000198382","UVRAG","chr11",75526211,"+",653.28
"ENSG00000085741","WNT11","chr11",75921803,"-",396.56
"ENSG00000137492","PRKRIR","chr11",76091880,"-",666.4
"ENSG00000158636","C11orf30","chr11",76156068,"+",667
"ENSG00000137507","LRRC32","chr11",76381791,"-",427.12
"ENSG00000182704","TSKU","chr11",76493356,"+",419.2
"ENSG00000078124","ACER3","chr11",76571916,"+",606.16
"ENSG00000149260","CAPN5","chr11",76777991,"+",408.64
"ENSG00000254550","OMP","chr11",76813885,"+",358.72
"ENSG00000137474","MYO7A","chr11",76839309,"+",446.48
"ENSG00000178795","GDPD4","chr11",76998463,"-",451.04
"ENSG00000149269","PAK1","chr11",77185108,"-",648.76
"ENSG00000178301","AQP11","chr11",77300679,"+",477
"ENSG00000074201","CLNS1A","chr11",77348851,"-",869.96
"ENSG00000048649","RSF1","chr11",77531880,"-",527.16
"ENSG00000087884","AAMDC","chr11",77532196,"+",470.4
"ENSG00000149262","INTS4","chr11",77705717,"-",820.44
"ENSG00000151364","KCTD14","chr11",77734320,"-",353.48
"ENSG00000151365","THRSP","chr11",77774906,"+",584.2
"ENSG00000151366","NDUFC2","chr11",77791265,"-",559.6
"ENSG00000159063","ALG8","chr11",77850699,"-",872.84
"ENSG00000188997","KCTD21","chr11",77899664,"-",554
"ENSG00000118369","USP35","chr11",77899857,"+",596.6
"ENSG00000033327","GAB2","chr11",78128868,"-",491.96
"ENSG00000137513","NARS2","chr11",78285909,"-",597
"ENSG00000149256","TENM4","chr11",79151695,"-",271.52
"ENSG00000182103","FAM181B","chr11",82444906,"-",492.84
"ENSG00000137509","PRCP","chr11",82611557,"-",581.44
"ENSG00000165490","C11orf82","chr11",82612736,"+",562.8
"ENSG00000137502","RAB30","chr11",82782884,"-",760.48
"ENSG00000165494","PCF11","chr11",82868136,"+",672.92
"ENSG00000137494","ANKRD42","chr11",82905290,"+",700.04
"ENSG00000137500","CCDC90B","chr11",82997414,"-",825.8
"ENSG00000150672","DLG2","chr11",85338314,"-",571.32
"ENSG00000171204","TMEM126B","chr11",85339616,"+",679.56
"ENSG00000171202","TMEM126A","chr11",85358962,"+",602.64
"ENSG00000137504","CREBZF","chr11",85376182,"-",939.76
"ENSG00000179071","CCDC89","chr11",85397320,"-",573.28
"ENSG00000137501","SYTL2","chr11",85522178,"-",567.84
"ENSG00000150676","CCDC83","chr11",85566143,"+",490.64
"ENSG00000073921","PICALM","chr11",85780923,"-",595.72
"ENSG00000074266","EED","chr11",85955805,"+",715.08
"ENSG00000149196","C11orf73","chr11",86013252,"+",800.08
"ENSG00000149201","CCDC81","chr11",86106216,"+",471.92
"ENSG00000151376","ME3","chr11",86383678,"-",463.28
"ENSG00000150687","PRSS23","chr11",86511490,"+",492.24
"ENSG00000174804","FZD4","chr11",86666440,"-",549.52
"ENSG00000166575","TMEM135","chr11",86748885,"+",696
"ENSG00000123892","RAB38","chr11",87908635,"-",352.96
"ENSG00000109861","CTSC","chr11",88070941,"-",669.28
"ENSG00000168959","GRM5","chr11",88796816,"-",591.92
"ENSG00000077498","TYR","chr11",88911039,"+",766.72
"ENSG00000086991","NOX4","chr11",89322779,"-",705.36
"ENSG00000214414","TRIM77","chr11",89443466,"+",811.96
"ENSG00000168930","TRIM49","chr11",89541743,"-",503.52
"ENSG00000189253","TRIM64B","chr11",89609185,"-",445.96
"ENSG00000223417","TRIM49D1","chr11",89653576,"-",467.24
"ENSG00000204449","TRIM49C","chr11",89764273,"+",377.48
"ENSG00000077616","NAALAD2","chr11",89867817,"+",554.96
"ENSG00000110172","CHORDC1","chr11",89956532,"-",720.44
"ENSG00000165323","FAT3","chr11",92085261,"+",525.12
"ENSG00000134640","MTNR1B","chr11",92702788,"+",550.88
"ENSG00000180773","SLC36A4","chr11",92931095,"-",590.48
"ENSG00000165325","CCDC67","chr11",93063882,"+",555.12
"ENSG00000166002","SMCO4","chr11",93276546,"-",474.8
"ENSG00000166004","KIAA1731","chr11",93394815,"+",1175
"ENSG00000166012","TAF1D","chr11",93474703,"-",733.88
"ENSG00000182919","C11orf54","chr11",93474792,"+",686.32
"ENSG00000042429","MED17","chr11",93517404,"+",823.24
"ENSG00000214376","VSTM5","chr11",93583668,"-",484.24
"ENSG00000181333","HEPHL1","chr11",93754377,"+",490.08
"ENSG00000110218","PANX1","chr11",93862093,"+",597.96
"ENSG00000183560","FOLR4","chr11",94038802,"+",291.24
"ENSG00000123901","GPR83","chr11",94134585,"-",538.08
"ENSG00000020922","MRE11A","chr11",94227040,"-",699
"ENSG00000168876","ANKRD49","chr11",94227152,"+",691.48
"ENSG00000196371","FUT4","chr11",94277016,"+",473.28
"ENSG00000134627","PIWIL4","chr11",94300473,"+",783.48
"ENSG00000166025","AMOTL1","chr11",94501507,"+",443.32
"ENSG00000186280","KDM4D","chr11",94706844,"+",795.56
"ENSG00000235268","KDM4E","chr11",94758421,"+",384.36
"ENSG00000149218","ENDOD1","chr11",94822973,"+",535.84
"ENSG00000149212","SESN3","chr11",94965705,"-",1282.48
"ENSG00000077458","FAM76B","chr11",95522954,"-",538.8
"ENSG00000166037","CEP57","chr11",95523624,"+",549.76
"ENSG00000087053","MTMR2","chr11",95657371,"-",673.12
"ENSG00000184384","MAML2","chr11",96076344,"-",528.8
"ENSG00000149231","CCDC82","chr11",96118154,"-",652.96
"ENSG00000183340","JRKL","chr11",96123157,"+",1688.92
"ENSG00000149972","CNTN5","chr11",98891705,"+",593.04
"ENSG00000165895","ARHGAP42","chr11",100558406,"+",478.76
"ENSG00000170647","TMEM133","chr11",100862810,"+",812.36
"ENSG00000082175","PGR","chr11",101000544,"-",470.8
"ENSG00000137672","TRPC6","chr11",101454659,"-",623.04
"ENSG00000110318","KIAA1377","chr11",101785745,"+",592.32
"ENSG00000187151","ANGPTL5","chr11",101787253,"-",413.24
"ENSG00000137691","C11orf70","chr11",101918168,"+",421.16
"ENSG00000137693","YAP1","chr11",101981191,"+",387.12
"ENSG00000023445","BIRC3","chr11",102188180,"+",636.88
"ENSG00000110330","BIRC2","chr11",102217912,"+",552.56
"ENSG00000152558","TMEM123","chr11",102323775,"-",455.44
"ENSG00000137673","MMP7","chr11",102401478,"-",498.64
"ENSG00000137674","MMP20","chr11",102496063,"-",385.12
"ENSG00000137675","MMP27","chr11",102576468,"-",432.96
"ENSG00000118113","MMP8","chr11",102595685,"-",377.8
"ENSG00000166670","MMP10","chr11",102651359,"-",635.48
"ENSG00000196611","MMP1","chr11",102668966,"-",452.68
"ENSG00000149968","MMP3","chr11",102714342,"-",686.4
"ENSG00000137745","MMP13","chr11",102826463,"-",610.08
"ENSG00000137692","DCUN1D5","chr11",102962944,"-",631.16
"ENSG00000187240","DYNC2H1","chr11",102980159,"+",723.4
"ENSG00000170967","DDI1","chr11",103907307,"+",779.56
"ENSG00000170962","PDGFD","chr11",104035027,"-",570.88
"ENSG00000204403","CASP12","chr11",104769397,"-",826.36
"ENSG00000196954","CASP4","chr11",104839325,"-",843.04
"ENSG00000137752","CASP1","chr11",104905884,"-",873.16
"ENSG00000204397","CARD16","chr11",104916051,"-",811.72
"ENSG00000255221","CARD17","chr11",104972158,"-",794.8
"ENSG00000255501","CARD18","chr11",105010461,"-",908.6
"ENSG00000152578","GRIA4","chr11",105480799,"+",571.04
"ENSG00000170903","MSANTD4","chr11",105892954,"-",764.72
"ENSG00000149313","AASDHPPT","chr11",105948291,"+",685.88
"ENSG00000182359","KBTBD3","chr11",105948465,"-",684.28
"ENSG00000152402","GUCY1A2","chr11",106889171,"-",527
"ENSG00000152404","CWF19L2","chr11",107328572,"-",660.8
"ENSG00000137760","ALKBH8","chr11",107436461,"-",673.24
"ENSG00000110675","ELMOD1","chr11",107461816,"+",811.68
"ENSG00000170290","SLN","chr11",107582787,"-",527.32
"ENSG00000110660","SLC35F2","chr11",107729914,"-",440.4
"ENSG00000179331","RAB39A","chr11",107799276,"+",445.52
"ENSG00000166266","CUL5","chr11",107879407,"+",757.4
"ENSG00000075239","ACAT1","chr11",107992257,"+",498.72
"ENSG00000149308","NPAT","chr11",108093365,"-",858.76
"ENSG00000149311","ATM","chr11",108093558,"+",859.36
"ENSG00000166323","C11orf65","chr11",108338258,"-",633.4
"ENSG00000178202","KDELC2","chr11",108369159,"-",578.96
"ENSG00000110723","EXPH5","chr11",108464374,"-",629.64
"ENSG00000178105","DDX10","chr11",108535815,"+",874.6
"ENSG00000185742","C11orf87","chr11",109292845,"+",224.88
"ENSG00000149289","ZC3H12C","chr11",109963925,"+",584
"ENSG00000137710","RDX","chr11",110167437,"-",587
"ENSG00000137714","FDX1","chr11",110300660,"+",672.72
"ENSG00000137727","ARHGAP20","chr11",110583912,"-",406.8
"ENSG00000150750","C11orf53","chr11",111126706,"+",283.68
"ENSG00000214290","COLCA2","chr11",111169270,"+",295.56
"ENSG00000196167","COLCA1","chr11",111170539,"-",277.4
"ENSG00000110777","POU2AF1","chr11",111250157,"-",441.56
"ENSG00000137707","BTG4","chr11",111383079,"-",559.76
"ENSG00000183644","C11orf88","chr11",111385509,"+",514.52
"ENSG00000204381","LAYN","chr11",111411232,"+",560.84
"ENSG00000170145","SIK2","chr11",111473169,"+",442.36
"ENSG00000137713","PPP2R1B","chr11",111637169,"-",546.04
"ENSG00000086848","ALG9","chr11",111742305,"-",659.24
"ENSG00000137720","C11orf1","chr11",111749947,"+",664.52
"ENSG00000255561","FDXACB1","chr11",111750181,"-",660.8
"ENSG00000109846","CRYAB","chr11",111782473,"-",493.96
"ENSG00000170276","HSPB2","chr11",111783459,"+",420.64
"ENSG00000150764","DIXDC1","chr11",111807926,"+",782.76
"ENSG00000150768","DLAT","chr11",111895537,"+",545.08
"ENSG00000150773","PIH1D2","chr11",111944895,"-",455.92
"ENSG00000150776","C11orf57","chr11",111944967,"+",500.2
"ENSG00000204370","SDHD","chr11",111957547,"+",1213.8
"ENSG00000150782","IL18","chr11",112034840,"-",802.52
"ENSG00000150783","TEX12","chr11",112038094,"+",610.96
"ENSG00000197580","BCO2","chr11",112046207,"+",511.44
"ENSG00000150787","PTS","chr11",112097087,"+",481.48
"ENSG00000188771","C11orf34","chr11",112131583,"-",610.84
"ENSG00000149292","TTC12","chr11",113185250,"+",726.96
"ENSG00000170209","ANKK1","chr11",113258512,"+",507.56
"ENSG00000166682","TMPRSS5","chr11",113577068,"-",718.8
"ENSG00000086827","ZW10","chr11",113644485,"-",769.36
"ENSG00000228607","CLDN25","chr11",113650517,"+",575.56
"ENSG00000048028","USP28","chr11",113746256,"-",472.12
"ENSG00000149305","HTR3B","chr11",113775517,"+",476.4
"ENSG00000166736","HTR3A","chr11",113845796,"+",522.52
"ENSG00000109906","ZBTB16","chr11",113930430,"+",365.56
"ENSG00000166741","NNMT","chr11",114128552,"+",481.96
"ENSG00000180425","C11orf71","chr11",114271272,"-",753.96
"ENSG00000076053","RBM7","chr11",114271383,"+",751.28
"ENSG00000076043","REXO2","chr11",114310107,"+",675.36
"ENSG00000095110","NXPE1","chr11",114430580,"-",605.56
"ENSG00000137634","NXPE4","chr11",114466484,"-",416.52
"ENSG00000204361","NXPE2","chr11",114549199,"+",438.12
"ENSG00000182985","CADM1","chr11",115375241,"-",209.36
"ENSG00000137656","BUD13","chr11",116643714,"-",610.88
"ENSG00000109917","ZNF259","chr11",116658739,"-",631.96
"ENSG00000110243","APOA5","chr11",116663136,"-",746.84
"ENSG00000110244","APOA4","chr11",116694011,"-",359.4
"ENSG00000110245","APOC3","chr11",116700623,"+",321.36
"ENSG00000118137","APOA1","chr11",116708338,"-",420.72
"ENSG00000160584","SIK3","chr11",116968993,"-",461.96
"ENSG00000168092","PAFAH1B2","chr11",117014999,"+",522.6
"ENSG00000149577","SIDT2","chr11",117049938,"+",484.08
"ENSG00000149591","TAGLN","chr11",117070039,"+",373.76
"ENSG00000160613","PCSK7","chr11",117102811,"-",530.16
"ENSG00000167257","RNF214","chr11",117103340,"+",624.2
"ENSG00000186318","BACE1","chr11",117186972,"-",330.6
"ENSG00000110274","CEP164","chr11",117192493,"+",509.44
"ENSG00000177103","DSCAML1","chr11",117667976,"-",345.4
"ENSG00000137731","FXYD2","chr11",117698807,"-",484.4
"ENSG00000137726","FXYD6","chr11",117748201,"-",329.2
