ensemblID,OGS,chromosome,TSSLocation,strand,sumMethylationFractionBySite,meanMethylationFractionBySite,meanMethylationFractionByRegion,sumOfScaledMethylatedReadsByRegion
ENSG00000198894,KIAA1737,chr14,77564577,+,61,1.564102564,0.010257857,13.44019695
ENSG00000177108,ZDHHC22,chr14,77608134,-,29,0.547169811,0.006663997,18.53628257
ENSG00000165548,TMEM63C,chr14,77648101,+,42,2,0.026831314,30.44541141
ENSG00000165553,NGB,chr14,77737655,-,952,19.04,0.124233251,310.3474181
ENSG00000009830,POMT2,chr14,77787225,-,179,1.945652174,0.009992567,71.9250995
ENSG00000100577,GSTZ1,chr14,77787229,+,179,1.945652174,0.009992567,71.91751226
ENSG00000100580,TMED8,chr14,77843396,-,20,0.606060606,0.005306122,10.82107351
ENSG00000100583,SAMD15,chr14,77843761,+,20,0.606060606,0.005306122,10.77830264
ENSG00000165555,NOXRED1,chr14,77889399,-,0,NA,NA,0
ENSG00000151445,VIPAS39,chr14,77923983,-,10,0.909090909,0.013359788,16.71583502
ENSG00000100591,AHSA1,chr14,77924372,+,10,0.909090909,0.013359788,15.46464537
ENSG00000100593,ISM2,chr14,77965210,-,778,7.78,0.078151862,374.9893261
ENSG00000100596,SPTLC2,chr14,78083110,-,53,1.23255814,0.008942267,23.05860294
ENSG00000100601,ALKBH1,chr14,78174356,-,23,1.045454545,0.011555154,6.481035866
ENSG00000119705,SLIRP,chr14,78174413,+,23,1.045454545,0.011555154,6.45896813
ENSG00000197734,C14orf178,chr14,78227172,+,14,0.777777778,0.012047244,3.165024378
ENSG00000100603,SNW1,chr14,78227497,-,14,0.777777778,0.012047244,3.377584327
ENSG00000063761,ADCK1,chr14,78266425,+,25,0.595238095,0.009053498,13.35660988
ENSG00000021645,NRXN3,chr14,78870073,+,0,NA,NA,0
ENSG00000211448,DIO2,chr14,80697397,-,0,NA,NA,0
ENSG00000100629,CEP128,chr14,81405884,-,0,NA,NA,0
ENSG00000165409,TSHR,chr14,81421868,+,250,25,0.106382979,5.222853834
ENSG00000165417,GTF2A1,chr14,81687575,-,81,1.35,0.0143379,68.80548785
ENSG00000140022,STON2,chr14,81893748,-,340,85,0.85,104.7363991
ENSG00000071537,SEL1L,chr14,82000205,-,0,0,0,0
ENSG00000185070,FLRT2,chr14,85996487,+,0,0,0,0
ENSG00000258804,RP11-322L20.1,chr14,87372121,+,100,100,1,27.05961658
ENSG00000054983,GALC,chr14,88460009,-,9,0.529411765,0.005142857,6.128293744
ENSG00000140030,GPR65,chr14,88471467,+,0,NA,NA,0
ENSG00000100433,KCNK10,chr14,88793256,-,69,3.45,0.022876712,27.37549663
ENSG00000042317,SPATA7,chr14,88851741,+,23,1.533333333,0.017421384,9.069264188
ENSG00000070778,PTPN21,chr14,89021123,-,113,1.298850575,0.01166959,33.78018334
ENSG00000100722,ZC3H14,chr14,89029252,+,36,1.285714286,0.015836005,38.17959863
ENSG00000165521,EML5,chr14,89259096,-,327,4.246753247,0.019845522,112.5850881
ENSG00000165533,TTC8,chr14,89290917,+,23,0.958333333,0.012886888,24.4882035
ENSG00000053254,FOXN3,chr14,90085494,-,27,1.125,0.013285094,28.26569732
ENSG00000140025,EFCAB11,chr14,90421089,-,21,0.456521739,0.005068376,23.12989492
ENSG00000042088,TDP1,chr14,90422245,+,21,0.456521739,0.005068376,18.76454324
ENSG00000152315,KCNK13,chr14,90528107,+,169,1.352,0.013995711,113.6851378
ENSG00000100764,PSMC1,chr14,90722893,+,14,1.75,0.018456057,8.081199462
ENSG00000119720,NRDE2,chr14,90798481,-,0,NA,NA,0
ENSG00000198668,CALM1,chr14,90863326,+,192,2.042553191,0.014759814,67.80036013
ENSG00000165914,TTC7B,chr14,91282761,-,159,2.564516129,0.02339239,88.41598113
ENSG00000100784,RPS6KA5,chr14,91526993,-,8,0.571428571,0.010034843,6.3892335
ENSG00000133943,C14orf159,chr14,91580356,+,100,100,1,2.838135097
ENSG00000119714,GPR68,chr14,91720224,-,45,0.97826087,0.011803681,30.72337749
ENSG00000015133,CCDC88C,chr14,91884188,-,275,2.864583333,0.031755925,197.2131671
ENSG00000133962,CATSPERB,chr14,92198413,-,0,NA,NA,0
ENSG00000165929,TC2N,chr14,92333880,-,400,100,1,6.303081911
ENSG00000140092,FBLN5,chr14,92414046,-,356,8.090909091,0.013944693,35.9003149
ENSG00000100815,TRIP11,chr14,92506403,-,32,0.888888889,0.012832286,28.37797485
ENSG00000066427,ATXN3,chr14,92572965,-,39,1.5,0.013316783,14.71209516
ENSG00000183648,NDUFB1,chr14,92588153,-,46,1.045454545,0.010816219,22.27610287
ENSG00000165934,CPSF2,chr14,92588297,+,46,1.045454545,0.010816219,21.89497057
ENSG00000140090,SLC24A4,chr14,92788924,+,158,2.289855072,0.010677834,36.10470169
ENSG00000100599,RIN3,chr14,92980124,+,880,15.17241379,0.127603116,365.0607037
ENSG00000100600,LGMN,chr14,93215047,-,0,0,0,0
ENSG00000066455,GOLGA5,chr14,93260649,+,9,0.5625,0.00921875,10.85231108
ENSG00000100604,CHGA,chr14,93389444,+,17,0.548387097,0.006841011,21.20055614
ENSG00000100605,ITPK1,chr14,93582263,-,63,0.75,0.01900479,37.35323752
ENSG00000165943,MOAP1,chr14,93651249,-,97,1.293333333,0.01150871,75.38378882
ENSG00000153485,TMEM251,chr14,93651295,+,97,1.293333333,0.01150871,74.79224591
ENSG00000012963,UBR7,chr14,93673400,+,50,1.388888889,0.027315385,37.62512888
ENSG00000170270,C14orf142,chr14,93673459,-,50,1.388888889,0.027315385,37.81560383
ENSG00000011114,BTBD7,chr14,93799385,-,78,0.876404494,0.010566444,53.11931813
ENSG00000133958,UNC79,chr14,93799564,+,78,0.876404494,0.010566444,54.80805185
ENSG00000187581,COX8C,chr14,93813536,+,786,98.25,0.985995423,478.5354566
ENSG00000175785,PRIMA1,chr14,94254766,-,204,3,0.01294185,49.50784111
ENSG00000140067,FAM181A,chr14,94385239,+,0,NA,NA,0
ENSG00000100628,ASB2,chr14,94443076,-,0,NA,NA,0
ENSG00000089723,OTUB2,chr14,94492723,+,108,8.307692308,0.01009901,2.463780411
ENSG00000089737,DDX24,chr14,94547558,-,46,0.884615385,0.010327198,21.52898886
ENSG00000165948,IFI27L1,chr14,94547638,+,46,0.884615385,0.010327198,21.80810347
ENSG00000119632,IFI27L2,chr14,94595957,-,33,6.6,0.132,2.149202503
ENSG00000119698,PPP4R4,chr14,94640648,+,417,4.436170213,0.015721912,67.3370101
ENSG00000140093,SERPINA10,chr14,94759608,-,179,44.75,0.833877551,60.36057315
ENSG00000170099,SERPINA6,chr14,94789688,-,0,NA,NA,0
ENSG00000197249,SERPINA1,chr14,94857029,-,300,100,1,3.074170978
ENSG00000186910,SERPINA11,chr14,94919122,-,0,NA,NA,0
ENSG00000170054,SERPINA9,chr14,94942670,-,0,NA,NA,0
ENSG00000165953,SERPINA12,chr14,94984181,-,0,NA,NA,0
ENSG00000100665,SERPINA4,chr14,95027778,+,200,100,1,4.277017688
ENSG00000188488,SERPINA5,chr14,95047705,+,0,NA,NA,0
ENSG00000196136,SERPINA3,chr14,95078727,+,0,NA,NA,0
ENSG00000133937,GSC,chr14,95236499,-,111,1.337349398,0.017842308,53.62775526
ENSG00000100697,DICER1,chr14,95623759,-,85,0.977011494,0.013013615,68.75932137
ENSG00000165959,CLMN,chr14,95786245,-,157,4.025641026,0.015577475,46.50144356
ENSG00000176438,SYNE3,chr14,95942173,-,0,NA,NA,0
ENSG00000182512,GLRX5,chr14,96001322,+,90,1.011235955,0.011457671,65.53336171
ENSG00000213231,TCL1B,chr14,96152753,+,382,76.4,0.772106667,290.8794589
ENSG00000100721,TCL1A,chr14,96180533,-,1981,48.31707317,0.432014815,597.820652
ENSG00000227051,C14orf132,chr14,96505660,+,69,1.014705882,0.011758045,43.59838559
ENSG00000100739,BDKRB1,chr14,96722546,+,0,NA,NA,0
ENSG00000066739,ATG2B,chr14,96829678,-,135,1.421052632,0.017227778,68.40801232
ENSG00000100744,GSKIP,chr14,96829788,+,135,1.421052632,0.017227778,67.47632629
ENSG00000140057,AK7,chr14,96858447,+,96,1.454545455,0.018576942,83.15809142
ENSG00000090060,PAPOLA,chr14,96968712,+,69,2.3,0.00895542,21.60647717
ENSG00000100749,VRK1,chr14,97263683,+,3,0.25,0.00196319,1.035596931
ENSG00000246223,C14orf64,chr14,98444461,-,1013,84.41666667,0.904976959,198.970156
ENSG00000176605,C14orf177,chr14,99177949,+,0,NA,NA,0
ENSG00000127152,BCL11B,chr14,99737822,-,76,0.697247706,0.008309547,40.01572506
ENSG00000183576,SETD3,chr14,99947226,-,144,1.230769231,0.011204427,92.51260387
ENSG00000090061,CCNK,chr14,99947738,+,144,1.230769231,0.011204427,99.83060811
ENSG00000205476,CCDC85C,chr14,100070727,-,325,2.070063694,0.01755927,118.9012165
ENSG00000182218,HHIPL1,chr14,100111479,+,462,13.2,0.125661724,525.9319345
ENSG00000036530,CYP46A1,chr14,100150754,+,17,0.548387097,0.007884615,4.180280829
ENSG00000066629,EML1,chr14,100204068,+,1838,79.91304348,0.809740933,388.5832137
ENSG00000196405,EVL,chr14,100438150,+,145,1.576086957,0.009658866,26.2099735
ENSG00000168350,DEGS2,chr14,100626012,-,125,1.666666667,0.019285371,85.21509818
ENSG00000100811,YY1,chr14,100705101,+,147,1.185483871,0.012150176,104.3248625
ENSG00000197119,SLC25A29,chr14,100772860,-,251,1.502994012,0.0191363,258.5567115
ENSG00000140107,SLC25A47,chr14,100789678,+,909,75.75,0.884402985,695.7609725
ENSG00000140105,WARS,chr14,100842680,-,4,0.210526316,0.005279805,2.226241308
ENSG00000176473,WDR25,chr14,100842754,+,4,0.210526316,0.005279805,2.259434704
ENSG00000183092,BEGAIN,chr14,101036131,-,465,4.65,0.046168917,222.6168907
ENSG00000185559,DLK1,chr14,101193201,+,913,16.30357143,0.141105651,144.5917654
ENSG00000254656,RTL1,chr14,101351184,-,967,87.90909091,0.923898917,326.4042301
ENSG00000258512,RP11-796G6.2,chr14,102196773,+,158,26.33333333,0.43038961,40.08997551
ENSG00000078304,PPP2R5C,chr14,102228134,+,254,3.432432432,0.009081183,15.05398441
ENSG00000197102,DYNC1H1,chr14,102430864,+,60,1,0.016309751,26.4215896
ENSG00000080824,HSP90AA1,chr14,102606086,-,88,1.955555556,0.017861027,31.90010901
ENSG00000140153,WDR20,chr14,102606188,+,88,1.955555556,0.017861027,31.85658911
ENSG00000080823,MOK,chr14,102771537,-,79,2.821428571,0.018043742,15.99882265
ENSG00000196663,TECPR2,chr14,102829299,+,47,0.810344828,0.00952714,29.75584363
ENSG00000156381,ANKRD9,chr14,102976128,-,620,4.696969697,0.010901482,85.56498532
ENSG00000089902,RCOR1,chr14,103058995,+,251,3.024096386,0.017739811,47.24160202
ENSG00000131323,TRAF3,chr14,103243815,+,186,1.062857143,0.011184879,153.5017617
ENSG00000166126,AMN,chr14,103388992,+,1376,21.84126984,0.204673913,651.5554222
ENSG00000198752,CDC42BPB,chr14,103523742,-,306,2.487804878,0.007674141,74.76807142
ENSG00000205436,EXOC3L4,chr14,103566480,+,1252,78.25,0.887890223,582.1343359
ENSG00000185215,TNFAIP2,chr14,103592663,+,959,20.84782609,0.120195652,132.6787655
ENSG00000100664,EIF5,chr14,103800338,+,136,1.511111111,0.009381898,29.80376922
ENSG00000075413,MARK3,chr14,103851700,+,72,1.24137931,0.013714805,32.70697388
ENSG00000166165,CKB,chr14,103989196,-,260,1.768707483,0.011317634,107.8604423
ENSG00000166166,TRMT61A,chr14,103995508,+,414,7.392857143,0.031962414,93.66363817
ENSG00000166170,BAG5,chr14,104029151,-,29,0.617021277,0.008287244,30.0689799
ENSG00000256053,APOPT1,chr14,104029298,+,29,0.617021277,0.008287244,30.22276778
ENSG00000126214,KLC1,chr14,104095524,+,754,5.712121212,0.032088468,333.9457102
ENSG00000126215,XRCC3,chr14,104181823,-,75,0.862068966,0.012965373,68.62601595
ENSG00000100711,ZFYVE21,chr14,104182080,+,75,0.862068966,0.012965373,67.63016863
ENSG00000088808,PPP1R13B,chr14,104313927,-,404,2.02,0.01569821,166.8618334
ENSG00000156411,C14orf2,chr14,104387903,-,104,8,0.006050955,3.327523049
ENSG00000156414,TDRD9,chr14,104394816,+,4760,83.50877193,0.930062457,1403.581501
ENSG00000227729,RD3L,chr14,104408645,-,0,NA,NA,0
ENSG00000166183,ASPG,chr14,104552022,+,2573,39.58461538,0.342349067,653.741091
ENSG00000066735,KIF26A,chr14,104605059,+,438,2.825806452,0.022471923,222.4604694
ENSG00000184601,C14orf180,chr14,105046055,+,1552,91.29411765,0.921632653,455.4900944
ENSG00000203485,INF2,chr14,105155942,+,1032,13.94594595,0.136663258,505.3843407
ENSG00000185100,ADSSL1,chr14,105190533,+,1257,23.27777778,0.12317735,358.3135239
ENSG00000184990,SIVA1,chr14,105219469,+,1608,69.91304348,0.137363083,82.59252296
ENSG00000142208,AKT1,chr14,105262080,-,494,4.410714286,0.022965081,120.5265118
ENSG00000179627,ZBTB42,chr14,105266932,+,1457,14.14563107,0.029696442,193.9014959
ENSG00000099814,CEP170B,chr14,105331649,+,346,2.544117647,0.014538868,141.3679982
ENSG00000166428,PLD4,chr14,105391186,+,336,84,0.84,139.7243392
ENSG00000185567,AHNAK2,chr14,105444694,-,454,9.869565217,0.129174426,287.6266543
ENSG00000170779,CDCA4,chr14,105487425,-,53,0.791044776,0.010014793,22.24562728
ENSG00000183484,GPR132,chr14,105531754,-,1002,83.5,0.882850877,241.2667056
ENSG00000184916,JAG2,chr14,105635161,-,1450,7.178217822,0.046187749,576.6012823
ENSG00000183828,NUDT14,chr14,105647660,-,598,19.93333333,0.12900277,242.4674709
ENSG00000184887,BTBD6,chr14,105714878,+,435,8.055555556,0.098511604,211.937001
ENSG00000179364,PACS2,chr14,105767169,+,59,0.655555556,0.01023126,65.57994372
ENSG00000185024,BRF1,chr14,105781914,-,307,1.632978723,0.01233141,152.7440349
ENSG00000226174,TEX22,chr14,105864919,+,525,11.66666667,0.023668529,66.40724294
ENSG00000182979,MTA1,chr14,105886185,+,162,2.131578947,0.017751071,83.01019814
ENSG00000182809,CRIP2,chr14,105939274,+,590,7.564102564,0.069316782,463.2292126
ENSG00000213145,CRIP1,chr14,105953256,+,939,13.22535211,0.064226387,197.0809844
ENSG00000185347,C14orf80,chr14,105956191,+,367,3.084033613,0.033869028,270.5872851
ENSG00000184986,TMEM121,chr14,105992952,+,1416,11.328,0.088412216,810.6263468
ENSG00000230031,POTEB2,chr15,21071977,-,0,NA,NA,0
ENSG00000233917,POTEB,chr15,22083137,-,0,NA,NA,0
ENSG00000182974,OR4M2,chr15,22368477,+,0,NA,NA,0
ENSG00000183706,OR4N4,chr15,22382472,+,0,NA,NA,0
ENSG00000140157,NIPA2,chr15,23034427,-,402,19.14285714,0.099389313,69.25201529
ENSG00000170113,NIPA1,chr15,23086843,-,170,2.881355932,0.039595828,76.4482836
ENSG00000179455,MKRN3,chr15,23810453,+,630,78.75,0.888316327,191.7287724
ENSG00000254585,MAGEL2,chr15,23892993,-,1359,33.975,0.434177461,802.2976955
ENSG00000182636,NDN,chr15,23932450,-,0,0,0,0
ENSG00000185823,NPAP1,chr15,24920540,+,3831,95.775,0.942424242,1398.485577
ENSG00000128739,SNRPN,chr15,25068793,+,0,NA,NA,0
ENSG00000114062,UBE3A,chr15,25684175,-,40,0.909090909,0.013504464,26.59991913
ENSG00000206190,ATP10A,chr15,26108349,-,76,0.873563218,0.01049505,44.59697951
ENSG00000186297,GABRA5,chr15,27111865,+,138,1.12195122,0.012897083,138.6617359
ENSG00000166206,GABRB3,chr15,27184686,-,180,90,0.903913043,92.96973789
ENSG00000182256,GABRG3,chr15,27216428,+,130,1.830985915,0.015764573,58.58379441
ENSG00000104044,OCA2,chr15,28344458,-,275,8.870967742,0.021280236,38.10890246
ENSG00000128731,HERC2,chr15,28567298,-,0,NA,NA,0
ENSG00000153684,GOLGA8F,chr15,28623783,+,0,NA,NA,0
ENSG00000034053,APBA2,chr15,29131167,+,861,8.278846154,0.028148651,222.6807188
ENSG00000185115,NDNL2,chr15,29562020,-,45,0.97826087,0.010567135,44.91694911
ENSG00000104059,FAM189A1,chr15,29862927,-,224,1.523809524,0.013297015,132.9103084
ENSG00000104067,TJP1,chr15,30114706,-,197,2.213483146,0.017448133,56.17402096
ENSG00000261247,GOLGA8T,chr15,30427989,+,0,NA,NA,0
ENSG00000166664,CHRFAM7A,chr15,30685864,-,0,NA,NA,0
ENSG00000198690,FAN1,chr15,31196054,+,226,9.416666667,0.013028141,35.48201211
ENSG00000166912,MTMR10,chr15,31283807,-,249,4.293103448,0.010896346,49.49614664
ENSG00000134160,TRPM1,chr15,31453476,-,0,NA,NA,0
ENSG00000169926,KLF13,chr15,31619082,+,341,1.33203125,0.010388714,160.1075228
ENSG00000169918,OTUD7A,chr15,31947542,-,100,50,0.5,2.935116602
ENSG00000175344,CHRNA7,chr15,32322685,+,80,1.25,0.01789924,59.03977648
ENSG00000206127,GOLGA8O,chr15,32747835,-,0,NA,NA,0
ENSG00000198826,ARHGAP11A,chr15,32907344,+,0,NA,NA,0
ENSG00000166922,SCG5,chr15,32933869,+,0,NA,NA,0
ENSG00000276886,GREM1,chr15,33010204,+,151,1.217741935,0.014708216,96.69305555
ENSG00000248905,FMN1,chr15,33486934,-,0,NA,NA,0
ENSG00000198838,RYR3,chr15,33603176,+,35,0.833333333,0.01317092,18.59546242
ENSG00000184984,CHRM5,chr15,34261088,+,0,NA,NA,0
ENSG00000169857,AVEN,chr15,34331303,-,61,0.924242424,0.01061345,42.9437371
ENSG00000134153,EMC7,chr15,34394053,-,8,0.666666667,0.014025974,2.331026484
ENSG00000182405,PGBD4,chr15,34394273,+,8,0.666666667,0.014025974,2.435881545
ENSG00000134152,KATNBL1,chr15,34502297,-,32,0.96969697,0.00903854,23.39029572
ENSG00000128463,EMC4,chr15,34517244,+,159,13.25,0.100059821,109.902299
ENSG00000140199,SLC12A6,chr15,34630265,-,1011,17.43103448,0.058785374,298.6642239
ENSG00000182117,NOP10,chr15,34635362,-,0,NA,NA,0
ENSG00000184507,NUTM1,chr15,34635515,+,0,NA,NA,0
ENSG00000176454,LPCAT4,chr15,34659395,-,38,0.612903226,0.006485062,24.13249381
ENSG00000215252,GOLGA8B,chr15,34828222,-,0,NA,NA,0
ENSG00000159248,GJD2,chr15,35046782,-,215,9.347826087,0.074317673,123.8987662
ENSG00000159251,ACTC1,chr15,35087927,-,65,1.96969697,0.014452986,51.11170063
ENSG00000021776,AQR,chr15,35261995,-,0,0,0,0
ENSG00000198146,ZNF770,chr15,35280497,-,23,0.793103448,0.010251127,31.96336755
ENSG00000134146,DPH6,chr15,35838404,-,0,0,0,0
ENSG00000186073,C15orf41,chr15,36871811,+,88,12.57142857,0.223905325,51.36550017
ENSG00000134138,MEIS2,chr15,37393500,-,25,0.595238095,0.003789546,6.152038681
ENSG00000166069,TMCO5A,chr15,38226826,+,0,NA,NA,0
ENSG00000166068,SPRED1,chr15,38545051,+,62,1.068965517,0.012479482,31.83306843
ENSG00000171262,FAM98B,chr15,38746327,+,19,0.655172414,0.007092348,13.80773174
ENSG00000172575,RASGRP1,chr15,38857007,-,92,1.295774648,0.013488506,51.00561216
ENSG00000175779,C15orf53,chr15,38988798,+,182,91,0.903414634,37.40500963
ENSG00000175746,C15orf54,chr15,39542884,+,0,NA,NA,0
ENSG00000137801,THBS1,chr15,39873279,+,212,5.888888889,0.014677419,8.058325266
ENSG00000150667,FSIP1,chr15,40075039,-,3,0.428571429,0.005022624,2.23304131
ENSG00000166073,GPR176,chr15,40213093,-,103,1.391891892,0.012506928,76.80012119
ENSG00000128829,EIF2AK4,chr15,40226346,+,419,12.6969697,0.059766323,98.09393438
ENSG00000140319,SRP14,chr15,40331389,-,60,1.714285714,0.019313594,29.40543029
ENSG00000104081,BMF,chr15,40401085,-,29,1.526315789,0.011458107,10.77379119
ENSG00000156970,BUB1B,chr15,40453209,+,0,0,0,0
ENSG00000259288,PAK6,chr15,40509628,+,0,NA,NA,0
ENSG00000176753,C15orf56,chr15,40545110,-,755,11.26865672,0.103296922,470.5266158
ENSG00000230778,ANKRD63,chr15,40574787,-,130,1.688311688,0.017924883,103.5259058
ENSG00000137841,PLCB2,chr15,40600174,-,0,0,0,0
ENSG00000188549,C15orf52,chr15,40630334,-,811,73.72727273,0.5519375,193.2214073
ENSG00000233041,PHGR1,chr15,40643233,+,0,NA,NA,0
ENSG00000140323,DISP2,chr15,40650433,+,180,2.307692308,0.012730375,66.18086078
ENSG00000128944,KNSTRN,chr15,40674921,+,10,0.588235294,0.010652778,8.114442474
ENSG00000140320,BAHD1,chr15,40731919,+,344,2.439716312,0.015682219,177.4740375
ENSG00000169105,CHST14,chr15,40763159,+,407,4.963414634,0.058692535,344.1055753
ENSG00000128891,C15orf57,chr15,40857252,-,11,0.916666667,0.028489209,4.143927565
ENSG00000166133,RPUSD2,chr15,40861530,+,34,1.0625,0.013098351,24.86025323
ENSG00000137812,CASC5,chr15,40886446,+,129,25.8,0.1612,4.31226886
ENSG00000051180,RAD51,chr15,40987326,+,39,1.772727273,0.010106525,8.15477549
ENSG00000137824,RMDN3,chr15,41048049,-,149,4.382352941,0.018651478,36.56031734
ENSG00000137880,GCHFR,chr15,41056284,+,85,2.833333333,0.014238739,32.27940879
ENSG00000188277,C15orf62,chr15,41062158,+,1900,82.60869565,0.870755442,847.3077637
ENSG00000166140,ZFYVE19,chr15,41099273,+,3,0.230769231,0.003310105,2.118051967
ENSG00000104129,DNAJC17,chr15,41099676,-,3,0.230769231,0.003310105,1.95403562
ENSG00000166143,PPP1R14D,chr15,41120907,-,0,NA,NA,0
ENSG00000166145,SPINT1,chr15,41136245,+,274,2.767676768,0.011987587,85.24727422
ENSG00000104140,RHOV,chr15,41166487,-,591,9.380952381,0.024632299,112.007921
ENSG00000104142,VPS18,chr15,41186627,+,76,2.235294118,0.012965217,31.26175825
ENSG00000128917,DLL4,chr15,41221530,+,274,3.382716049,0.014026482,52.59592505
ENSG00000128965,CHAC1,chr15,41245635,+,162,5.0625,0.027478754,43.63591301
ENSG00000128908,INO80,chr15,41408340,-,1,0.055555556,0.003224299,0.747767124
ENSG00000178997,EXD1,chr15,41522895,-,41,0.891304348,0.009204976,18.85385866
ENSG00000187446,CHP1,chr15,41523436,+,41,0.891304348,0.009204976,17.7698461
ENSG00000104147,OIP5,chr15,41624819,-,135,5,0.011383966,15.48832188
ENSG00000137804,NUSAP1,chr15,41624891,+,135,5,0.011383966,15.40012918
ENSG00000137806,NDUFAF1,chr15,41694658,-,13,1.181818182,0.017234043,6.617683035
ENSG00000137815,RTF1,chr15,41709301,+,55,1,0.014437845,36.75779842
ENSG00000137825,ITPKA,chr15,41786055,+,191,1.515873016,0.015327531,116.1743256
ENSG00000062524,LTK,chr15,41806085,-,597,7.556962025,0.0644,331.2810486
ENSG00000103932,RPAP1,chr15,41836464,-,0,0,0,0
ENSG00000092445,TYRO3,chr15,41851219,+,99,1.053191489,0.012206021,81.2019233
ENSG00000174197,MGA,chr15,41913763,+,43,1,0.026321995,58.1942765
ENSG00000137802,MAPKBP1,chr15,42066631,+,230,46,0.428571429,7.088458726
ENSG00000137877,SPTBN5,chr15,42186275,-,1546,90.94117647,0.921403888,996.7918878
ENSG00000103966,EHD4,chr15,42264755,-,37,1.027777778,0.021369863,6.731393281
ENSG00000188089,PLA2G4E,chr15,42342901,-,0,NA,NA,0
ENSG00000159337,PLA2G4D,chr15,42386752,-,700,100,1,10.97296564
ENSG00000168907,PLA2G4F,chr15,42448839,-,634,90.57142857,0.86688172,192.9538439
ENSG00000166887,VPS39,chr15,42500502,-,17,1.545454545,0.011869619,10.02232641
ENSG00000103978,TMEM87A,chr15,42565755,-,0,0,0,0
ENSG00000214013,GANC,chr15,42565855,+,0,0,0,0
ENSG00000092529,CAPN3,chr15,42640300,+,0,NA,NA,0
ENSG00000103994,ZNF106,chr15,42764516,-,0,NA,NA,0
ENSG00000092531,SNAP23,chr15,42787503,+,6,1,0.012541667,6.523778081
ENSG00000180979,LRRC57,chr15,42841002,-,1,0.090909091,0.001651206,0.899484177
ENSG00000137814,HAUS2,chr15,42841010,+,1,0.090909091,0.001651206,0.900924504
ENSG00000159433,STARD9,chr15,42867856,+,107,3.34375,0.004372594,6.78961214
ENSG00000140326,CDAN1,chr15,43029417,-,115,1.949152542,0.03020938,79.92447098
ENSG00000128881,TTBK2,chr15,43213007,-,57,2.111111111,0.027965861,22.42821316
ENSG00000159459,UBR1,chr15,43398286,-,14,1.555555556,0.012575453,6.31928534
ENSG00000137842,TMEM62,chr15,43425721,+,271,8.212121212,0.01734326,47.87138258
ENSG00000166946,CCNDBP1,chr15,43477465,+,23,0.958333333,0.013451191,19.00124233
ENSG00000166947,EPB42,chr15,43513323,-,0,NA,NA,0
ENSG00000104055,TGM5,chr15,43559055,-,0,NA,NA,0
ENSG00000159495,TGM7,chr15,43594453,-,0,NA,NA,0
ENSG00000168806,LCMT2,chr15,43622820,-,16,1.6,0.019145937,25.49409567
ENSG00000168803,ADAL,chr15,43622871,+,16,1.6,0.019145937,25.75546617
ENSG00000140265,ZSCAN29,chr15,43662258,-,27,0.574468085,0.007851163,10.28550653
ENSG00000137822,TUBGCP4,chr15,43663312,+,27,0.574468085,0.007851163,8.62110878
ENSG00000067369,TP53BP1,chr15,43802707,-,71,1.775,0.015603618,42.39065776
ENSG00000168781,PPIP5K1,chr15,43882451,-,0,NA,NA,0
ENSG00000237289,CKMT1B,chr15,43885251,+,0,NA,NA,0
ENSG00000242866,STRC,chr15,43910998,-,0,NA,NA,0
ENSG00000166762,CATSPER2,chr15,43941042,-,1841,92.05,0.957216117,541.4747263
ENSG00000223572,CKMT1A,chr15,43985083,+,0,NA,NA,0
ENSG00000167004,PDIA3,chr15,44038589,+,159,7.95,0.013571881,22.27126037
ENSG00000128886,ELL3,chr15,44069502,-,42,1.076923077,0.011139241,29.86782447
ENSG00000184716,SERINC4,chr15,44092295,-,54,4.909090909,0.154817814,47.47928615
ENSG00000242028,HYPK,chr15,44092692,+,54,4.909090909,0.154817814,43.85521039
ENSG00000140259,MFAP1,chr15,44116951,-,0,0,0,0
ENSG00000092470,WDR76,chr15,44119111,+,0,0,0,0
ENSG00000171877,FRMD5,chr15,44487429,-,43,0.781818182,0.009901408,22.37087534
ENSG00000166734,CASC4,chr15,44580908,+,27,1.6875,0.018026608,8.596908226
ENSG00000137770,CTDSPL2,chr15,44719578,+,300,33.33333333,0.315789474,15.11801067
ENSG00000104131,EIF3J,chr15,44829265,+,46,0.71875,0.011530139,40.7663651
ENSG00000104133,SPG11,chr15,44955876,-,42,1.024390244,0.011658333,30.04795493
ENSG00000229474,PATL2,chr15,44969086,-,0,NA,NA,0
ENSG00000166710,B2M,chr15,45003684,+,0,NA,NA,0
ENSG00000185880,TRIM69,chr15,45021218,+,9,0.375,0.014347826,1.011212053
ENSG00000167014,C15orf43,chr15,45248899,+,0,NA,NA,0
ENSG00000140263,SORD,chr15,45315301,+,24,1.5,0.023149701,19.53457888
ENSG00000140279,DUOX2,chr15,45406359,-,481,11.45238095,0.111126495,203.6788876
ENSG00000140274,DUOXA2,chr15,45406522,+,481,11.45238095,0.111126495,200.6595172
ENSG00000140254,DUOXA1,chr15,45422075,-,293,4.650793651,0.037534299,104.2380072
ENSG00000137857,DUOX1,chr15,45422191,+,293,4.650793651,0.037534299,104.0559315
ENSG00000138606,SHF,chr15,45493373,-,0,0,0,0
ENSG00000137860,SLC28A2,chr15,45544427,+,0,NA,NA,0
ENSG00000171766,GATM,chr15,45670980,-,28,0.622222222,0.006718822,15.56186033
