ensemblID,OGS,chromosome,TSSLocation,strand,sumMethylationFractionBySite,meanMethylationFractionBySite,meanMethylationFractionByRegion,sumOfScaledMethylatedReadsByRegion
ENSG00000156042,TTC18,chr10,75118617,-,9,0.6,0.009511401,5.860793406
ENSG00000138279,ANXA7,chr10,75173841,-,48,1.263157895,0.014404332,8.243148902
ENSG00000166343,MSS51,chr10,75193319,-,0,NA,NA,0
ENSG00000107758,PPP3CB,chr10,75255782,-,114,1.965517241,0.020402075,16.92377111
ENSG00000166348,USP54,chr10,75335433,-,0,NA,NA,0
ENSG00000177791,MYOZ1,chr10,75401515,-,277,92.33333333,0.925164835,89.84248018
ENSG00000166317,SYNPO2L,chr10,75415832,-,362,90.5,0.899705882,62.4581973
ENSG00000172650,AGAP5,chr10,75457554,-,0,NA,NA,0
ENSG00000176986,SEC24C,chr10,75504130,+,5,0.357142857,0.014485981,3.14572968
ENSG00000196968,FUT11,chr10,75532048,+,211,2.74025974,0.014237446,49.45930617
ENSG00000172586,CHCHD1,chr10,75541807,+,2,0.066666667,0.004093023,0.913717925
ENSG00000214655,ZSWIM8,chr10,75545381,+,102,2.914285714,0.01856898,22.36958412
ENSG00000166507,NDST2,chr10,75571589,-,193,2.097826087,0.016945304,53.22793289
ENSG00000148660,CAMK2G,chr10,75634349,-,417,5.635135135,0.018757467,33.75067405
ENSG00000122861,PLAU,chr10,75670861,+,20,0.8,0.011469027,6.541968008
ENSG00000222047,C10orf55,chr10,75682535,-,100,100,1,4.364101336
ENSG00000035403,VCL,chr10,75757871,+,65,1.710526316,0.01448709,22.04093259
ENSG00000185009,AP3M1,chr10,75910826,-,36,1.44,0.017907489,8.894304675
ENSG00000156110,ADK,chr10,75910942,+,36,1.44,0.017907489,9.103064797
ENSG00000156650,KAT6B,chr10,76586170,+,145,2.37704918,0.024283688,57.93458767
ENSG00000188716,DUPD1,chr10,76818272,-,0,NA,NA,0
ENSG00000079393,DUSP13,chr10,76868970,-,0,0,0,0
ENSG00000156671,SAMD8,chr10,76871392,+,64,0.876712329,0.011379898,20.82597166
ENSG00000165637,VDAC2,chr10,76969911,+,478,18.38461538,0.071578212,55.0608074
ENSG00000165644,COMTD1,chr10,76995770,-,453,4.923913043,0.056726457,105.7512887
ENSG00000165655,ZNF503,chr10,77161513,-,167,1.575471698,0.017291862,92.59207884
ENSG00000148655,C10orf11,chr10,77542518,+,825,75,0.791666667,19.32870797
ENSG00000156113,KCNMA1,chr10,79397577,-,114,1.52,0.009734189,22.95601322
ENSG00000151208,DLG5,chr10,79686348,-,114,1.225806452,0.01239908,51.35842308
ENSG00000148606,POLR3A,chr10,79789298,-,153,15.3,0.029366197,4.913783594
ENSG00000138326,RPS24,chr10,79793517,+,112,11.2,0.030077519,4.312038135
ENSG00000108175,ZMIZ1,chr10,80828791,+,539,2.778350515,0.018550448,113.2400207
ENSG00000108179,PPIF,chr10,81107219,+,533,10.25,0.08704675,87.44780742
ENSG00000165424,ZCCHC24,chr10,81205383,-,127,1.671052632,0.014898447,26.18506165
ENSG00000253626,EIF5AL1,chr10,81272356,+,0,NA,NA,0
ENSG00000185303,SFTPA2,chr10,81320163,-,200,100,1,4.780260683
ENSG00000122852,SFTPA1,chr10,81370694,+,94,94,0.94,35.45386088
ENSG00000133661,SFTPD,chr10,81708861,-,0,NA,NA,0
ENSG00000133678,TMEM254,chr10,81838401,+,26,1.130434783,0.013884657,12.81532159
ENSG00000189129,PLAC9,chr10,81892257,+,65,1.805555556,0.017055336,27.09587775
ENSG00000122359,ANXA11,chr10,81965433,-,451,10.25,0.041698113,47.59957781
ENSG00000151224,MAT1A,chr10,82049434,-,288,96,0.928,39.37594324
ENSG00000133665,DYDC2,chr10,82104500,+,0,NA,NA,0
ENSG00000170788,DYDC1,chr10,82116514,-,0,NA,NA,0
ENSG00000122378,FAM213A,chr10,82167584,+,193,4.106382979,0.035064327,34.93035159
ENSG00000108219,TSPAN14,chr10,82214037,+,201,2.09375,0.016634286,31.52059212
ENSG00000178217,SH2D4B,chr10,82297657,+,642,45.85714286,0.553018868,165.6930608
ENSG00000185737,NRG3,chr10,83637442,+,44,1.913043478,0.017100494,14.38788491
ENSG00000165678,GHITM,chr10,85899184,+,4,0.266666667,0.004974093,0.999578095
ENSG00000188373,C10orf99,chr10,85933553,+,0,NA,NA,0
ENSG00000148600,CDHR1,chr10,85954411,+,125,15.625,0.071315789,17.41968784
ENSG00000204033,LRIT2,chr10,85985284,-,0,NA,NA,0
ENSG00000148602,LRIT1,chr10,86001217,-,584,83.42857143,0.918297872,44.13128576
ENSG00000148604,RGR,chr10,86004808,+,0,NA,NA,0
ENSG00000107771,CCSER2,chr10,86088409,+,138,6.9,0.027383178,6.293882201
ENSG00000182771,GRID1,chr10,88126250,-,707,4.31097561,0.024310007,130.2396047
ENSG00000062650,WAPAL,chr10,88281541,-,174,2.485714286,0.017584781,22.8061161
ENSG00000122375,OPN4,chr10,88414313,+,167,83.5,0.87625,9.259222398
ENSG00000122367,LDB3,chr10,88426550,+,850,85,0.906220472,168.3358155
ENSG00000107779,BMPR1A,chr10,88516395,+,130,1.140350877,0.012816476,64.9752709
ENSG00000173269,MMRN2,chr10,88717425,-,0,NA,NA,0
ENSG00000173267,SNCG,chr10,88718287,+,244,61,0.5015,58.64533721
ENSG00000148671,ADIRF,chr10,88728187,+,4138,89.95652174,0.886711864,569.0423534
ENSG00000188100,FAM25A,chr10,88780045,+,300,60,0.6,3.861596788
ENSG00000148672,GLUD1,chr10,88854776,-,112,1.696969697,0.021288889,49.45778466
ENSG00000122376,FAM35A,chr10,88854952,+,112,1.696969697,0.021288889,50.14043449
ENSG00000184923,NUTM2A,chr10,88985204,+,0,NA,NA,0
ENSG00000214562,NUTM2D,chr10,89117476,+,0,0,0,0
ENSG00000107789,MINPP1,chr10,89264222,+,99,1.903846154,0.010865385,8.598605252
ENSG00000198682,PAPSS2,chr10,89419475,+,61,1.089285714,0.015721966,21.84330509
ENSG00000138138,ATAD1,chr10,89577917,-,112,2.871794872,0.012138728,8.63196475
ENSG00000171862,PTEN,chr10,89623194,+,86,1.954545455,0.015893483,23.44718735
ENSG00000227268,KLLN,chr10,89623194,-,86,1.954545455,0.015893483,23.44718735
ENSG00000184719,RNLS,chr10,90343082,-,50,1.428571429,0.01722287,15.08191749
ENSG00000204022,LIPJ,chr10,90346518,+,0,NA,NA,0
ENSG00000182333,LIPF,chr10,90424145,+,0,NA,NA,0
ENSG00000204021,LIPK,chr10,90484300,+,0,NA,NA,0
ENSG00000204020,LIPN,chr10,90521162,+,0,NA,NA,0
ENSG00000173239,LIPM,chr10,90562486,+,0,NA,NA,0
ENSG00000152766,ANKRD22,chr10,90611732,-,0,NA,NA,0
ENSG00000138134,STAMBPL1,chr10,90639943,+,43,1.264705882,0.011259766,12.45901682
ENSG00000026103,FAS,chr10,90750287,+,81,2.131578947,0.039335863,21.61864041
ENSG00000107796,ACTA2,chr10,90751147,-,81,2.131578947,0.039335863,24.2962225
ENSG00000138135,CH25H,chr10,90967071,-,140,3.181818182,0.024040853,30.76255958
ENSG00000119922,IFIT2,chr10,91061705,+,0,NA,NA,0
ENSG00000119917,IFIT3,chr10,91087601,+,0,NA,NA,0
ENSG00000204010,IFIT1B,chr10,91137812,+,0,NA,NA,0
ENSG00000185745,IFIT1,chr10,91152302,+,0,NA,NA,0
ENSG00000152778,IFIT5,chr10,91174324,+,266,5.215686275,0.023054588,21.90992991
ENSG00000107798,LIPA,chr10,91174382,-,266,5.215686275,0.023054588,21.65724314
ENSG00000152782,PANK1,chr10,91405329,-,71,1.339622642,0.017148504,34.54756858
ENSG00000148688,RPP30,chr10,92631274,+,14,2.8,0.03121372,13.33627757
ENSG00000148677,ANKRD1,chr10,92681032,-,0,NA,NA,0
ENSG00000180628,PCGF5,chr10,92922768,+,338,2.414285714,0.01765454,67.0164949
ENSG00000165338,HECTD2,chr10,93170095,+,12,1,0.008340426,2.064131423
ENSG00000119938,PPP1R3C,chr10,93392858,-,252,8.4,0.032015855,29.54700515
ENSG00000107854,TNKS2,chr10,93558150,+,76,0.904761905,0.00864284,37.34615386
ENSG00000174721,FGFBP3,chr10,93669258,-,51,0.927272727,0.010485847,29.20493418
ENSG00000095564,BTAF1,chr10,93683735,+,584,11.01886792,0.11553873,238.1832448
ENSG00000107864,CPEB3,chr10,94050875,-,79,1.338983051,0.013471698,26.62982738
ENSG00000198060,Mar-05,chr10,94050919,+,79,1.338983051,0.013471698,26.41507397
ENSG00000119912,IDE,chr10,94333852,-,202,1.905660377,0.019865067,84.75391101
ENSG00000138160,KIF11,chr10,94352824,+,230,5.111111111,0.009847802,20.1788144
ENSG00000152804,HHEX,chr10,94449680,+,186,1.453125,0.013759979,59.20426271
ENSG00000138190,EXOC6,chr10,94590934,+,0,NA,NA,0
ENSG00000187553,CYP26C1,chr10,94821020,+,412,6.242424242,0.102062975,111.9812692
ENSG00000095596,CYP26A1,chr10,94833231,+,291,4.217391304,0.031891516,56.28432628
ENSG00000138180,CEP55,chr10,95256368,+,137,6.85,0.21540636,77.16385456
ENSG00000186188,FFAR4,chr10,95326421,+,200,7.692307692,0.083333333,3.901386574
ENSG00000138207,RBP4,chr10,95360993,-,497,8.147540984,0.04349589,85.60127068
ENSG00000095464,PDE6C,chr10,95372344,+,0,NA,NA,0
ENSG00000148690,FRA10AC1,chr10,95462329,-,0,0,0,0
ENSG00000108231,LGI1,chr10,95517565,+,0,NA,NA,0
ENSG00000176273,SLC35G1,chr10,95653729,+,89,1.534482759,0.015058782,43.60630865
ENSG00000138193,PLCE1,chr10,95753745,+,28,1,0.016230769,17.62832636
ENSG00000173145,NOC3L,chr10,96122683,-,29,0.966666667,0.016099881,13.93156471
ENSG00000108239,TBC1D12,chr10,96162185,+,93,1.347826087,0.012778975,34.91565725
ENSG00000119969,HELLS,chr10,96305542,+,312,24,0.0915,28.48438963
ENSG00000108242,CYP2C18,chr10,96443250,+,0,NA,NA,0
ENSG00000165841,CYP2C19,chr10,96522462,+,0,NA,NA,0
ENSG00000138109,CYP2C9,chr10,96698414,+,0,NA,NA,0
ENSG00000138115,CYP2C8,chr10,96829254,-,0,NA,NA,0
ENSG00000173124,C10orf129,chr10,96953956,+,0,NA,NA,0
ENSG00000107438,PDLIM1,chr10,97050905,-,681,6.424528302,0.049533141,193.0143975
ENSG00000095637,SORBS1,chr10,97321171,-,31,0.62,0.016053131,8.69473928
ENSG00000059573,ALDH18A1,chr10,97416567,-,18,0.642857143,0.005209472,2.983978551
ENSG00000119977,TCTN3,chr10,97453900,-,500,38.46153846,0.084210526,18.1163661
ENSG00000138185,ENTPD1,chr10,97471535,+,0,NA,NA,0
ENSG00000173088,C10orf131,chr10,97667721,+,13,0.590909091,0.00640801,5.411752852
ENSG00000188649,CC2D2B,chr10,97759847,+,0,NA,NA,0
ENSG00000107443,CCNJ,chr10,97803158,+,168,1.6,0.0140974,43.15106123
ENSG00000095585,BLNK,chr10,98031333,-,0,NA,NA,0
ENSG00000197430,OPALIN,chr10,98119092,-,100,100,1,1.130206094
ENSG00000095587,TLL2,chr10,98273683,-,263,3.2875,0.025227907,61.27046203
ENSG00000077147,TM9SF3,chr10,98346809,-,197,2.4625,0.015829315,34.67180349
ENSG00000155629,PIK3AP1,chr10,98480279,-,83,3.32,0.006958042,2.015895572
ENSG00000196233,LCOR,chr10,98592016,+,192,1.246753247,0.013454626,100.0894376
ENSG00000155640,C10orf12,chr10,98741040,+,0,NA,NA,0
ENSG00000187122,SLIT1,chr10,98945683,-,344,10.11764706,0.067148594,37.08323395
ENSG00000213390,ARHGAP19,chr10,99052430,-,0,NA,NA,0
ENSG00000165879,FRAT1,chr10,99079021,+,193,2.244186047,0.019633746,91.83744164
ENSG00000181274,FRAT2,chr10,99094458,-,284,3.688311688,0.017087563,29.75439045
ENSG00000052749,RRP12,chr10,99161127,-,8,1.6,0.011182796,1.061433882
ENSG00000171314,PGAM1,chr10,99186026,+,49,1.484848485,0.012197962,17.09994044
ENSG00000171311,EXOSC1,chr10,99205768,-,35,1.129032258,0.014602049,19.24944469
ENSG00000171307,ZDHHC16,chr10,99205929,+,35,1.129032258,0.014602049,18.83856943
ENSG00000155229,MMS19,chr10,99258513,-,84,1.58490566,0.016202461,31.178471
ENSG00000165886,UBTD1,chr10,99258767,+,84,1.58490566,0.016202461,30.01383304
ENSG00000165887,ANKRD2,chr10,99332255,+,300,75,0.857142857,7.217880781
ENSG00000155252,PI4K2A,chr10,99344101,+,300,100,1,3.415787966
ENSG00000203942,C10orf62,chr10,99349449,+,0,NA,NA,0
ENSG00000171160,MORN4,chr10,99393913,-,60,1.714285714,0.03234375,14.65942144
ENSG00000119986,AVPI1,chr10,99447015,-,487,16.23333333,0.037326389,23.73010106
ENSG00000155254,MARVELD1,chr10,99473464,+,92,2.555555556,0.023468208,9.106455612
ENSG00000155256,ZFYVE27,chr10,99496877,+,122,4.357142857,0.012018433,13.26009866
ENSG00000120057,SFRP5,chr10,99531756,-,18,0.514285714,0.011179039,11.60716688
ENSG00000155265,GOLGA7B,chr10,99609994,+,128,1.753424658,0.013543365,37.67833029
ENSG00000095713,CRTAC1,chr10,99790585,-,79,0.975308642,0.017052506,15.95810283
ENSG00000166024,R3HCC1L,chr10,99894380,+,45,2.5,0.023886926,6.90601914
ENSG00000138131,LOXL4,chr10,100028007,-,130,3.25,0.031804708,38.02270845
ENSG00000119943,PYROXD2,chr10,100174978,-,104,20.8,0.155277778,11.54994523
ENSG00000107521,HPS1,chr10,100206704,-,157,4.485714286,0.01928749,23.71171826
ENSG00000172987,HPSE2,chr10,100995632,-,13,1.444444444,0.015072464,1.419096942
ENSG00000119946,CNNM1,chr10,101088855,+,306,4.25,0.02173913,59.26183176
ENSG00000120053,GOT1,chr10,101190530,-,27,0.771428571,0.008324662,8.361595248
ENSG00000119919,NKX2-3,chr10,101292689,+,67,1.914285714,0.027753268,47.65616297
ENSG00000155287,SLC25A28,chr10,101380221,-,166,1.611650485,0.016996021,54.90111589
ENSG00000198018,ENTPD7,chr10,101419262,+,74,1.510204082,0.011313789,21.2968113
ENSG00000119929,CUTC,chr10,101491957,+,8,0.444444444,0.006477876,3.83159334
ENSG00000014919,COX15,chr10,101492423,-,8,0.444444444,0.006477876,3.837640694
ENSG00000023839,ABCC2,chr10,101542462,+,0,NA,NA,0
ENSG00000107554,DNMBP,chr10,101769676,-,142,3.55,0.00782331,15.40010515
ENSG00000120054,CPN1,chr10,101841642,-,672,96,0.96,266.9199477
ENSG00000107566,ERLIN1,chr10,101945814,-,19,0.76,0.008819149,8.375082213
ENSG00000213341,CHUK,chr10,101989344,-,737,17.54761905,0.035412304,61.11920879
ENSG00000095485,CWF19L1,chr10,102027437,-,93,31,0.362727273,4.573421429
ENSG00000196072,BLOC1S2,chr10,102046469,-,28,1,0.006068111,1.992409386
ENSG00000107593,PKD2L1,chr10,102090243,-,60,60,0.6,3.065504906
ENSG00000099194,SCD,chr10,102106771,+,33,1.137931034,0.011881657,11.03455218
ENSG00000075290,WNT8B,chr10,102222811,+,0,NA,NA,0
ENSG00000075826,SEC31B,chr10,102279595,-,155,3.163265306,0.044002714,66.10263364
ENSG00000166136,NDUFB8,chr10,102289636,-,205,5.540540541,0.044210526,16.01225949
ENSG00000166135,HIF1AN,chr10,102295640,+,8,0.421052632,0.00872428,2.177559268
ENSG00000075891,PAX2,chr10,102505467,+,473,3.153333333,0.031298701,154.5083878
ENSG00000119906,FAM178A,chr10,102672325,+,23,1.15,0.007423168,3.216719194
ENSG00000055950,MRPL43,chr10,102747272,-,37,1.321428571,0.008465704,4.953808944
ENSG00000107815,C10orf2,chr10,102747292,+,37,1.321428571,0.008465704,4.950537588
ENSG00000107816,LZTS2,chr10,102756863,+,31,0.911764706,0.01070555,12.49614027
ENSG00000186862,PDZD7,chr10,102790914,-,116,2.035087719,0.017211344,29.84608935
ENSG00000107819,SFXN3,chr10,102790995,+,116,2.035087719,0.017211344,29.48703472
ENSG00000107821,KAZALD1,chr10,102820998,+,243,3.0375,0.021590106,48.15644392
ENSG00000236311,TLX1NB,chr10,102890903,-,172,2.915254237,0.044955157,75.76181497
ENSG00000107807,TLX1,chr10,102891060,+,197,3.283333333,0.045566319,74.86787936
ENSG00000138136,LBX1,chr10,102988717,-,544,3.337423313,0.030010511,168.7281385
ENSG00000166167,BTRC,chr10,103113789,+,44,1.375,0.014016854,15.55055084
ENSG00000166169,POLL,chr10,103348027,-,25,1.041666667,0.018978389,10.05116059
ENSG00000166171,DPCD,chr10,103348088,+,25,1.041666667,0.018978389,9.982767712
ENSG00000107829,FBXW4,chr10,103454743,-,152,1.747126437,0.023241353,64.99419404
ENSG00000107833,NPM3,chr10,103543170,-,71,3.086956522,0.016413043,6.285976064
ENSG00000198408,MGEA5,chr10,103578222,-,43,2.047619048,0.015906736,6.54687838
ENSG00000120049,KCNIP2,chr10,103603677,-,108,4,0.048172324,20.0325625
ENSG00000120029,C10orf76,chr10,103815932,-,51,1,0.015242261,22.99812091
ENSG00000166189,HPS6,chr10,103825123,+,213,3.179104478,0.023674397,56.74460188
ENSG00000198728,LDB1,chr10,103880210,-,18,0.642857143,0.007896825,2.093474263
ENSG00000148840,PPRC1,chr10,103892786,+,24,0.558139535,0.007125,9.566996669
ENSG00000166197,NOLC1,chr10,103911932,+,100,12.5,0.125,2.128048791
ENSG00000119915,ELOVL3,chr10,103986142,+,446,23.47368421,0.152580645,20.23114881
ENSG00000107859,PITX3,chr10,104001231,-,199,3.754716981,0.036814516,20.21254646
ENSG00000107862,GBF1,chr10,104005254,+,19,2.111111111,0.032479339,4.170062235
ENSG00000077150,NFKB2,chr10,104153866,+,355,3.817204301,0.023476803,50.05514957
ENSG00000107872,FBXL15,chr10,104178978,+,100,9.090909091,0.090909091,1.045818675
ENSG00000059915,PSD,chr10,104179691,-,165,4.024390244,0.018506418,22.21309891
ENSG00000107874,CUEDC2,chr10,104192423,-,408,14.06896552,0.058562092,10.57848682
ENSG00000120055,C10orf95,chr10,104211300,-,84,1.787234043,0.013759909,13.94023295
ENSG00000138111,TMEM180,chr10,104221169,+,12,0.923076923,0.014444444,3.009016424
ENSG00000138107,ACTR1A,chr10,104262512,-,15,0.75,0.011378924,10.24894477
ENSG00000107882,SUFU,chr10,104263718,+,15,0.75,0.011378924,13.04460647
ENSG00000171206,TRIM8,chr10,104404251,+,237,1.569536424,0.02137983,126.9057577
ENSG00000138175,ARL3,chr10,104474190,-,16,0.842105263,0.014280576,4.148154341
ENSG00000156398,SFXN2,chr10,104474297,+,16,0.842105263,0.014280576,4.107849973
ENSG00000166272,WBP1L,chr10,104503726,+,0,NA,NA,0
ENSG00000148795,CYP17A1,chr10,104597290,-,0,NA,NA,0
ENSG00000166275,C10orf32,chr10,104613966,+,0,NA,NA,0
ENSG00000214435,AS3MT,chr10,104629209,+,0,NA,NA,0
ENSG00000148842,CNNM2,chr10,104678074,+,215,2.216494845,0.018539167,63.13204349
ENSG00000076685,NT5C2,chr10,104953063,-,12,0.333333333,0.012489796,6.128779205
ENSG00000235376,RP11-332O19.5,chr10,105005643,+,0,NA,NA,0
ENSG00000148798,INA,chr10,105036919,+,194,3.527272727,0.016933702,19.30717197
ENSG00000156374,PCGF6,chr10,105110891,-,54,1.421052632,0.01862069,25.95492415
ENSG00000148835,TAF5,chr10,105127723,+,295,9.516129032,0.019397059,30.39951248
ENSG00000173915,USMG5,chr10,105156270,-,251,10.91304348,0.247272727,36.86127299
ENSG00000148843,PDCD11,chr10,105156411,+,251,10.91304348,0.247272727,35.89326805
ENSG00000138172,CALHM2,chr10,105212162,-,567,94.5,0.929285714,16.4397058
ENSG00000185933,CALHM1,chr10,105218648,-,1546,90.94117647,0.92558952,238.4313688
ENSG00000183128,CALHM3,chr10,105238997,-,225,75,0.75,64.58988721
ENSG00000107954,NEURL,chr10,105253734,+,637,6.635416667,0.038798511,161.9389238
ENSG00000107957,SH3PXD2A,chr10,105615164,-,54,1.125,0.012646213,13.92986877
ENSG00000107960,OBFC1,chr10,105678045,-,125,4.807692308,0.012378559,15.25816629
ENSG00000065613,SLK,chr10,105727469,+,20,0.487804878,0.006624549,7.537130097
ENSG00000065618,COL17A1,chr10,105845638,-,0,NA,NA,0
ENSG00000156384,SFR1,chr10,105881815,+,0,0,0,0
ENSG00000197748,WDR96,chr10,105992120,-,100,10,0.015151515,1.116501348
ENSG00000148834,GSTO1,chr10,106013951,+,28,1.166666667,0.028348214,7.419352644
ENSG00000065621,GSTO2,chr10,106028630,+,38,1.652173913,0.005388889,2.024327549
ENSG00000148841,ITPRIP,chr10,106098251,-,12,0.266666667,0.00462963,3.041539822
ENSG00000120051,CCDC147,chr10,106113521,+,0,NA,NA,0
ENSG00000156395,SORCS3,chr10,106400858,+,371,2.688405797,0.014572782,82.39044083
ENSG00000108018,SORCS1,chr10,108924466,-,129,1.357894737,0.015914409,54.66157685
ENSG00000108039,XPNPEP1,chr10,111683311,-,22,0.564102564,0.007746114,6.106566364
ENSG00000148700,ADD3,chr10,111756107,+,0,NA,NA,0
ENSG00000203876,RP11-451M19.3,chr10,111768139,-,41,0.672131148,0.013071501,13.77690667
ENSG00000119950,MXI1,chr10,111967362,+,30,0.810810811,0.010436242,10.26535126
ENSG00000119953,SMNDC1,chr10,112064707,-,31,0.596153846,0.006630648,7.211148814
ENSG00000138166,DUSP5,chr10,112257624,+,638,5.5,0.042728979,150.060937
ENSG00000108055,SMC3,chr10,112327448,+,33,1.1,0.015900783,6.58112473
ENSG00000203867,RBM20,chr10,112404154,+,252,2.831460674,0.015026882,23.69322133
ENSG00000150593,PDCD4,chr10,112631552,+,83,1.509090909,0.015424873,30.68260881
ENSG00000214413,BBIP1,chr10,112679124,-,69,0.985714286,0.005277178,8.282589426
ENSG00000108061,SHOC2,chr10,112679300,+,69,0.985714286,0.005277178,8.161768648
ENSG00000150594,ADRA2A,chr10,112836789,+,2174,20.31775701,0.211113956,669.7532523
ENSG00000119927,GPAM,chr10,113943537,-,153,9.5625,0.013853211,3.075165728
ENSG00000119913,TECTB,chr10,114043492,+,0,NA,NA,0
ENSG00000197142,ACSL5,chr10,114133915,+,0,NA,NA,0
ENSG00000151532,VTI1A,chr10,114206755,+,12,0.461538462,0.009391069,7.312724681
ENSG00000023041,ZDHHC6,chr10,114207306,-,12,0.461538462,0.009391069,7.356994452
ENSG00000148737,TCF7L2,chr10,114710008,+,156,2.328358209,0.01436114,32.00666923
ENSG00000148702,HABP2,chr10,115310589,+,0,NA,NA,0
ENSG00000197893,NRAP,chr10,115423829,-,188,94,0.94,20.84366336
ENSG00000165806,CASP7,chr10,115438920,+,16,1.066666667,0.020594059,2.377783173
ENSG00000148735,PLEKHS1,chr10,115511212,+,0,NA,NA,0
ENSG00000198924,DCLRE1A,chr10,115614163,-,21,1.3125,0.010809859,3.531780043
ENSG00000196865,NHLRC2,chr10,115614390,+,21,1.3125,0.010809859,3.375022548
ENSG00000043591,ADRB1,chr10,115803805,+,528,7.880597015,0.053008611,129.5338135
ENSG00000165813,C10orf118,chr10,115934364,-,34,2,0.033442623,2.154050208
ENSG00000095627,TDRD1,chr10,115939028,+,178,89,0.929285714,33.79068573
ENSG00000165816,VWA2,chr10,115999012,+,73,2.28125,0.027222222,29.63842795
ENSG00000169129,AFAP1L2,chr10,116164515,-,195,1.96969697,0.017840432,32.2046262
ENSG00000099204,ABLIM1,chr10,116444414,-,167,83.5,0.7525,6.643476968
ENSG00000151553,FAM160B1,chr10,116581502,+,240,2.162162162,0.012320176,65.04601161
ENSG00000165832,TRUB1,chr10,116697914,+,0,NA,NA,0
ENSG00000107518,ATRNL1,chr10,116853123,+,108,1.611940299,0.01571958,28.58155477
ENSG00000151892,GFRA1,chr10,118033126,-,249,3.074074074,0.019902998,55.18502912
ENSG00000182645,CCDC172,chr10,118083939,+,0,NA,NA,0
ENSG00000203837,PNLIPRP3,chr10,118187423,+,0,NA,NA,0
ENSG00000175535,PNLIP,chr10,118305427,+,0,NA,NA,0
ENSG00000187021,PNLIPRP1,chr10,118350489,+,0,NA,NA,0
ENSG00000165863,C10orf82,chr10,118429481,-,0,0,0,0
ENSG00000188316,ENO4,chr10,118609022,+,41,1.708333333,0.031507937,4.20794357
ENSG00000165868,HSPA12A,chr10,118609716,-,41,1.708333333,0.031507937,4.834482374
ENSG00000187164,KIAA1598,chr10,118886097,-,1584,93.17647059,0.900039841,238.3859526
ENSG00000148704,VAX1,chr10,118897812,-,231,2.026315789,0.023408567,65.8433192
ENSG00000186795,KCNK18,chr10,118956999,+,774,96.75,0.952258065,65.14725139
ENSG00000165646,SLC18A2,chr10,119000583,+,289,4.378787879,0.015112688,41.3884224
ENSG00000165650,PDZD8,chr10,119134937,-,31,0.407894737,0.005932284,13.0729475
ENSG00000170370,EMX2,chr10,119301955,+,100,1.694915254,0.01784495,30.73787957
ENSG00000107560,RAB11FIP2,chr10,119806114,-,53,1.606060606,0.016854167,8.685294006
ENSG00000165669,FAM204A,chr10,120101839,-,30,1.764705882,0.017094017,2.11300595
ENSG00000119973,PRLHR,chr10,120355160,-,393,9.357142857,0.086495079,138.8974189
ENSG00000151893,CACUL1,chr10,120514758,-,39,0.639344262,0.013206612,17.26875687
ENSG00000188613,NANOS1,chr10,120789227,+,145,1.494845361,0.022742107,68.99029976
ENSG00000107581,EIF3A,chr10,120840334,-,108,1.270588235,0.010887097,25.63725494
ENSG00000183605,SFXN4,chr10,120925204,-,61,2.033333333,0.020975919,17.14696089
ENSG00000165672,PRDX3,chr10,120938345,-,9,0.45,0.010140845,3.068504453
ENSG00000198873,GRK5,chr10,120967196,+,555,3.801369863,0.030629073,143.8781965
ENSG00000148908,RGS10,chr10,121302222,-,335,2.68,0.0166315,46.8091611
ENSG00000151923,TIAL1,chr10,121356541,-,127,2.442307692,0.019273408,29.6787783
ENSG00000151929,BAG3,chr10,121410881,+,193,1.692982456,0.01861276,55.94164907
ENSG00000198825,INPP5F,chr10,121485558,+,237,5.042553191,0.031307634,44.94189186
ENSG00000197771,MCMBP,chr10,121633140,-,29,0.743589744,0.009159068,10.61358578
ENSG00000107651,SEC23IP,chr10,121652084,+,100,25,0.25,1.005213543
ENSG00000203805,PPAPDC1A,chr10,122216465,+,210,3.442622951,0.057089129,124.4702514
ENSG00000120008,WDR11,chr10,122610686,+,9,0.692307692,0.008516949,2.072524405
ENSG00000066468,FGFR2,chr10,123357972,-,60,0.983606557,0.015867312,24.93544743
ENSG00000107669,ATE1,chr10,123687546,-,252,2.896551724,0.015465264,51.18903691
ENSG00000107672,NSMCE4A,chr10,123734743,-,417,9.266666667,0.025111301,31.43868248
ENSG00000138162,TACC2,chr10,123748688,+,0,NA,NA,0
ENSG00000138152,BTBD16,chr10,124030820,+,0,NA,NA,0
ENSG00000107679,PLEKHA1,chr10,124134093,+,93,0.830357143,0.013014862,33.37688765
ENSG00000254636,ARMS2,chr10,124214178,+,0,NA,NA,0
ENSG00000166033,HTRA1,chr10,124221040,+,644,7.666666667,0.06146697,171.5096655
ENSG00000187908,DMBT1,chr10,124320180,+,0,NA,NA,0
ENSG00000183559,C10orf120,chr10,124459338,-,200,100,1,2.437203768
ENSG00000138161,CUZD1,chr10,124610310,-,0,NA,NA,0
ENSG00000213185,FAM24B,chr10,124639157,-,1904,61.41935484,0.606220159,495.136632
ENSG00000203795,FAM24A,chr10,124670216,+,0,NA,NA,0
ENSG00000179988,PSTK,chr10,124739555,+,43,0.934782609,0.008968825,12.32833673
ENSG00000095574,IKZF5,chr10,124768366,-,76,1.583333333,0.010758842,17.93087843
ENSG00000196177,ACADSB,chr10,124768428,+,76,1.583333333,0.010758842,18.12557878
ENSG00000188620,HMX3,chr10,124895566,+,263,1.919708029,0.024805139,69.64309433
