"Gene","name","chrom","locus","strand","hm.scores"
"ENSG00000158773","USF1","chr1",161015769,"-",11153.48
"ENSG00000186517","ARHGAP30","chr1",161039760,"-",8783.32
"ENSG00000143217","PVRL4","chr1",161059385,"-",341.48
"ENSG00000162755","KLHDC9","chr1",161068150,"+",4517.52
"ENSG00000158793","NIT1","chr1",161087861,"+",10239.04
"ENSG00000143256","PFDN2","chr1",161087866,"-",10165.76
"ENSG00000158796","DEDD","chr1",161102256,"-",9630.64
"ENSG00000143222","UFC1","chr1",161123533,"+",6375.16
"ENSG00000143258","USP21","chr1",161129253,"+",4757.64
"ENSG00000143224","PPOX","chr1",161136180,"+",5494.52
"ENSG00000158850","B4GALT3","chr1",161147758,"-",5836
"ENSG00000158859","ADAMTS4","chr1",161168845,"-",327.84
"ENSG00000158864","NDUFS2","chr1",161169104,"+",366.68
"ENSG00000158869","FCER1G","chr1",161185086,"+",1429.68
"ENSG00000158874","APOA2","chr1",161193418,"-",602.08
"ENSG00000158882","TOMM40L","chr1",161195832,"+",5263.36
"ENSG00000143257","NR1I3","chr1",161208000,"-",456.12
"ENSG00000248485","PCP4L1","chr1",161228516,"+",1436.16
"ENSG00000158887","MPZ","chr1",161279762,"-",399.8
"ENSG00000143252","SDHC","chr1",161284165,"+",6059
"ENSG00000188931","C1orf192","chr1",161337673,"-",618
"ENSG00000143226","FCGR2A","chr1",161475204,"+",785.96
"ENSG00000173110","HSPA6","chr1",161494035,"+",3413.48
"ENSG00000203747","FCGR3A","chr1",161520413,"-",478.4
"ENSG00000162747","FCGR3B","chr1",161601753,"-",476.68
"ENSG00000072694","FCGR2B","chr1",161632904,"+",8001.64
"ENSG00000132185","FCRLA","chr1",161676761,"+",12202.84
"ENSG00000162746","FCRLB","chr1",161691333,"+",1076.2
"ENSG00000081721","DUSP12","chr1",161719580,"+",6963.88
"ENSG00000118217","ATF6","chr1",161736033,"+",9406.07999999999
"ENSG00000162745","OLFML2B","chr1",161993644,"-",1815.24
"ENSG00000198929","NOS1AP","chr1",162039580,"+",1911.4
"ENSG00000171722","C1orf111","chr1",162346644,"-",322.72
"ENSG00000239887","C1orf226","chr1",162348695,"+",325.96
"ENSG00000198574","SH2D1B","chr1",162381928,"-",572.36
"ENSG00000152332","UHMK1","chr1",162466963,"+",6625.04
"ENSG00000117143","UAP1","chr1",162531295,"+",5454
"ENSG00000162733","DDR2","chr1",162602227,"+",4129.8
"ENSG00000185860","C1orf110","chr1",162838605,"-",238.28
"ENSG00000117152","RGS4","chr1",163038395,"+",363.36
"ENSG00000143248","RGS5","chr1",163291581,"-",11754.44
"ENSG00000143228","NUF2","chr1",163291722,"+",11947.08
"ENSG00000185630","PBX1","chr1",164528596,"+",1306.4
"ENSG00000162761","LMX1A","chr1",165325952,"-",261
"ENSG00000143171","RXRG","chr1",165414592,"-",355.92
"ENSG00000162763","LRRC52","chr1",165513477,"+",365.72
"ENSG00000143198","MGST3","chr1",165600109,"+",6770.48
"ENSG00000143149","ALDH9A1","chr1",165667900,"-",5989.48
"ENSG00000143183","TMCO1","chr1",165738159,"-",10953.2
"ENSG00000188859","FAM78B","chr1",166135958,"-",4233.24
"ENSG00000143157","POGK","chr1",166808723,"+",6763.64
"ENSG00000152382","TADA1","chr1",166845654,"-",6071.04
"ENSG00000143195","ILDR2","chr1",166944561,"-",3729.04
"ENSG00000143194","MAEL","chr1",166944818,"+",3646.6
"ENSG00000143167","GPA33","chr1",167059868,"-",728.6
"ENSG00000198842","DUSP27","chr1",167064070,"+",383.48
"ENSG00000143190","POU2F1","chr1",167190065,"+",7128.84
"ENSG00000198821","CD247","chr1",167487847,"-",468.64
"ENSG00000143162","CREG1","chr1",167523056,"-",4715.92
"ENSG00000198771","RCSD1","chr1",167599473,"+",11551.2
"ENSG00000197965","MPZL1","chr1",167691186,"+",9470.08
"ENSG00000143199","ADCY10","chr1",167883453,"-",372.88
"ENSG00000143164","DCAF6","chr1",167905796,"+",13129.08
"ENSG00000143158","MPC2","chr1",167906307,"-",12414.88
"ENSG00000143147","GPR161","chr1",168106905,"-",2778.36
"ENSG00000143155","TIPRL","chr1",168148170,"+",8708.92
"ENSG00000213064","SFT2D2","chr1",168195254,"+",7125.72
"ENSG00000143178","TBX19","chr1",168250277,"+",459.96
"ENSG00000143185","XCL2","chr1",168513235,"-",598.08
"ENSG00000143184","XCL1","chr1",168545710,"+",410.72
"ENSG00000143196","DPT","chr1",168698442,"-",431.72
"ENSG00000143153","ATP1B1","chr1",169075946,"+",4731.08
"ENSG00000143156","NME7","chr1",169337186,"-",8945.68
"ENSG00000117475","BLZF1","chr1",169337193,"+",9059.72
"ENSG00000117477","CCDC181","chr1",169429907,"-",820.04
"ENSG00000117479","SLC19A2","chr1",169455208,"-",7000.88
"ENSG00000198734","F5","chr1",169555769,"-",1433
"ENSG00000174175","SELP","chr1",169599377,"-",495.36
"ENSG00000188404","SELL","chr1",169680843,"-",4949
"ENSG00000007908","SELE","chr1",169703220,"-",344
"ENSG00000171806","METTL18","chr1",169764061,"-",12148.64
"ENSG00000000460","C1orf112","chr1",169764226,"+",12364.72
"ENSG00000000457","SCYL3","chr1",169863100,"-",9209.56
"ENSG00000075945","KIFAP3","chr1",170043879,"-",5895.72
"ENSG00000203740","METTL11B","chr1",170115187,"+",559.84
"ENSG00000120370","GORAB","chr1",170501262,"+",9667.16
"ENSG00000116132","PRRX1","chr1",170633312,"+",847.92
"ENSG00000117501","MROH9","chr1",170904611,"+",298.68
"ENSG00000007933","FMO3","chr1",171060017,"+",269.12
"ENSG00000010932","FMO1","chr1",171217632,"+",455.12
"ENSG00000076258","FMO4","chr1",171283485,"+",2571.44
"ENSG00000117523","PRRC2C","chr1",171454665,"+",11953.6
"ENSG00000034971","MYOC","chr1",171621823,"-",334.56
"ENSG00000117533","VAMP4","chr1",171711379,"-",7894.88
"ENSG00000010165","METTL13","chr1",171750760,"+",7765.8
"ENSG00000180999","C1orf105","chr1",172389827,"+",448.72
"ENSG00000094975","SUCO","chr1",172502259,"+",13003.48
"ENSG00000117560","FASLG","chr1",172628184,"+",382.12
"ENSG00000120337","TNFSF18","chr1",173020103,"-",516.48
"ENSG00000117586","TNFSF4","chr1",173176471,"-",3882.44
"ENSG00000117592","PRDX6","chr1",173446485,"+",10516.24
"ENSG00000162753","SLC9C2","chr1",173572233,"-",1243
"ENSG00000183831","ANKRD45","chr1",173639001,"-",560.4
"ENSG00000076321","KLHL20","chr1",173684079,"+",7923.52
"ENSG00000120334","CENPL","chr1",173793777,"-",11781.48
"ENSG00000117593","DARS2","chr1",173793796,"+",11679.2
"ENSG00000185278","ZBTB37","chr1",173837219,"+",13699.76
"ENSG00000117601","SERPINC1","chr1",173886516,"-",254.28
"ENSG00000135870","RC3H1","chr1",173962210,"-",370.48
"ENSG00000152061","RABGAP1L","chr1",174128551,"+",11471.32
"ENSG00000203737","GPR52","chr1",174417211,"+",530.36
"ENSG00000116161","CACYBP","chr1",174968891,"+",11947.28
"ENSG00000120333","MRPS14","chr1",174992591,"-",7685
"ENSG00000120332","TNN","chr1",175036993,"+",376.24
"ENSG00000235750","KIAA0040","chr1",175162229,"-",8319.44
"ENSG00000116147","TNR","chr1",175712752,"-",425.28
"ENSG00000143207","RFWD2","chr1",176176370,"-",12101.96
"ENSG00000116183","PAPPA2","chr1",176432306,"+",267.32
"ENSG00000198797","BRINP2","chr1",177140632,"+",579.6
"ENSG00000120341","SEC16B","chr1",177939348,"-",549.8
"ENSG00000240021","TEX35","chr1",178482211,"+",266.08
"ENSG00000116191","RALGPS2","chr1",178694299,"+",3517.52
"ENSG00000116194","ANGPTL1","chr1",178840215,"-",345.24
"ENSG00000116199","FAM20B","chr1",178995073,"+",6204.08
"ENSG00000186283","TOR3A","chr1",179051111,"+",9277.44
"ENSG00000143322","ABL2","chr1",179198819,"-",4648.48
"ENSG00000057252","SOAT1","chr1",179262848,"+",4893.44
"ENSG00000162779","AXDND1","chr1",179334854,"+",3711.16
"ENSG00000116218","NPHS2","chr1",179545084,"-",594.04
"ENSG00000162782","TDRD5","chr1",179560747,"+",232.4
"ENSG00000143340","FAM163A","chr1",179696914,"+",458.48
"ENSG00000169905","TOR1AIP2","chr1",179846941,"-",6308.08
"ENSG00000143337","TOR1AIP1","chr1",179851176,"+",10642.4
"ENSG00000135837","CEP350","chr1",179923907,"+",10528.72
"ENSG00000116260","QSOX1","chr1",180123967,"+",6729.28000000001
"ENSG00000121454","LHX4","chr1",180199432,"+",3593.32
"ENSG00000230124","ACBD6","chr1",180472022,"-",8808.64
"ENSG00000143324","XPR1","chr1",180601145,"+",4725.2
"ENSG00000135835","KIAA1614","chr1",180882312,"+",1738.12
"ENSG00000135823","STX6","chr1",180992046,"-",7446.59999999999
"ENSG00000153029","MR1","chr1",181002560,"+",7030.88
"ENSG00000162783","IER5","chr1",181057637,"+",9280.6
"ENSG00000198216","CACNA1E","chr1",181701519,"+",279.24
"ENSG00000179930","ZNF648","chr1",182030847,"-",268.92
"ENSG00000135821","GLUL","chr1",182361341,"-",4307.64
"ENSG00000203730","TEDDM1","chr1",182369751,"-",337.04
"ENSG00000121446","RGSL1","chr1",182419255,"+",365.52
"ENSG00000135828","RNASEL","chr1",182558394,"-",6256.12
"ENSG00000143333","RGS16","chr1",182573548,"-",8731.4
"ENSG00000135824","RGS8","chr1",182642067,"-",729.48
"ENSG00000135838","NPL","chr1",182758583,"+",3158.24
"ENSG00000135829","DHX9","chr1",182808438,"+",8072.4
"ENSG00000135862","LAMC1","chr1",182992594,"+",9287.96
"ENSG00000058085","LAMC2","chr1",183155173,"+",815.2
"ENSG00000157064","NMNAT2","chr1",183387634,"-",556.68
"ENSG00000116698","SMG7","chr1",183441505,"+",11331.84
"ENSG00000116701","NCF2","chr1",183560056,"-",5800.2
"ENSG00000162704","ARPC5","chr1",183605076,"-",10771.52
"ENSG00000143344","RGL1","chr1",183605207,"+",9790.31999999999
"ENSG00000173627","APOBEC4","chr1",183622448,"-",2765.52
"ENSG00000198756","COLGALT2","chr1",184006878,"-",1733.08
"ENSG00000198860","TSEN15","chr1",184020810,"+",7170.24
"ENSG00000116667","C1orf21","chr1",184356149,"+",2241.44
"ENSG00000116406","EDEM3","chr1",184724041,"-",10337.72
"ENSG00000135842","FAM129A","chr1",184943718,"-",6209.68000000001
"ENSG00000121481","RNF2","chr1",185014550,"+",5395.36
"ENSG00000116668","SWT1","chr1",185126191,"+",9924.6
"ENSG00000116679","IVNS1ABP","chr1",185286461,"-",9820.96
"ENSG00000143341","HMCN1","chr1",185703682,"+",529.44
"ENSG00000116690","PRG4","chr1",186265404,"+",377.44
"ENSG00000047410","TPR","chr1",186344457,"-",11774.92
"ENSG00000157181","C1orf27","chr1",186344889,"+",11616.76
"ENSG00000262180","OCLM","chr1",186369703,"+",287.04
"ENSG00000116703","PDC","chr1",186430240,"-",352
"ENSG00000073756","PTGS2","chr1",186649559,"-",1385.04
"ENSG00000116711","PLA2G4A","chr1",186798031,"+",4057.76
"ENSG00000162670","BRINP3","chr1",190446759,"-",697.08
"ENSG00000150681","RGS18","chr1",192127591,"+",346.36
"ENSG00000253148","RGS21","chr1",192286121,"+",387.2
"ENSG00000090104","RGS1","chr1",192544856,"+",6440.12
"ENSG00000127074","RGS13","chr1",192605267,"+",447.84
"ENSG00000116741","RGS2","chr1",192778168,"+",5947.64
"ENSG00000116750","UCHL5","chr1",193028523,"-",13412.12
"ENSG00000116747","TROVE2","chr1",193028551,"+",13505.28
"ENSG00000023572","GLRX2","chr1",193075244,"-",6782.64
"ENSG00000134371","CDC73","chr1",193091087,"+",7871.8
"ENSG00000162630","B3GALT2","chr1",193155743,"-",668.32
"ENSG00000162687","KCNT2","chr1",196577499,"-",422.4
"ENSG00000000971","CFH","chr1",196621007,"+",353.16
"ENSG00000116785","CFHR3","chr1",196743929,"+",451.84
"ENSG00000244414","CFHR1","chr1",196748291,"+",268.04
"ENSG00000134365","CFHR4","chr1",196857143,"+",393.8
"ENSG00000080910","CFHR2","chr1",196912933,"+",372.24
"ENSG00000143278","F13B","chr1",197036397,"-",411.36
"ENSG00000066279","ASPM","chr1",197115824,"-",7687.8
"ENSG00000177888","ZBTB41","chr1",197169672,"-",9501.24
"ENSG00000134376","CRB1","chr1",197170591,"+",7885.52
"ENSG00000213047","DENND1B","chr1",197744623,"-",4738.12
"ENSG00000203724","C1orf53","chr1",197871681,"+",3607.72
"ENSG00000143355","LHX9","chr1",197881634,"+",518.96
"ENSG00000151414","NEK7","chr1",198126107,"+",10868.84
"ENSG00000151418","ATP6V1G3","chr1",198510075,"-",474.08
"ENSG00000116833","NR5A2","chr1",199996729,"+",922.12
"ENSG00000162702","ZNF281","chr1",200379166,"-",6505.8
"ENSG00000118193","KIF14","chr1",200589862,"-",5638.24
"ENSG00000118197","DDX59","chr1",200639126,"-",6972.08
"ENSG00000118200","CAMSAP2","chr1",200708685,"+",9442.28
"ENSG00000170128","GPR25","chr1",200842082,"+",776.32
"ENSG00000163362","C1orf106","chr1",200860626,"+",3555.96
"ENSG00000116852","KIF21B","chr1",200992828,"-",5567.24
"ENSG00000081248","CACNA1S","chr1",201081694,"-",684.76
"ENSG00000116857","TMEM9","chr1",201140702,"-",2584.4
"ENSG00000163395","IGFN1","chr1",201159952,"+",308.76
"ENSG00000081277","PKP1","chr1",201252579,"+",303.96
"ENSG00000118194","TNNT2","chr1",201346828,"-",298.4
"ENSG00000159166","LAD1","chr1",201368669,"-",458.52
"ENSG00000159173","TNNI1","chr1",201390874,"-",553.08
"ENSG00000174307","PHLDA3","chr1",201438299,"-",4997.28
"ENSG00000159176","CSRP1","chr1",201476387,"-",6841.44
"ENSG00000134369","NAV1","chr1",201708962,"+",1458.92
"ENSG00000198700","IPO9","chr1",201798287,"+",6702.8
"ENSG00000198892","SHISA4","chr1",201857796,"+",349.04
"ENSG00000163431","LMOD1","chr1",201915716,"-",490.24
"ENSG00000134375","TIMM17A","chr1",201924618,"+",8495.44
"ENSG00000176393","RNPEP","chr1",201951765,"+",5478.28
"ENSG00000163435","ELF3","chr1",201977072,"+",393.72
"ENSG00000170075","GPR37L1","chr1",202092028,"+",300.8
"ENSG00000143862","ARL8A","chr1",202113871,"-",6715
"ENSG00000143851","PTPN7","chr1",202130716,"-",7490.04
"ENSG00000133067","LGR6","chr1",202163117,"+",317.44
"ENSG00000077152","UBE2T","chr1",202311094,"-",6498.6
"ENSG00000077157","PPP1R12B","chr1",202317829,"+",5968.52
"ENSG00000143858","SYT2","chr1",202679551,"-",277.64
"ENSG00000117139","KDM5B","chr1",202777549,"-",3851.8
"ENSG00000183155","RABIF","chr1",202858385,"-",4464.24
"ENSG00000117153","KLHL12","chr1",202897727,"-",4124.24
"ENSG00000159346","ADIPOR1","chr1",202927524,"-",6110.56
"ENSG00000159348","CYB5R1","chr1",202936404,"-",5058.36
"ENSG00000163444","TMEM183A","chr1",202976533,"+",8475.99999999999
"ENSG00000143847","PPFIA4","chr1",203014495,"+",251.4
"ENSG00000122180","MYOG","chr1",203055166,"-",301.88
"ENSG00000163485","ADORA1","chr1",203096835,"+",346.16
"ENSG00000133055","MYBPH","chr1",203144942,"-",431.92
"ENSG00000133048","CHI3L1","chr1",203155922,"-",281.6
"ENSG00000133063","CHIT1","chr1",203198860,"-",268.24
"ENSG00000159388","BTG2","chr1",203274663,"+",12682.04
"ENSG00000122176","FMOD","chr1",203320289,"-",318.28
"ENSG00000188783","PRELP","chr1",203444882,"+",609.92
"ENSG00000188770","OPTC","chr1",203463270,"+",242.8
"ENSG00000058668","ATP2B4","chr1",203595914,"+",2726.68
"ENSG00000122188","LAX1","chr1",203734283,"+",4882.32
"ENSG00000058673","ZC3H11A","chr1",203764750,"+",7005.56
"ENSG00000257315","ZBED6","chr1",203766650,"+",7935.84
"ENSG00000182004","SNRPE","chr1",203830739,"+",7140.04
"ENSG00000143842","SOX13","chr1",204042245,"+",390.8
"ENSG00000143845","ETNK2","chr1",204116083,"-",323.88
"ENSG00000170498","KISS1","chr1",204165619,"-",409.6
"ENSG00000174567","GOLT1A","chr1",204183220,"-",582.64
"ENSG00000143850","PLEKHA6","chr1",204329057,"-",282.68
"ENSG00000158615","PPP1R15B","chr1",204380944,"-",18148.88
"ENSG00000133056","PIK3C2B","chr1",204463852,"-",10342.68
"ENSG00000198625","MDM4","chr1",204485506,"+",5843.56
"ENSG00000170382","LRRN2","chr1",204654597,"-",387.84
"ENSG00000163531","NFASC","chr1",204797781,"+",379.48
"ENSG00000184144","CNTN2","chr1",205012339,"+",197.2
"ENSG00000174529","TMEM81","chr1",205053588,"-",394.08
"ENSG00000117222","RBBP5","chr1",205091150,"-",9496.84
"ENSG00000133059","DSTYK","chr1",205180727,"-",4885.36
"ENSG00000133069","TMCC2","chr1",205197037,"+",3705.08
"ENSG00000163545","NUAK2","chr1",205290883,"-",2090.04
"ENSG00000162873","KLHDC8A","chr1",205326218,"-",303.88
"ENSG00000186007","LEMD1","chr1",205391214,"-",377.24
"ENSG00000117266","CDK18","chr1",205473683,"+",955.64
"ENSG00000174514","MFSD4","chr1",205538111,"+",277.12
"ENSG00000158711","ELK4","chr1",205602000,"-",4182.96
"ENSG00000158715","SLC45A3","chr1",205649630,"-",1562.48
"ENSG00000069275","NUCKS1","chr1",205719372,"-",7654.48
"ENSG00000117280","RAB7L1","chr1",205744610,"-",6283.24
"ENSG00000133065","SLC41A1","chr1",205782161,"-",2941.28
"ENSG00000162877","PM20D1","chr1",205819276,"-",237.92
"ENSG00000174502","SLC26A9","chr1",205912588,"-",241.4
"ENSG00000196550","FAM72A","chr1",206138910,"+",10645.28
"ENSG00000198049","AVPR1B","chr1",206224282,"+",550.44
"ENSG00000263961","C1orf186","chr1",206288236,"-",8264
"ENSG00000196188","CTSE","chr1",206317458,"+",303.56
"ENSG00000266028","SRGAP2","chr1",206557368,"+",741.96
"ENSG00000143486","EIF2D","chr1",206785904,"-",6002
"ENSG00000143479","DYRK3","chr1",206808880,"+",6398.12
"ENSG00000162889","MAPKAPK2","chr1",206858364,"+",6512.16
"ENSG00000136634","IL10","chr1",206945839,"-",9519.11999999999
"ENSG00000142224","IL19","chr1",206972214,"+",575.16
"ENSG00000162891","IL20","chr1",207039153,"+",446.28
"ENSG00000162892","IL24","chr1",207070787,"+",434.04
"ENSG00000162894","FAIM3","chr1",207095378,"-",15054.36
"ENSG00000162896","PIGR","chr1",207119811,"-",497.12
"ENSG00000162897","FCAMR","chr1",207143970,"-",1416.36
"ENSG00000182795","C1orf116","chr1",207206101,"-",464.56
"ENSG00000180667","YOD1","chr1",207226325,"-",6463.48
"ENSG00000123836","PFKFB2","chr1",207226619,"+",5504.96
"ENSG00000123843","C4BPB","chr1",207262211,"+",1242.76
"ENSG00000123838","C4BPA","chr1",207277606,"+",422.4
"ENSG00000196352","CD55","chr1",207494816,"+",6652.52
"ENSG00000117322","CR2","chr1",207627644,"+",5487.04
"ENSG00000203710","CR1","chr1",207669472,"+",4962
"ENSG00000197721","CR1L","chr1",207818457,"+",3197
"ENSG00000117335","CD46","chr1",207925382,"+",8368.16
"ENSG00000174059","CD34","chr1",208084683,"-",568.92
"ENSG00000076356","PLXNA2","chr1",208417665,"-",2175.08
"ENSG00000008118","CAMK1G","chr1",209757044,"+",397.72
"ENSG00000196878","LAMB3","chr1",209825820,"-",916.52
"ENSG00000123689","G0S2","chr1",209848669,"+",1457.52
"ENSG00000117594","HSD11B1","chr1",209859524,"+",724.04
"ENSG00000009790","TRAF3IP3","chr1",209929393,"+",8435.64
"ENSG00000162757","C1orf74","chr1",209957890,"-",5308.8
"ENSG00000117595","IRF6","chr1",209979520,"-",893.96
"ENSG00000117597","DIEXF","chr1",210001311,"+",4296.12
"ENSG00000143469","SYT14","chr1",210111518,"+",657.04
"ENSG00000082497","SERTAD4","chr1",210406194,"+",457.36
"ENSG00000054392","HHAT","chr1",210501595,"+",3851.84
"ENSG00000143473","KCNH1","chr1",211307457,"-",685.92
"ENSG00000117625","RCOR3","chr1",211432707,"+",7742.92
"ENSG00000082512","TRAF5","chr1",211499956,"+",7523.4
"ENSG00000198570","RD3","chr1",211666259,"-",349.12
"ENSG00000170385","SLC30A1","chr1",211752099,"-",9801.88
"ENSG00000117650","NEK2","chr1",211848972,"-",6395.52
"ENSG00000123684","LPGAT1","chr1",212004114,"-",6091.16
"ENSG00000143476","DTL","chr1",212208918,"+",14232.72
"ENSG00000143493","INTS7","chr1",212209002,"-",14235.84
"ENSG00000066027","PPP2R5A","chr1",212458878,"+",11125.52
"ENSG00000065600","TMEM206","chr1",212588267,"-",7129.16
"ENSG00000117691","NENF","chr1",212606228,"+",4106
"ENSG00000162772","ATF3","chr1",212738675,"+",2916.4
"ENSG00000162771","FAM71A","chr1",212797788,"+",242.92
"ENSG00000123685","BATF3","chr1",212873327,"-",6331.84
"ENSG00000117697","NSL1","chr1",212965139,"-",8120.92
"ENSG00000203705","TATDN3","chr1",212965169,"+",8106.2
"ENSG00000185523","C1orf227","chr1",213020991,"-",326.4
"ENSG00000162769","FLVCR1","chr1",213031596,"+",9769.2
"ENSG00000143494","VASH2","chr1",213123886,"+",6401.2
"ENSG00000174606","ANGEL2","chr1",213189168,"-",6481.04
"ENSG00000136643","RPS6KC1","chr1",213224587,"+",6032.52
"ENSG00000117707","PROX1","chr1",214161277,"+",1893.32
"ENSG00000152104","PTPN14","chr1",214725024,"-",744.4
"ENSG00000117724","CENPF","chr1",214776531,"+",6096.44
"ENSG00000082482","KCNK2","chr1",215178884,"+",581.44
"ENSG00000136636","KCTD3","chr1",215740734,"+",6648.08
"ENSG00000042781","USH2A","chr1",216596738,"-",275.2
"ENSG00000196482","ESRRG","chr1",217311097,"-",482.28
"ENSG00000092978","GPATCH2","chr1",217804409,"-",6316.6
"ENSG00000162814","SPATA17","chr1",217804694,"+",6058.04
"ENSG00000067533","RRP15","chr1",218458628,"+",8260.44
"ENSG00000092969","TGFB2","chr1",218518675,"+",4230.8
"ENSG00000143353","LYPLAL1","chr1",219347191,"+",8529.92
"ENSG00000136628","EPRS","chr1",220220000,"-",7868.72
"ENSG00000162813","BPNT1","chr1",220263191,"-",5063.2
"ENSG00000067704","IARS2","chr1",220267454,"+",4399.84
"ENSG00000118873","RAB3GAP2","chr1",220445843,"-",9543.52
"ENSG00000116141","MARK1","chr1",220701567,"+",1800.12
"ENSG00000162817","C1orf115","chr1",220863627,"+",1605.8
"ENSG00000117791","Mar-02","chr1",220921675,"+",1070.24
"ENSG00000186205","Mar-01","chr1",220960038,"+",421.28
"ENSG00000136630","HLX","chr1",221052742,"+",3127.04
"ENSG00000143507","DUSP10","chr1",221915516,"-",13965.84
"ENSG00000143512","HHIPL2","chr1",222721444,"-",219.4
"ENSG00000143498","TAF1A","chr1",222763275,"-",9636.64
"ENSG00000154305","MIA3","chr1",222791443,"+",5305.6
"ENSG00000162819","BROX","chr1",222885905,"+",12084.64
"ENSG00000186063","AIDA","chr1",222886526,"-",11674.56
"ENSG00000197520","FAM177B","chr1",222910557,"+",452.88
"ENSG00000154309","DISP1","chr1",222988430,"+",4736.92
"ENSG00000187554","TLR5","chr1",223316624,"-",1917.48
"ENSG00000143502","SUSD4","chr1",223537544,"-",1069.4
"ENSG00000178395","C1orf65","chr1",223566714,"+",273.76
"ENSG00000203697","CAPN8","chr1",223853436,"-",343.28
"ENSG00000162909","CAPN2","chr1",223889294,"+",324
"ENSG00000143514","TP53BP2","chr1",224033674,"-",5258.56
"ENSG00000143756","FBXO28","chr1",224301788,"+",7056.16
"ENSG00000143753","DEGS1","chr1",224370909,"+",6899.84
"ENSG00000143748","NVL","chr1",224517891,"-",8913.2
"ENSG00000143771","CNIH4","chr1",224544512,"+",4420.4
"ENSG00000162923","WDR26","chr1",224622001,"-",11407.08
"ENSG00000143786","CNIH3","chr1",224804178,"+",399.12
"ENSG00000185842","DNAH14","chr1",225117355,"+",814.12
"ENSG00000143815","LBR","chr1",225616557,"-",7367.6
"ENSG00000154380","ENAH","chr1",225840845,"-",1784.08
"ENSG00000143742","SRP9","chr1",225965514,"+",8090.96
"ENSG00000143819","EPHX1","chr1",225997796,"+",1485.68
"ENSG00000196187","TMEM63A","chr1",226070420,"-",6444.84
"ENSG00000243709","LEFTY1","chr1",226076846,"-",231.8
"ENSG00000255835","RP4-559A3.7","chr1",226112040,"-",5851.96
"ENSG00000143768","LEFTY2","chr1",226129083,"-",699.52
"ENSG00000143751","SDE2","chr1",226187066,"-",9485.28
"ENSG00000163041","H3F3A","chr1",226250407,"+",8767.59999999999
"ENSG00000182827","ACBD3","chr1",226374423,"-",7916.32
"ENSG00000185155","MIXL1","chr1",226411382,"+",1842.28
"ENSG00000183814","LIN9","chr1",226497449,"-",5810.36
"ENSG00000143799","PARP1","chr1",226595801,"-",9028.72
"ENSG00000203685","C1orf95","chr1",226736500,"+",1416.64
"ENSG00000143772","ITPKB","chr1",226926876,"-",6462.28
"ENSG00000143801","PSEN2","chr1",227058272,"+",2875.72
"ENSG00000163050","ADCK3","chr1",227084588,"+",259.72
"ENSG00000143776","CDC42BPA","chr1",227505826,"-",740.56
"ENSG00000181450","ZNF678","chr1",227751219,"+",4422.68
"ENSG00000143740","SNAP47","chr1",227916239,"+",2297.12
"ENSG00000081692","JMJD4","chr1",227923112,"-",6174.04
"ENSG00000185888","PRSS38","chr1",228003417,"+",345.44
"ENSG00000143816","WNT9A","chr1",228135676,"-",742.4
"ENSG00000154342","WNT3A","chr1",228194722,"+",352.12
"ENSG00000143761","ARF1","chr1",228270360,"+",10855.64
"ENSG00000162910","MRPL55","chr1",228297013,"-",6199.72
"ENSG00000143774","GUK1","chr1",228327784,"+",7498.04
"ENSG00000198835","GJC2","chr1",228337414,"+",232.2
"ENSG00000181873","IBA57","chr1",228353428,"+",3903.92
"ENSG00000154358","OBSCN","chr1",228395830,"+",96
"ENSG00000162913","C1orf145","chr1",228401365,"-",576
"ENSG00000154370","TRIM11","chr1",228594517,"-",8340.68
"ENSG00000162931","TRIM17","chr1",228604583,"-",467.2
"ENSG00000168148","HIST3H3","chr1",228613026,"-",313.32
"ENSG00000181218","HIST3H2A","chr1",228645560,"-",6348.68
"ENSG00000184678","HIST3H2BB","chr1",228645807,"+",6480.76
"ENSG00000168159","RNF187","chr1",228675067,"+",6407.28
"ENSG00000116574","RHOU","chr1",228780393,"+",358.88
"ENSG00000168118","RAB4A","chr1",229406808,"+",4901
"ENSG00000213029","SPHAR","chr1",229440128,"+",326.92
"ENSG00000154429","CCSAP","chr1",229478688,"-",4574.96
"ENSG00000143632","ACTA1","chr1",229569843,"-",491.48
"ENSG00000069248","NUP133","chr1",229644088,"-",9087.84
"ENSG00000135776","ABCB10","chr1",229694442,"-",6215.08000000001
"ENSG00000135801","TAF5L","chr1",229761794,"-",11179.88
"ENSG00000135763","URB2","chr1",229761980,"+",10719
"ENSG00000143641","GALNT2","chr1",230193535,"+",337.72
"ENSG00000177614","PGBD5","chr1",230561674,"-",846.6
"ENSG00000135775","COG2","chr1",230778201,"+",7568.4
"ENSG00000135744","AGT","chr1",230850336,"-",367.92
"ENSG00000135773","CAPN9","chr1",230883129,"+",359.36
"ENSG00000119280","C1orf198","chr1",231005335,"-",2602.2
"ENSG00000143643","TTC13","chr1",231114618,"-",10672.64
"ENSG00000173409","ARV1","chr1",231114822,"+",10361.52
"ENSG00000182118","FAM89A","chr1",231175995,"-",1848.76
"ENSG00000119283","TRIM67","chr1",231298673,"+",443.04
"ENSG00000116906","GNPAT","chr1",231376918,"+",10855.84
"ENSG00000143633","C1orf131","chr1",231376924,"-",10717.08
"ENSG00000010072","SPRTN","chr1",231473681,"+",14752.96
"ENSG00000135766","EGLN1","chr1",231560790,"-",1193.92
