"Gene","name","chrom","locus","strand","hm.scores","p.vals","cor.p","sig"
"ENSG00000165887","ANKRD2","chr10",99332255,"+",329.4,0.606189575241699,0.684856339760161,FALSE
"ENSG00000155252","PI4K2A","chr10",99344101,"+",713.72,0.222295110819557,0.592226110763114,FALSE
"ENSG00000203942","C10orf62","chr10",99349449,"+",514.16,0.363002547989808,0.676317606174507,FALSE
"ENSG00000171160","MORN4","chr10",99393913,"-",388.84,0.516421934312263,0.677025889168309,FALSE
"ENSG00000119986","AVPI1","chr10",99447015,"-",759,0.199279202883188,0.559384045497438,FALSE
"ENSG00000155254","MARVELD1","chr10",99473464,"+",1250.48,0.0453678185287259,0.224475664390617,FALSE
"ENSG00000155256","ZFYVE27","chr10",99496877,"+",702.6,0.228647085411658,0.600784701793141,FALSE
"ENSG00000120057","SFRP5","chr10",99531756,"-",1848.92,0.00667997328010688,0.0663965671933547,TRUE
"ENSG00000155265","GOLGA7B","chr10",99609994,"+",1822.08,0.00721997112011552,0.0692708185874899,TRUE
"ENSG00000095713","CRTAC1","chr10",99790585,"-",1708.76,0.00982796068815725,0.0814504719820456,TRUE
"ENSG00000166024","R3HCC1L","chr10",99894380,"+",371.28,0.543193827224691,0.678038550344929,FALSE
"ENSG00000138131","LOXL4","chr10",100028007,"-",2503.16,0.00187599249603002,0.0535960982943485,TRUE
"ENSG00000119943","PYROXD2","chr10",100174978,"-",383.68,0.524477902088392,0.677634966925832,FALSE
"ENSG00000107521","HPS1","chr10",100206704,"-",351.2,0.574169703321187,0.680067104935904,FALSE
"ENSG00000172987","HPSE2","chr10",100995632,"-",3177.32,0.000827996688013248,0.0535960982943485,TRUE
"ENSG00000119946","CNNM1","chr10",101088855,"+",1709.4,0.00981596073615706,0.0814217620727669,TRUE
"ENSG00000120053","GOT1","chr10",101190530,"-",377.32,0.534073863704545,0.678010143412137,FALSE
"ENSG00000119919","NKX2-3","chr10",101292689,"+",4018.88,0.0005999976000096,0.0535960982943485,TRUE
"ENSG00000155287","SLC25A28","chr10",101380221,"-",398.04,0.502437990248039,0.676317606174507,FALSE
"ENSG00000198018","ENTPD7","chr10",101419262,"+",596.2,0.296158815364739,0.669776060787431,FALSE
"ENSG00000119929","CUTC","chr10",101491957,"+",338.72,0.592945628217487,0.683123015728292,FALSE
"ENSG00000014919","COX15","chr10",101492423,"-",325.44,0.612161551353795,0.6858390578046,FALSE
"ENSG00000023839","ABCC2","chr10",101542462,"+",738.12,0.209691161235355,0.57520874623103,FALSE
"ENSG00000107554","DNMBP","chr10",101769676,"-",476.04,0.401658393366427,0.676317606174507,FALSE
"ENSG00000120054","CPN1","chr10",101841642,"-",954.16,0.116507533969864,0.408801161511538,FALSE
"ENSG00000107566","ERLIN1","chr10",101945814,"-",459.52,0.420662317350731,0.676317606174507,FALSE
"ENSG00000213341","CHUK","chr10",101989344,"-",388.2,0.517441930232279,0.677061016808779,FALSE
"ENSG00000095485","CWF19L1","chr10",102027437,"-",291.12,0.655197379210483,0.696963929205894,FALSE
"ENSG00000196072","BLOC1S2","chr10",102046469,"-",436,0.449810200759197,0.676317606174507,FALSE
"ENSG00000107593","PKD2L1","chr10",102090243,"-",1021.24,0.0947396210415158,0.360631446645648,FALSE
"ENSG00000099194","SCD","chr10",102106771,"+",431.68,0.455494178023288,0.676317606174507,FALSE
"ENSG00000075290","WNT8B","chr10",102222811,"+",1473.48,0.0211959152163391,0.133905586826632,FALSE
"ENSG00000075826","SEC31B","chr10",102279595,"-",512.88,0.364230543077828,0.676317606174507,FALSE
"ENSG00000166136","NDUFB8","chr10",102289636,"-",460.08,0.42000631997472,0.676317606174507,FALSE
"ENSG00000166135","HIF1AN","chr10",102295640,"+",412.48,0.481630073479706,0.676317606174507,FALSE
"ENSG00000075891","PAX2","chr10",102505467,"+",2296.36,0.00264798940804237,0.0535960982943485,TRUE
"ENSG00000119906","FAM178A","chr10",102672325,"+",428.76,0.459494162023352,0.676317606174507,FALSE
"ENSG00000055950","MRPL43","chr10",102747272,"-",439.6,0.445130219479122,0.676317606174507,FALSE
"ENSG00000107815","C10orf2","chr10",102747292,"+",439.32,0.445466218135127,0.676317606174507,FALSE
"ENSG00000107816","LZTS2","chr10",102756863,"+",389.04,0.516149935400258,0.677020673273239,FALSE
"ENSG00000186862","PDZD7","chr10",102790914,"-",1783.6,0.00799196803212787,0.0727504148806934,TRUE
"ENSG00000107819","SFXN3","chr10",102790995,"+",1699.92,0.0101079595681617,0.0827396179699367,TRUE
"ENSG00000107821","KAZALD1","chr10",102820998,"+",644.72,0.263082947668209,0.638612280056018,FALSE
"ENSG00000236311","TLX1NB","chr10",102890903,"-",2555.44,0.00172399310402758,0.0535960982943485,TRUE
"ENSG00000107807","TLX1","chr10",102891060,"+",2708,0.00137199451202195,0.0535960982943485,TRUE
"ENSG00000138136","LBX1","chr10",102988717,"-",1994.08,0.0046999812000752,0.0570548420509021,TRUE
"ENSG00000166167","BTRC","chr10",103113789,"+",489.2,0.388010447958208,0.676317606174507,FALSE
"ENSG00000166169","POLL","chr10",103348027,"-",388.6,0.516837932648269,0.677025889168309,FALSE
"ENSG00000166171","DPCD","chr10",103348088,"+",350.24,0.575685697257211,0.680537532491081,FALSE
"ENSG00000107829","FBXW4","chr10",103454743,"-",411.84,0.482586069655721,0.676317606174507,FALSE
"ENSG00000107833","NPM3","chr10",103543170,"-",462.32,0.41751432994268,0.676317606174507,FALSE
"ENSG00000198408","MGEA5","chr10",103578222,"-",390.4,0.514173943304227,0.676960678482697,FALSE
"ENSG00000120049","KCNIP2","chr10",103603677,"-",426.56,0.462438150247399,0.676317606174507,FALSE
"ENSG00000120029","C10orf76","chr10",103815932,"-",244.28,0.696513213947144,0.713171578525185,FALSE
"ENSG00000166189","HPS6","chr10",103825123,"+",353.24,0.571057715769137,0.680067104935904,FALSE
"ENSG00000198728","LDB1","chr10",103880210,"-",515.92,0.361346554613782,0.676317606174507,FALSE
"ENSG00000148840","PPRC1","chr10",103892786,"+",419.28,0.472150111399554,0.676317606174507,FALSE
"ENSG00000166197","NOLC1","chr10",103911932,"+",392.24,0.51125395498418,0.676939332080966,FALSE
"ENSG00000119915","ELOVL3","chr10",103986142,"+",1505.96,0.0189879240483038,0.123299829404661,FALSE
"ENSG00000107859","PITX3","chr10",104001231,"-",2290.44,0.00267998928004288,0.0535960982943485,TRUE
"ENSG00000107862","GBF1","chr10",104005254,"+",474.04,0.403666385334459,0.676317606174507,FALSE
"ENSG00000077150","NFKB2","chr10",104153866,"+",333,0.60123759504962,0.684169770673859,FALSE
"ENSG00000107872","FBXL15","chr10",104178978,"+",944.12,0.120043519825921,0.415522796836695,FALSE
"ENSG00000059915","PSD","chr10",104179691,"-",829.679999999999,0.165807336770653,0.503111477750167,FALSE
"ENSG00000107874","CUEDC2","chr10",104192423,"-",335.12,0.597877608489566,0.683903711845804,FALSE
"ENSG00000120055","C10orf95","chr10",104211300,"-",437.96,0.447158211367155,0.676317606174507,FALSE
"ENSG00000138111","TMEM180","chr10",104221169,"+",631.52,0.271578913684345,0.647128699454429,FALSE
"ENSG00000138107","ACTR1A","chr10",104262512,"-",414.6,0.478586085655657,0.676317606174507,FALSE
"ENSG00000107882","SUFU","chr10",104263718,"+",517.88,0.359618561525754,0.676317606174507,FALSE
"ENSG00000171206","TRIM8","chr10",104404251,"+",270,0.676833292666829,0.704951229281245,FALSE
"ENSG00000138175","ARL3","chr10",104474190,"-",323.4,0.614881540473838,0.686555366040522,FALSE
"ENSG00000156398","SFXN2","chr10",104474297,"+",294.72,0.651337394650421,0.695679034428078,FALSE
"ENSG00000166272","WBP1L","chr10",104503726,"+",534.8,0.344830620677517,0.676317606174507,FALSE
"ENSG00000148795","CYP17A1","chr10",104597290,"-",772.52,0.192595229619082,0.549035567237118,FALSE
"ENSG00000166275","C10orf32","chr10",104613966,"+",242,0.698077207691169,0.713824207078563,FALSE
"ENSG00000214435","AS3MT","chr10",104629209,"+",486.84,0.390454438182247,0.676317606174507,FALSE
"ENSG00000148842","CNNM2","chr10",104678074,"+",520.32,0.357426570293719,0.676317606174507,FALSE
"ENSG00000076685","NT5C2","chr10",104953063,"-",367,0.549813800744797,0.678574999946688,FALSE
"ENSG00000235376","RP11-332O19.5","chr10",105005643,"+",771.08,0.193291226835093,0.549884439447979,FALSE
"ENSG00000148798","INA","chr10",105036919,"+",2342,0.00246799012803949,0.0535960982943485,TRUE
"ENSG00000156374","PCGF6","chr10",105110891,"-",222,0.709017163931344,0.719587841232534,FALSE
"ENSG00000148835","TAF5","chr10",105127723,"+",219.32,0.710237159051364,0.720141369914475,FALSE
"ENSG00000173915","USMG5","chr10",105156270,"-",498.28,0.378574485702057,0.676317606174507,FALSE
"ENSG00000148843","PDCD11","chr10",105156411,"+",536.36,0.343570625717497,0.676317606174507,FALSE
"ENSG00000138172","CALHM2","chr10",105212162,"-",514.72,0.362442550229799,0.676317606174507,FALSE
"ENSG00000185933","CALHM1","chr10",105218648,"-",344.72,0.583969664121344,0.681367529453509,FALSE
"ENSG00000183128","CALHM3","chr10",105238997,"-",335.48,0.597385610457558,0.68373304599105,FALSE
"ENSG00000107954","NEURL","chr10",105253734,"+",2593.76,0.00160799356802573,0.0535960982943485,TRUE
"ENSG00000107957","SH3PXD2A","chr10",105615164,"-",2465,0.00201999192003232,0.0535960982943485,TRUE
"ENSG00000107960","OBFC1","chr10",105678045,"-",484.72,0.39250242999028,0.676317606174507,FALSE
"ENSG00000065613","SLK","chr10",105727469,"+",428.2,0.460206159175363,0.676317606174507,FALSE
"ENSG00000065618","COL17A1","chr10",105845638,"-",1244.84,0.0462358150567398,0.227391538653023,FALSE
"ENSG00000156384","SFR1","chr10",105881815,"+",509.36,0.367726529093884,0.676317606174507,FALSE
"ENSG00000197748","WDR96","chr10",105992120,"-",865.72,0.150155399378402,0.474495398308191,FALSE
"ENSG00000148834","GSTO1","chr10",106013951,"+",778.44,0.189731241075036,0.544635868786234,FALSE
"ENSG00000065621","GSTO2","chr10",106028630,"+",415.72,0.477018091927632,0.676317606174507,FALSE
"ENSG00000148841","ITPRIP","chr10",106098251,"-",606.2,0.288846844612622,0.663903931836257,FALSE
"ENSG00000120051","CCDC147","chr10",106113521,"+",1219.72,0.0503637985448058,0.240696289277659,FALSE
"ENSG00000156395","SORCS3","chr10",106400858,"+",1917.88,0.0056439774240903,0.0621564654845675,TRUE
"ENSG00000108018","SORCS1","chr10",108924466,"-",1795.64,0.00771196915212339,0.0712127357251888,TRUE
"ENSG00000108039","XPNPEP1","chr10",111683311,"-",784.2,0.18689525241899,0.539937120817797,FALSE
"ENSG00000148700","ADD3","chr10",111756107,"+",688.08,0.237123051507794,0.611316371911017,FALSE
"ENSG00000203876","RP11-451M19.3","chr10",111768139,"-",885.24,0.142155431378274,0.45978957633719,FALSE
"ENSG00000119950","MXI1","chr10",111967362,"+",1870.56,0.0063439746241015,0.0649262762127971,TRUE
"ENSG00000119953","SMNDC1","chr10",112064707,"-",334.28,0.599225603097588,0.683987432715794,FALSE
"ENSG00000138166","DUSP5","chr10",112257624,"+",460.52,0.419554321782713,0.676317606174507,FALSE
"ENSG00000108055","SMC3","chr10",112327448,"+",322.16,0.616641533433866,0.686555366040522,FALSE
"ENSG00000203867","RBM20","chr10",112404154,"+",3004.8,0.00093999624001504,0.0535960982943485,TRUE
"ENSG00000150593","PDCD4","chr10",112631552,"+",313.28,0.628589485642057,0.689255992716424,FALSE
"ENSG00000214413","BBIP1","chr10",112679124,"-",605.04,0.289726841092636,0.664794482145864,FALSE
"ENSG00000108061","SHOC2","chr10",112679300,"+",637.28,0.268022927908288,0.643735560460488,FALSE
"ENSG00000150594","ADRA2A","chr10",112836789,"+",2469.16,0.00201199195203219,0.0535960982943485,TRUE
"ENSG00000119927","GPAM","chr10",113943537,"-",484.4,0.392826428694285,0.676317606174507,FALSE
"ENSG00000119913","TECTB","chr10",114043492,"+",1310.36,0.0365958536165855,0.193272188370499,FALSE
"ENSG00000197142","ACSL5","chr10",114133915,"+",396.96,0.504089983640065,0.676317606174507,FALSE
"ENSG00000151532","VTI1A","chr10",114206755,"+",443,0.440830236679053,0.676317606174507,FALSE
"ENSG00000023041","ZDHHC6","chr10",114207306,"-",442.52,0.441378234487062,0.676317606174507,FALSE
"ENSG00000148737","TCF7L2","chr10",114710008,"+",1911.12,0.00572797708809165,0.0626586939112329,TRUE
"ENSG00000148702","HABP2","chr10",115310589,"+",913.76,0.130899476402094,0.437684885184595,FALSE
"ENSG00000197893","NRAP","chr10",115423829,"-",1087.92,0.0768876924492302,0.315837749921312,FALSE
"ENSG00000165806","CASP7","chr10",115438920,"+",500.52,0.376310494758021,0.676317606174507,FALSE
"ENSG00000148735","PLEKHS1","chr10",115511212,"+",1245.4,0.0461638153447386,0.227139012518217,FALSE
"ENSG00000198924","DCLRE1A","chr10",115614163,"-",428.44,0.459934160263359,0.676317606174507,FALSE
"ENSG00000196865","NHLRC2","chr10",115614390,"+",430,0.457774168903324,0.676317606174507,FALSE
"ENSG00000043591","ADRB1","chr10",115803805,"+",1695.32,0.0102199591201635,0.0830128896678983,TRUE
"ENSG00000165813","C10orf118","chr10",115934364,"-",1109.04,0.0718597125611498,0.300475294605575,FALSE
"ENSG00000095627","TDRD1","chr10",115939028,"+",627.32,0.274338902644389,0.64938618884765,FALSE
"ENSG00000165816","VWA2","chr10",115999012,"+",2251.36,0.00282798868804525,0.0535960982943485,TRUE
"ENSG00000169129","AFAP1L2","chr10",116164515,"-",1547.88,0.0164279342882628,0.111900475008115,FALSE
"ENSG00000099204","ABLIM1","chr10",116444414,"-",1263.72,0.0432918268326927,0.217622958127602,FALSE
"ENSG00000151553","FAM160B1","chr10",116581502,"+",359.6,0.560981756072976,0.67887806610003,FALSE
"ENSG00000165832","TRUB1","chr10",116697914,"+",429.56,0.458334166663333,0.676317606174507,FALSE
"ENSG00000107518","ATRNL1","chr10",116853123,"+",1923.56,0.00554797780808877,0.0614763886623466,TRUE
"ENSG00000151892","GFRA1","chr10",118033126,"-",2044.76,0.00415198339206643,0.0546675412127048,TRUE
"ENSG00000182645","CCDC172","chr10",118083939,"+",880.08,0.144163423346307,0.463611181026433,FALSE
"ENSG00000203837","PNLIPRP3","chr10",118187423,"+",735.56,0.210931156275375,0.577198961326106,FALSE
"ENSG00000175535","PNLIP","chr10",118305427,"+",995.56,0.102563589745641,0.378641663718354,FALSE
"ENSG00000187021","PNLIPRP1","chr10",118350489,"+",886.12,0.141799432802269,0.458886175993064,FALSE
"ENSG00000165863","C10orf82","chr10",118429481,"-",769.76,0.193895224419102,0.550729932523308,FALSE
"ENSG00000188316","ENO4","chr10",118609022,"+",1119.2,0.0695677217291131,0.293906842259193,FALSE
"ENSG00000165868","HSPA12A","chr10",118609716,"-",1213.84,0.0512557949768201,0.243282066533289,FALSE
"ENSG00000187164","KIAA1598","chr10",118886097,"-",889.84,0.140319438722245,0.456152525263133,FALSE
"ENSG00000148704","VAX1","chr10",118897812,"-",1632,0.0124999500002,0.0941332831483427,TRUE
"ENSG00000186795","KCNK18","chr10",118956999,"+",921.92,0.127831488674045,0.431078477751817,FALSE
"ENSG00000165646","SLC18A2","chr10",119000583,"+",1344.28,0.0327998688005248,0.180058240011688,FALSE
"ENSG00000165650","PDZD8","chr10",119134937,"-",664.8,0.251146995412018,0.62701721221476,FALSE
"ENSG00000170370","EMX2","chr10",119301955,"+",2143.76,0.00348798604805581,0.0537171352574036,TRUE
"ENSG00000107560","RAB11FIP2","chr10",119806114,"-",439.52,0.445230219079124,0.676317606174507,FALSE
"ENSG00000165669","FAM204A","chr10",120101839,"-",353.88,0.570097719609122,0.679988316591584,FALSE
"ENSG00000119973","PRLHR","chr10",120355160,"-",1356.48,0.0314638741445034,0.17464687840692,FALSE
"ENSG00000151893","CACUL1","chr10",120514758,"-",464.64,0.414766340934636,0.676317606174507,FALSE
"ENSG00000188613","NANOS1","chr10",120789227,"+",622.36,0.277558889764441,0.652571249327365,FALSE
"ENSG00000107581","EIF3A","chr10",120840334,"-",356.32,0.566113735545058,0.679512042485164,FALSE
"ENSG00000183605","SFXN4","chr10",120925204,"-",431.76,0.455394178423286,0.676317606174507,FALSE
"ENSG00000165672","PRDX3","chr10",120938345,"-",354.64,0.568969724121103,0.679726841321571,FALSE
"ENSG00000198873","GRK5","chr10",120967196,"+",411.08,0.483698065207739,0.676317606174507,FALSE
"ENSG00000148908","RGS10","chr10",121302222,"-",487.52,0.389786440854237,0.676317606174507,FALSE
"ENSG00000151923","TIAL1","chr10",121356541,"-",459.88,0.420262318950724,0.676317606174507,FALSE
"ENSG00000151929","BAG3","chr10",121410881,"+",1199.44,0.0537717849128603,0.250781322673618,FALSE
"ENSG00000198825","INPP5F","chr10",121485558,"+",1058.32,0.0845876616493534,0.336856531066115,FALSE
"ENSG00000197771","MCMBP","chr10",121633140,"-",480.64,0.396738413046348,0.676317606174507,FALSE
"ENSG00000107651","SEC23IP","chr10",121652084,"+",520.72,0.357082571669713,0.676317606174507,FALSE
"ENSG00000203805","PPAPDC1A","chr10",122216465,"+",2022.88,0.00437998248007008,0.0557140847289081,TRUE
"ENSG00000120008","WDR11","chr10",122610686,"+",402.88,0.495582017671929,0.676317606174507,FALSE
"ENSG00000066468","FGFR2","chr10",123357972,"-",2121.44,0.00361198555205779,0.053867249478625,TRUE
"ENSG00000107669","ATE1","chr10",123687546,"-",309.12,0.633949464202143,0.690871571445429,FALSE
"ENSG00000107672","NSMCE4A","chr10",123734743,"-",499.6,0.377230491078036,0.676317606174507,FALSE
"ENSG00000138162","TACC2","chr10",123748688,"+",652.04,0.25874696501214,0.634342916280212,FALSE
"ENSG00000138152","BTBD16","chr10",124030820,"+",887.84,0.141111435554258,0.457784350286524,FALSE
"ENSG00000107679","PLEKHA1","chr10",124134093,"+",1823.16,0.00720397118411526,0.0691912716565292,TRUE
"ENSG00000254636","ARMS2","chr10",124214178,"+",967.48,0.111971552113792,0.399165957304425,FALSE
"ENSG00000166033","HTRA1","chr10",124221040,"+",1676.84,0.0107839568641725,0.085998582704914,TRUE
"ENSG00000187908","DMBT1","chr10",124320180,"+",1287.56,0.0399238403046388,0.206813752087173,FALSE
"ENSG00000183559","C10orf120","chr10",124459338,"-",927.52,0.125723497106012,0.426708734458312,FALSE
"ENSG00000138161","CUZD1","chr10",124610310,"-",531.8,0.347358610565558,0.676317606174507,FALSE
"ENSG00000213185","FAM24B","chr10",124639157,"-",640,0.266438934244263,0.642423815798357,FALSE
"ENSG00000203795","FAM24A","chr10",124670216,"+",738.96,0.209231163075348,0.574561512676391,FALSE
"ENSG00000179988","PSTK","chr10",124739555,"+",504.96,0.371834512661949,0.676317606174507,FALSE
"ENSG00000095574","IKZF5","chr10",124768366,"-",509.24,0.367830528677885,0.676317606174507,FALSE
"ENSG00000196177","ACADSB","chr10",124768428,"+",516.92,0.360414558341767,0.676317606174507,FALSE
"ENSG00000188620","HMX3","chr10",124895566,"+",1624.16,0.0128399486402054,0.0955894368794001,TRUE
"ENSG00000188816","HMX2","chr10",124907637,"+",2068.04,0.00399598401606394,0.0545365017942468,TRUE
"ENSG00000154473","BUB3","chr10",124913759,"+",581.280000000001,0.307194771220915,0.676317606174507,FALSE
"ENSG00000154478","GPR26","chr10",125425870,"+",1229.24,0.0487118051527794,0.235245031047848,FALSE
"ENSG00000121898","CPXM2","chr10",125651500,"-",1709.64,0.00981596073615706,0.0814217620727669,TRUE
"ENSG00000182022","CHST15","chr10",125853123,"-",2710.16,0.00136399454402182,0.0535960982943485,TRUE
"ENSG00000065154","OAT","chr10",126107545,"-",1438,0.0238239047043812,0.143559218982325,FALSE
"ENSG00000229544","NKX1-2","chr10",126138550,"-",2115.44,0.0036559853760585,0.053867249478625,TRUE
"ENSG00000107902","LHPP","chr10",126150340,"+",475.48,0.402242391030436,0.676317606174507,FALSE
"ENSG00000189319","FAM53B","chr10",126432930,"-",387.28,0.518813924744301,0.677227222446549,FALSE
"ENSG00000165660","FAM175B","chr10",126490353,"+",424.4,0.465298138807445,0.676317606174507,FALSE
"ENSG00000019995","ZRANB1","chr10",126628971,"+",280.68,0.666505333978664,0.700452974079445,FALSE
"ENSG00000175029","CTBP2","chr10",126849624,"-",1353,0.0318038727845089,0.175827323792645,FALSE
"ENSG00000175018","TEX36","chr10",127371713,"-",1386.92,0.0284318862724549,0.162180105013295,FALSE
"ENSG00000107938","C10orf137","chr10",127408083,"+",346.04,0.582029671881312,0.680608080251543,FALSE
"ENSG00000154485","MMP21","chr10",127464390,"-",475.96,0.401746393014428,0.676317606174507,FALSE
"ENSG00000188690","UROS","chr10",127511837,"-",428.64,0.459642161431354,0.676317606174507,FALSE
"ENSG00000107949","BCCIP","chr10",127512103,"+",423.92,0.465906136375454,0.676317606174507,FALSE
"ENSG00000089876","DHX32","chr10",127585027,"-",2979.72,0.00095999616001536,0.0535960982943485,TRUE
"ENSG00000203780","FANK1","chr10",127585107,"+",3063,0.000903996384014464,0.0535960982943485,TRUE
"ENSG00000148848","ADAM12","chr10",128077127,"-",741.24,0.207943168227327,0.572777015935054,FALSE
"ENSG00000154493","C10orf90","chr10",128359079,"-",343.76,0.585385658457366,0.681695257785469,FALSE
"ENSG00000150760","DOCK1","chr10",128594022,"+",305.72,0.637989448042208,0.692247859151697,FALSE
"ENSG00000188916","FAM196A","chr10",128994422,"-",598.88,0.294258822964708,0.668511373278308,FALSE
"ENSG00000214285","NPS","chr10",129347612,"+",398.04,0.502437990248039,0.676317606174507,FALSE
"ENSG00000186766","FOXI2","chr10",129535537,"+",811.4,0.173815304738781,0.516692103979433,FALSE
"ENSG00000180745","CLRN3","chr10",129691211,"-",910.68,0.131963472146111,0.439045495621903,FALSE
"ENSG00000132334","PTPRE","chr10",129705324,"+",1556.24,0.0160159359362563,0.109943428677528,FALSE
"ENSG00000148773","MKI67","chr10",129924468,"-",461.12,0.418882324470702,0.676317606174507,FALSE
"ENSG00000170430","MGMT","chr10",131265453,"+",389,0.516193935224259,0.677020673273239,FALSE
"ENSG00000108001","EBF3","chr10",131762091,"-",1958.4,0.00506397974408102,0.0584212727416442,TRUE
"ENSG00000108010","GLRX3","chr10",131934638,"+",538.32,0.342002631989472,0.676317606174507,FALSE
"ENSG00000176769","TCERG1L","chr10",133109984,"-",1350.48,0.0321118715525138,0.177148188764344,FALSE
"ENSG00000189275","AL450307.1","chr10",133622535,"-",664.64,0.251214995140019,0.62701721221476,FALSE
"ENSG00000175470","PPP2R2D","chr10",133747959,"+",317.52,0.623013507945968,0.687889991458856,FALSE
"ENSG00000176171","BNIP3","chr10",133795435,"-",393.48,0.509441962232151,0.676739371149024,FALSE
"ENSG00000188385","JAKMIP3","chr10",133918312,"+",365.64,0.551913792344831,0.678574999946688,FALSE
"ENSG00000151640","DPYSL4","chr10",134000413,"+",1002.6,0.100367598529606,0.373593690365027,FALSE
"ENSG00000165752","STK32C","chr10",134121477,"-",1797.8,0.0076439694241223,0.0707668360662298,TRUE
"ENSG00000148814","LRRC27","chr10",134145613,"+",465.24,0.414078343686625,0.676317606174507,FALSE
"ENSG00000171813","PWWP2B","chr10",134210701,"+",1187.12,0.0557837768648925,0.256410341971832,FALSE
"ENSG00000180066","C10orf91","chr10",134258713,"+",287,0.659865360538558,0.69817580623608,FALSE
"ENSG00000068383","INPP5A","chr10",134351352,"+",557.6,0.326018695925216,0.676317606174507,FALSE
"ENSG00000148826","NKX6-2","chr10",134599537,"-",1018.16,0.0956836172655309,0.362978996942846,FALSE
"ENSG00000171811","TTC40","chr10",134756089,"-",1240.36,0.0470118119527522,0.230069350641104,FALSE
"ENSG00000197177","GPR123","chr10",134901408,"+",861.92,0.15185939256243,0.477496576613799,FALSE
"ENSG00000171798","KNDC1","chr10",134973970,"+",738.52,0.209455162179351,0.574726003709465,FALSE
"ENSG00000171794","UTF1","chr10",135043777,"+",1149.2,0.0631477474090104,0.277426630871059,FALSE
"ENSG00000151650","VENTX","chr10",135051407,"+",1313.64,0.0361998552005792,0.191730739861701,FALSE
"ENSG00000151651","ADAM8","chr10",135090407,"-",300.04,0.64501741993032,0.694125514367794,FALSE
"ENSG00000198546","ZNF511","chr10",135122422,"+",393.52,0.50936996252015,0.676739371149024,FALSE
"ENSG00000130640","TUBGCP2","chr10",135122660,"-",381.52,0.527665889336443,0.677980594454205,FALSE
"ENSG00000130643","CALY","chr10",135150475,"-",1581.28,0.0147279410882356,0.104581198763813,FALSE
"ENSG00000165828","PRAP1","chr10",135160843,"+",681.8,0.240843036627854,0.616128452402251,FALSE
"ENSG00000148803","FUOM","chr10",135171529,"-",372.08,0.542013831944672,0.678010143412137,FALSE
"ENSG00000127884","ECHS1","chr10",135186908,"-",362.28,0.557065771736913,0.67887806610003,FALSE
"ENSG00000148832","PAOX","chr10",135192740,"+",524.2,0.353830584677661,0.676317606174507,FALSE
"ENSG00000148824","MTG1","chr10",135207620,"+",330.64,0.604445582217671,0.684481620387927,FALSE
"ENSG00000203772","SPRN","chr10",135238121,"-",900.2,0.135987456050176,0.446815160762783,FALSE
"ENSG00000130649","CYP2E1","chr10",135340866,"+",1472.4,0.02125191499234,0.134045371056745,FALSE
"ENSG00000171772","SYCE1","chr10",135382876,"-",556.4,0.327034691861233,0.676317606174507,FALSE
"ENSG00000225899","FRG2B","chr10",135440299,"-",830.52,0.165427338290647,0.502383040036441,FALSE
"ENSG00000188076","SCGB1C1","chr11",193079,"+",2947.6,0.000971996112015552,0.0535960982943485,TRUE
"ENSG00000177947","ODF3","chr11",196760,"+",821.4,0.169439322242711,0.509481620364976,FALSE
"ENSG00000177951","BET1L","chr11",207422,"-",361.4,0.558301766792933,0.67887806610003,FALSE
"ENSG00000177963","RIC8A","chr11",208529,"+",350.84,0.574701701193195,0.680067104935904,FALSE
"ENSG00000185627","PSMD13","chr11",236807,"+",545.64,0.336130655477378,0.676317606174507,FALSE
"ENSG00000142082","SIRT3","chr11",236931,"-",546.72,0.335230659077364,0.676317606174507,FALSE
"ENSG00000174885","NLRP6","chr11",278569,"+",1642.52,0.0120879516481934,0.0920841507473665,TRUE
"ENSG00000142102","ATHL1","chr11",289137,"+",1566.04,0.0155319378722485,0.107871909825102,FALSE
"ENSG00000206013","IFITM5","chr11",299526,"-",800.36,0.179187283250867,0.525329237569217,FALSE
"ENSG00000185201","IFITM2","chr11",308106,"+",517.44,0.360034559861761,0.676317606174507,FALSE
"ENSG00000185885","IFITM1","chr11",313990,"+",554.16,0.328878684485262,0.676317606174507,FALSE
"ENSG00000142089","IFITM3","chr11",320914,"-",333,0.60123759504962,0.684169770673859,FALSE
"ENSG00000182272","B4GALNT4","chr11",369794,"+",2231,0.00294798820804717,0.0535960982943485,TRUE
"ENSG00000184363","PKP3","chr11",392598,"+",193.24,0.720153119387522,0.725325065708658,FALSE
"ENSG00000185187","SIGIRR","chr11",417397,"-",994.64,0.102943588225647,0.37951284745169,FALSE
"ENSG00000174915","PTDSS2","chr11",450279,"+",376.16,0.535741857032572,0.678010143412137,FALSE
"ENSG00000023191","RNH1","chr11",507283,"-",230.2,0.704761180955276,0.717833579510449,FALSE
"ENSG00000174775","HRAS","chr11",535550,"-",279.44,0.667737329050684,0.700886024663129,FALSE
"ENSG00000161328","LRRC56","chr11",537521,"+",266.4,0.680157279370883,0.70625397577077,FALSE
"ENSG00000185522","C11orf35","chr11",560779,"-",378.24,0.532381870472518,0.678010143412137,FALSE
"ENSG00000099849","RASSF7","chr11",560970,"+",308.04,0.635177459290163,0.69136978969911,FALSE
"ENSG00000070047","PHRF1","chr11",576482,"+",900.76,0.135787456850173,0.446471803856374,FALSE
"ENSG00000185507","IRF7","chr11",615999,"-",278.44,0.6687773248907,0.701420248537281,FALSE
